Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2007-09-19 00:00:00-04:00,16.980329513549805,17.27772090846399,16.69744535338413,16.842513550411066,4394100,0.0,0.0
2007-09-20 00:00:00-04:00,16.436328887939453,17.40829196676264,16.400062166403394,16.87879008481043,2685100,0.0,0.0
2007-09-21 00:00:00-04:00,16.247732162475586,16.537869965049296,15.94308712390165,16.501603258534896,10197100,0.0,0.0
2007-09-24 00:00:00-04:00,16.14618492126465,17.031105600271623,16.131677684685954,16.465337208564797,4334400,0.0,0.0
2007-09-25 00:00:00-04:00,15.754501342773438,16.146188516701827,15.355561932426996,16.146188516701827,9227000,0.0,0.0
2007-09-26 00:00:00-04:00,15.413583755493164,15.914072274224086,15.384569286703652,15.703721525958185,4631412,0.0,0.0
2007-09-27 00:00:00-04:00,14.992881774902344,15.47160938240981,14.934854228037374,15.348300672386017,5640790,0.0,0.0
2007-09-28 00:00:00-04:00,15.087182998657227,15.137958336201434,14.746271176065036,15.014649569138474,3736300,0.0,0.0
2007-10-01 00:00:00-04:00,15.645696640014648,15.660203876883406,14.963871725531863,15.232250073658852,3324900,0.0,0.0
2007-10-02 00:00:00-04:00,15.50062084197998,16.05913535345091,15.428086076591962,15.645688989270443,2774300,0.0,0.0
2007-10-03 00:00:00-04:00,15.529722213745117,16.07526279698641,15.456983191836656,15.493352009100162,2493400,0.06,0.0
2007-10-04 00:00:00-04:00,16.01706314086914,16.0534319383417,15.551534486412368,15.63882154267948,3491400,0.0,0.0
2007-10-05 00:00:00-04:00,16.53351402282715,16.65716992700193,16.14799961780908,16.169820350240286,3201100,0.0,0.0
2007-10-08 00:00:00-04:00,16.475318908691406,16.55533194031239,16.351663035904846,16.438950105616907,2088800,0.0,0.0
2007-10-09 00:00:00-04:00,16.751737594604492,16.969953328342356,16.445506359497596,16.489877604213618,3488500,0.0,0.0
2007-10-10 00:00:00-04:00,16.475318908691406,16.737178730446686,16.366211112087008,16.729904692355607,4030500,0.0,0.0
2007-10-11 00:00:00-04:00,16.024349212646484,16.824474457008368,15.958884218124988,16.62080681839192,3776600,0.0,0.0
2007-10-12 00:00:00-04:00,16.097084045410156,16.21346731660173,15.893416442433262,16.067989268148384,1775110,0.0,0.0
2007-10-15 00:00:00-04:00,15.551541328430176,16.148000136013817,15.209669764684795,16.075261121685926,2822500,0.0,0.0
2007-10-16 00:00:00-04:00,15.224212646484375,15.544263367812045,15.107830818252646,15.522441254750785,3155427,0.0,0.0
2007-10-17 00:00:00-04:00,15.11511516571045,15.806132568745308,14.867803265185449,15.733393529641171,3501800,0.0,0.0
2007-10-18 00:00:00-04:00,14.93326473236084,15.086015429735317,14.744143830339025,14.991455672415134,4580600,0.0,0.0
2007-10-19 00:00:00-04:00,14.402270317077637,14.94053822712995,14.322258644541265,14.904168023812147,7103200,0.0,0.0
2007-10-22 00:00:00-04:00,14.314988136291504,14.373179088577983,13.71125648605112,13.878555300452033,4088400,0.0,0.0
2007-10-23 00:00:00-04:00,14.118596076965332,14.67096696965431,13.864010087701985,14.547754959253885,4110100,0.0,0.0
2007-10-24 00:00:00-04:00,13.376652717590332,14.184053107681917,12.94022142418204,14.104040056445815,8320900,0.0,0.0
2007-10-25 00:00:00-04:00,12.772927284240723,13.558505923877808,12.300125569276329,13.36938496041567,10096800,0.0,0.0
2007-10-26 00:00:00-04:00,13.769444465637207,13.827635405360782,13.085699883349125,13.587597605578356,9463707,0.0,0.0
2007-10-29 00:00:00-04:00,14.176780700683594,14.453188698218739,13.936742906709076,13.936742906709076,6023800,0.0,0.0
2007-10-30 00:00:00-04:00,14.649580001831055,14.845974908802745,13.917101001739502,14.111313558094015,5484400,0.0,0.0
2007-10-31 00:00:00-04:00,14.038578987121582,15.209673372158292,13.820363279762201,15.129660298681756,8872838,0.0,0.0
2007-11-01 00:00:00-04:00,13.471214294433594,13.805811815438336,12.729278851273568,13.783991082474465,7765900,0.0,0.0
2007-11-02 00:00:00-04:00,13.223902702331543,13.580322349672615,12.85293497451582,13.580322349672615,10119800,0.0,0.0
2007-11-05 00:00:00-05:00,13.202086448669434,13.260277409046974,12.90385760331179,13.1948124051995,4613579,0.0,0.0
2007-11-06 00:00:00-05:00,13.267547607421875,13.434846396599362,12.991140972580004,13.194808581185109,3727400,0.0,0.0
2007-11-07 00:00:00-05:00,12.554708480834961,13.107523150154199,12.467421369939688,12.729281315243949,7694338,0.0,0.0
2007-11-08 00:00:00-05:00,12.874763488769531,12.940228496033734,12.336495342956734,12.481973445184302,5583163,0.0,0.0
2007-11-09 00:00:00-05:00,12.962041854858398,13.085697755082194,12.365584472854641,12.365584472854641,4576785,0.0,0.0
2007-11-12 00:00:00-05:00,13.100242614746094,13.602140131991176,12.751097119002067,13.056599774623308,5020901,0.0,0.0
2007-11-13 00:00:00-05:00,13.82036018371582,14.184053872760973,13.071150684825529,13.238450836196103,6170325,0.0,0.0
2007-11-14 00:00:00-05:00,13.30391788482666,14.038578030309932,13.289369802025803,13.73307522839963,3774500,0.0,0.0
2007-11-15 00:00:00-05:00,12.860213279724121,13.311192824950998,12.794748283258643,13.223907087918212,4739041,0.0,0.0
2007-11-16 00:00:00-05:00,12.918402671813965,13.129344333626944,12.729281747930349,12.918402671813965,3061741,0.0,0.0
2007-11-19 00:00:00-05:00,12.176466941833496,12.511065923118213,12.11100195391652,12.511065923118213,6858144,0.0,0.0
2007-11-20 00:00:00-05:00,11.958253860473633,12.431055575503601,11.623654805876708,12.285577484395041,6536900,0.0,0.0
2007-11-21 00:00:00-05:00,11.820047378540039,12.038263082883518,11.434532181350313,11.434532181350313,6162123,0.0,0.0
2007-11-23 00:00:00-05:00,12.13282299041748,12.256478913456755,11.601829786715168,11.921879962193405,1605161,0.0,0.0
2007-11-26 00:00:00-05:00,11.856416702270508,12.36558855047816,11.783679055996561,12.36558855047816,5691583,0.0,0.0
2007-11-27 00:00:00-05:00,12.183737754821777,12.21283391391061,11.820044090498738,11.820044090498738,3894051,0.0,0.0
2007-11-28 00:00:00-05:00,12.838386535644531,12.860208655747323,12.292846019506255,12.300120059540518,4580439,0.0,0.0
2007-11-29 00:00:00-05:00,12.569254875183105,12.918400497092847,12.514700264780357,12.918400497092847,3924063,0.0,0.0
2007-11-30 00:00:00-05:00,12.634722709655762,13.514861003991276,12.518339421988083,12.92567746037074,7056747,0.0,0.0
2007-12-03 00:00:00-05:00,11.921880722045898,12.983867197137247,11.841869040190137,12.634721528907855,7066372,0.0,0.0
2007-12-04 00:00:00-05:00,11.790952682495117,12.132825752638215,11.776405984470435,11.870965764848913,5385498,0.0,0.0
2007-12-05 00:00:00-05:00,11.96552562713623,12.241932282793464,11.863690427783242,11.878238511602474,2925591,0.0,0.0
2007-12-06 00:00:00-05:00,12.598350524902344,12.598350524902344,11.98007090938616,12.096452791438447,2490100,0.0,0.0
2007-12-07 00:00:00-05:00,12.191014289855957,12.460146879607692,11.929154353983774,12.241931191301878,4842923,0.0,0.0
2007-12-10 00:00:00-05:00,12.561981201171875,12.911126833269018,12.132822508117771,12.198287487558662,3548998,0.0,0.0
2007-12-11 00:00:00-05:00,11.870962142944336,12.554706687234024,11.849141408874061,12.554706687234024,3756348,0.0,0.0
2007-12-12 00:00:00-05:00,12.009162902832031,12.438321464121984,11.721844624321115,12.161913549707613,7542347,0.0,0.0
2007-12-13 00:00:00-05:00,11.943699836730957,11.980068647738388,11.492719782070898,11.929151757375502,6276526,0.0,0.0
2007-12-14 00:00:00-05:00,11.376338958740234,11.776402159496039,11.274504475043459,11.754580038474158,6832108,0.0,0.0
2007-12-17 00:00:00-05:00,11.354516983032227,11.616376889120712,11.056288262156498,11.303600087377545,4135167,0.0,0.0
2007-12-18 00:00:00-05:00,11.558186531066895,11.674567715373342,11.303600652680077,11.412708489879735,4465990,0.0,0.0
2007-12-19 00:00:00-05:00,11.558186531066895,11.740032695169422,11.310874693477578,11.740032695169422,3626833,0.0,0.0
2007-12-20 00:00:00-05:00,11.245408058166504,12.358310469789595,11.158121662518674,11.892783026334502,7280158,0.0,0.0
2007-12-21 00:00:00-05:00,11.27450180053711,11.456348603771579,11.136298535302734,11.39088364361669,6682097,0.0,0.0
2007-12-24 00:00:00-05:00,11.369067192077637,11.441805528958705,11.143576752257472,11.143576752257472,1653217,0.0,0.0
2007-12-26 00:00:00-05:00,11.42725944519043,11.478176356196043,11.136304677028521,11.136304677028521,2503398,0.0,0.0
2007-12-27 00:00:00-05:00,11.056289672851562,11.47817436016696,11.056289672851562,11.434531499377513,3394238,0.0,0.0
2007-12-28 00:00:00-05:00,10.867164611816406,11.18721537267249,10.772604884967176,11.01264260876399,3752894,0.0,0.0
2007-12-31 00:00:00-05:00,11.01323127746582,11.151992539734069,10.859863969767527,10.867167340726443,3255454,0.06,0.0
2008-01-02 00:00:00-05:00,10.881773948669434,11.312663106690444,10.837955113626382,11.027838589447137,4215204,0.0,0.0
2008-01-03 00:00:00-05:00,10.83065128326416,11.144689272543678,10.779529079051326,10.940199062716747,4608872,0.0,0.0
2008-01-04 00:00:00-05:00,10.1806640625,10.728404254516924,9.946961803448833,10.669978689754133,4190963,0.0,0.0
2008-01-07 00:00:00-05:00,10.502007484436035,10.786832692496711,10.217182276375357,10.297517966501294,4056554,0.0,0.0
2008-01-08 00:00:00-05:00,9.932360649108887,10.721106858107108,9.888541105725423,10.538526704237372,4379041,0.0,0.0
2008-01-09 00:00:00-05:00,10.355942726135254,10.37785214149229,9.786292354950236,9.910446869453041,5481461,0.0,0.0
2008-01-10 00:00:00-05:00,10.4143705368042,10.684589039254362,9.74247561852729,10.202577618857429,8706694,0.0,0.0
2008-01-11 00:00:00-05:00,10.027297019958496,10.224483828100233,9.808201495117926,10.129542108975066,9056895,0.0,0.0
2008-01-14 00:00:00-05:00,9.903145790100098,10.202577068654268,9.80090067448907,10.085725905949019,6970524,0.0,0.0
2008-01-15 00:00:00-05:00,9.640226364135742,9.859322560329474,9.589104173735993,9.786290262769027,10260425,0.0,0.0
2008-01-16 00:00:00-05:00,9.54528522491455,9.735168652700933,9.267763452723912,9.574498006382637,7914019,0.0,0.0
2008-01-17 00:00:00-05:00,9.165521621704102,9.676745788198131,9.129005460564276,9.559894629740963,6612752,0.0,0.0
2008-01-18 00:00:00-05:00,9.223946571350098,9.537984560634884,9.063275891194184,9.238552616916383,6151391,0.0,0.0
2008-01-22 00:00:00-05:00,9.282371520996094,10.085724171145108,7.989704188817949,7.989704188817949,9300607,0.0,0.0
2008-01-23 00:00:00-05:00,10.662676811218262,10.699192269550766,8.595870388353474,8.99024332813893,8571553,0.0,0.0
2008-01-24 00:00:00-05:00,11.466032028198242,12.481177802043398,10.604254287947287,10.677285922076798,7367125,0.0,0.0
2008-01-25 00:00:00-05:00,11.363784790039062,12.34241346000241,11.268843062317476,11.597487075822817,5747461,0.0,0.0
2008-01-28 00:00:00-05:00,11.685127258300781,11.692430629994305,10.969413548044031,11.28345086949912,2237695,0.0,0.0
2008-01-29 00:00:00-05:00,11.940739631652832,12.050287420516934,11.590185453609562,11.74355277591202,6207100,0.0,0.0
2008-01-30 00:00:00-05:00,11.904223442077637,12.43005508692404,11.845797858536459,11.911526814142258,5698635,0.0,0.0
2008-01-31 00:00:00-05:00,12.77330493927002,13.138465176732202,11.378392943602547,11.74355318106473,10767151,0.0,0.0
2008-02-01 00:00:00-05:00,13.116557121276855,13.131163867383858,12.415450023852479,12.56881667904807,8151760,0.0,0.0
2008-02-04 00:00:00-05:00,11.933436393737793,12.700272317356236,11.801978488437321,12.459266621963948,7886657,0.0,0.0
2008-02-05 00:00:00-05:00,11.53906536102295,12.123321967243347,11.3199690466293,11.801980520402536,6127847,0.0,0.0
2008-02-06 00:00:00-05:00,11.51715087890625,11.699730944609993,11.192157888341965,11.641304682816132,6759350,0.0,0.0
2008-02-07 00:00:00-05:00,11.838495254516602,12.021075389049992,11.575580808012118,11.685128610136976,8792057,0.0,0.0
2008-02-08 00:00:00-05:00,11.414910316467285,11.82389013222574,11.334575306446853,11.801980014184569,6633865,0.0,0.0
2008-02-11 00:00:00-05:00,11.078961372375488,11.509850552819962,10.99862637295738,11.414908809968818,9397650,0.0,0.0
2008-02-12 00:00:00-05:00,10.940203666687012,11.407609161791271,10.801443041219859,11.159300014282387,5277992,0.0,0.0
2008-02-13 00:00:00-05:00,11.159293174743652,11.261538260018899,11.04244204670775,11.159293174743652,5088963,0.0,0.0
2008-02-14 00:00:00-05:00,10.816046714782715,11.254238588922176,10.728407643466932,11.137387422484988,5855215,0.0,0.0
2008-02-15 00:00:00-05:00,10.392459869384766,10.794136263920176,10.326731612668384,10.640768938606215,6839688,0.0,0.0
2008-02-19 00:00:00-05:00,10.202576637268066,10.626162432408442,10.158757104862444,10.480098485202767,6468195,0.0,0.0
2008-02-20 00:00:00-05:00,10.640765190124512,10.713797489399044,10.005386693791532,10.100328404253373,7059191,0.0,0.0
2008-02-21 00:00:00-05:00,10.341337203979492,10.88177415641344,10.290214996624018,10.728406837859175,2838639,0.0,0.0
2008-02-22 00:00:00-05:00,11.027837753295898,11.24693330487457,10.436277953165275,11.225023889014258,7797537,0.0,0.0
2008-02-25 00:00:00-05:00,11.319963455200195,11.56096907304351,10.816042807842619,11.06435109858449,5092019,0.0,0.0
2008-02-26 00:00:00-05:00,11.823894500732422,11.977261204756413,11.239637703710306,11.239637703710306,5422965,0.0,0.0
2008-02-27 00:00:00-05:00,11.758158683776855,12.210956550369684,11.5098496370741,11.736248570370513,3978108,0.0,0.0
2008-02-28 00:00:00-05:00,11.509849548339844,11.699733017470743,11.363785609195997,11.699733017470743,3495677,0.0,0.0
2008-02-29 00:00:00-05:00,11.020533561706543,11.640210527060601,11.020533561706543,11.371086975313503,3802895,0.0,0.0
2008-03-03 00:00:00-05:00,10.940203666687012,11.283454588036829,10.728410693192037,10.728410693192037,4393409,0.0,0.0
2008-03-04 00:00:00-05:00,10.75761890411377,10.925592954328048,10.02729852132844,10.823347850002497,7092135,0.0,0.0
2008-03-05 00:00:00-05:00,10.750313758850098,11.137383277748764,10.640765308717366,10.72110097811223,4120107,0.0,0.0
2008-03-06 00:00:00-05:00,10.078417778015137,10.684583420856686,10.049205001124731,10.5823383534965,1210464,0.0,0.0
2008-03-07 00:00:00-05:00,10.33403205871582,10.531218875791334,9.61101512241437,9.914098021762214,6104670,0.0,0.0
2008-03-10 00:00:00-04:00,9.713258743286133,10.450882308189664,9.494162545252024,10.319424450071676,5781800,0.0,0.0
2008-03-11 00:00:00-04:00,10.976714134216309,11.239629893243492,10.136846050960582,10.370548328773431,8255700,0.0,0.0
2008-03-12 00:00:00-04:00,11.159293174743652,11.692427317017037,10.808739790635945,10.83795257264492,7212820,0.0,0.0
2008-03-13 00:00:00-04:00,11.502552032470703,11.685132223462302,10.428980314423422,10.984024262195039,7547636,0.0,0.0
2008-03-14 00:00:00-04:00,11.298059463500977,11.685129172317357,10.604255058192228,11.612096836395184,6402856,0.0,0.0
2008-03-17 00:00:00-04:00,11.086261749267578,11.232325661701157,10.385154273098726,10.881771575372895,6271147,0.0,0.0
2008-03-18 00:00:00-04:00,12.707573890686035,12.707573890686035,11.276145967896005,11.276145967896005,6701073,0.0,0.0
2008-03-19 00:00:00-04:00,11.100870132446289,12.758697106908052,10.881773869364306,12.444660499583257,9266875,0.0,0.0
2008-03-20 00:00:00-04:00,12.240172386169434,12.415449148162862,11.100872040236265,11.15199495151697,8414912,0.0,0.0
2008-03-24 00:00:00-04:00,12.181747436523438,12.824428930808839,12.108715100292473,12.269385125619834,7231558,0.0,0.0
2008-03-25 00:00:00-04:00,12.576116561889648,12.766000029654956,11.87500965904137,12.247473223545365,4770700,0.0,0.0
2008-03-26 00:00:00-04:00,11.677821159362793,12.371625985483147,11.655911745886815,12.342412505531582,5033400,0.0,0.0
2008-03-27 00:00:00-04:00,11.845796585083008,12.152531213943389,11.604791601250216,11.831191235499668,3665376,0.0,0.0
2008-03-28 00:00:00-04:00,11.67051887512207,12.013770331609823,11.64130608894044,11.882312445548601,3673700,0.0,0.0
2008-03-31 00:00:00-04:00,11.955347061157227,12.101410323700987,11.590186118846244,11.685127866338794,2742500,0.0,0.0
2008-04-01 00:00:00-04:00,12.996213912963867,13.04019534006453,12.13126542004965,12.13126542004965,8233093,0.06,0.0
2008-04-02 00:00:00-04:00,12.805631637573242,13.260096587445336,12.461118854900768,12.922912644359611,4580973,0.0,0.0
2008-04-03 00:00:00-04:00,12.959569931030273,13.091511475276143,12.219232353506651,12.820298145648461,4696055,0.0,0.0
2008-04-04 00:00:00-04:00,12.563736915588379,13.032862248577755,12.43179545937573,12.988880831107133,3957944,0.0,0.0
2008-04-07 00:00:00-04:00,13.260098457336426,13.809853778459495,12.798303204657003,12.798303204657003,8180083,0.0,0.0
2008-04-08 00:00:00-04:00,13.465338706970215,13.809851480907888,13.135485009934259,13.516648971375842,6708890,0.0,0.0
2008-04-09 00:00:00-04:00,12.974225997924805,13.589952062795138,12.864273816405051,13.589952062795138,5248546,0.0,0.0
2008-04-10 00:00:00-04:00,13.047523498535156,13.128154712576277,12.549079933653232,12.996213234363475,4031308,0.0,0.0
2008-04-11 00:00:00-04:00,12.864270210266113,13.458006790875078,12.717669672835251,12.820290188846823,4127183,0.0,0.0
2008-04-14 00:00:00-04:00,12.49044132232666,12.996215201220132,12.13859686114418,12.834954146832365,4119548,0.0,0.0
2008-04-15 00:00:00-04:00,12.475781440734863,12.768984007300288,12.233889148555873,12.55641127272778,3513039,0.0,0.0
2008-04-16 00:00:00-04:00,13.157477378845215,13.157477378845215,12.556410411010761,12.556410411010761,3590521,0.0,0.0
2008-04-17 00:00:00-04:00,13.348055839538574,13.56062852534815,12.952232814999766,13.084174289212635,2756910,0.0,0.0
2008-04-18 00:00:00-04:00,13.54597282409668,13.912476426900813,13.311410741998081,13.575293783409151,4016681,0.0,0.0
2008-04-21 00:00:00-04:00,13.54597282409668,13.699905064286568,13.274760940957785,13.377381502350849,2633627,0.0,0.0
2008-04-22 00:00:00-04:00,13.238107681274414,13.553300954321436,13.128156897167333,13.421359454152908,2552641,0.0,0.0
2008-04-23 00:00:00-04:00,13.164806365966797,13.42135912125324,13.076846300102897,13.260098068436067,3588549,0.0,0.0
2008-04-24 00:00:00-04:00,13.421357154846191,13.472667418765838,13.098835096465608,13.267426363087255,5624274,0.0,0.0
2008-04-25 00:00:00-04:00,13.81718635559082,13.941797638725179,13.42869202626598,13.567963789322102,3899240,0.0,0.0
2008-04-28 00:00:00-04:00,13.86849594116211,14.264319092481301,13.83917498279019,13.86116570156913,5968712,0.0,0.0
2008-04-29 00:00:00-04:00,13.677911758422852,13.941794749935843,13.509320468556233,13.875824002057595,2772533,0.0,0.0
2008-04-30 00:00:00-04:00,13.348055839538574,13.736550024932043,13.084174289212635,13.736550024932043,5517498,0.0,0.0
2008-05-01 00:00:00-04:00,14.11038589477539,14.39625820057624,13.252767579272835,13.282088532739595,5618369,0.0,0.0
2008-05-02 00:00:00-04:00,13.707231521606445,14.564849771432515,13.655919856969067,14.44023852494155,7320475,0.0,0.0
2008-05-05 00:00:00-04:00,13.809850692749023,14.139704370959498,13.575288698510363,13.663248747299976,3976959,0.0,0.0
2008-05-06 00:00:00-04:00,14.095727920532227,14.161698679444566,13.516652967757556,13.611943287241903,3920395,0.0,0.0
2008-05-07 00:00:00-04:00,13.370050430297852,14.264318662159697,13.318740152795153,14.125048308395284,3535657,0.0,0.0
2008-05-08 00:00:00-04:00,13.186799049377441,13.545972401138666,12.878935976710641,13.545972401138666,3012331,0.0,0.0
