Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2016-08-31 00:00:00-04:00,9.581109046936035,9.581109046936035,9.581109046936035,9.581109046936035,0,0.0,0.0,0.0
2016-09-01 00:00:00-04:00,9.603814125061035,9.603814125061035,9.603814125061035,9.603814125061035,0,0.0,0.0,0.0
2016-09-02 00:00:00-04:00,9.654897689819336,9.654897689819336,9.654897689819336,9.654897689819336,0,0.0,0.0,0.0
2016-09-06 00:00:00-04:00,9.75139045715332,9.75139045715332,9.75139045715332,9.75139045715332,0,0.0,0.0,0.0
2016-09-07 00:00:00-04:00,9.762742042541504,9.762742042541504,9.762742042541504,9.762742042541504,0,0.0,0.0,0.0
2016-09-08 00:00:00-04:00,9.70598316192627,9.70598316192627,9.70598316192627,9.70598316192627,0,0.0,0.0,0.0
2016-09-09 00:00:00-04:00,9.467589378356934,9.467589378356934,9.467589378356934,9.467589378356934,0,0.0,0.0,0.0
2016-09-12 00:00:00-04:00,9.598137855529785,9.598137855529785,9.598137855529785,9.598137855529785,0,0.0,0.0,0.0
2016-09-13 00:00:00-04:00,9.450560569763184,9.450560569763184,9.450560569763184,9.450560569763184,0,0.0,0.0,0.0
2016-09-14 00:00:00-04:00,9.45623779296875,9.45623779296875,9.45623779296875,9.45623779296875,0,0.0,0.0,0.0
2016-09-15 00:00:00-04:00,9.592461585998535,9.592461585998535,9.592461585998535,9.592461585998535,0,0.0,0.0,0.0
2016-09-16 00:00:00-04:00,9.569757461547852,9.569757461547852,9.569757461547852,9.569757461547852,0,0.0,0.0,0.0
2016-09-19 00:00:00-04:00,9.558404922485352,9.558404922485352,9.558404922485352,9.558404922485352,0,0.0,0.0,0.0
2016-09-20 00:00:00-04:00,9.535700798034668,9.535700798034668,9.535700798034668,9.535700798034668,0,0.0,0.0,0.0
2016-09-21 00:00:00-04:00,9.688953399658203,9.688953399658203,9.688953399658203,9.688953399658203,0,0.0,0.0,0.0
2016-09-22 00:00:00-04:00,9.802474975585938,9.802474975585938,9.802474975585938,9.802474975585938,0,0.0,0.0,0.0
2016-09-23 00:00:00-04:00,9.74571418762207,9.74571418762207,9.74571418762207,9.74571418762207,0,0.0,0.0,0.0
2016-09-26 00:00:00-04:00,9.67760181427002,9.67760181427002,9.67760181427002,9.67760181427002,0,0.0,0.0,0.0
2016-09-27 00:00:00-04:00,9.791122436523438,9.791122436523438,9.791122436523438,9.791122436523438,0,0.0,0.0,0.0
2016-09-28 00:00:00-04:00,9.876261711120607,9.876261711120607,9.876261711120607,9.876261711120605,0,0.0,0.0,0.0
2016-09-29 00:00:00-04:00,9.74571418762207,9.74571418762207,9.74571418762207,9.74571418762207,0,0.0,0.0,0.0
2016-09-30 00:00:00-04:00,9.808151245117188,9.808151245117188,9.808151245117188,9.808151245117188,0,0.0,0.0,0.0
2016-10-03 00:00:00-04:00,9.813826560974121,9.813826560974121,9.813826560974121,9.813826560974121,0,0.0,0.0,0.0
2016-10-04 00:00:00-04:00,9.785446166992188,9.785446166992188,9.785446166992188,9.785446166992188,0,0.0,0.0,0.0
2016-10-05 00:00:00-04:00,9.825179100036623,9.825179100036623,9.825179100036623,9.825179100036621,0,0.0,0.0,0.0
2016-10-06 00:00:00-04:00,9.779770851135254,9.779770851135254,9.779770851135254,9.779770851135254,0,0.0,0.0,0.0
2016-10-07 00:00:00-04:00,9.723010063171387,9.723010063171387,9.723010063171387,9.723010063171387,0,0.0,0.0,0.0
2016-10-10 00:00:00-04:00,9.808151245117188,9.808151245117188,9.808151245117188,9.808151245117188,0,0.0,0.0,0.0
2016-10-11 00:00:00-04:00,9.592461585998535,9.592461585998535,9.592461585998535,9.592461585998535,0,0.0,0.0,0.0
2016-10-12 00:00:00-04:00,9.575433731079102,9.575433731079102,9.575433731079102,9.575433731079102,0,0.0,0.0,0.0
2016-10-13 00:00:00-04:00,9.5016450881958,9.5016450881958,9.5016450881958,9.5016450881958,0,0.0,0.0,0.0
2016-10-14 00:00:00-04:00,9.530025482177734,9.530025482177734,9.530025482177734,9.530025482177734,0,0.0,0.0,0.0
2016-10-17 00:00:00-04:00,9.484618186950684,9.484618186950684,9.484618186950684,9.484618186950684,0,0.0,0.0,0.0
2016-10-18 00:00:00-04:00,9.609490394592283,9.609490394592283,9.609490394592283,9.609490394592285,0,0.0,0.0,0.0
2016-10-19 00:00:00-04:00,9.666250228881836,9.666250228881836,9.666250228881836,9.666250228881836,0,0.0,0.0,0.0
2016-10-20 00:00:00-04:00,9.620841026306152,9.620841026306152,9.620841026306152,9.620841026306152,0,0.0,0.0,0.0
2016-10-21 00:00:00-04:00,9.660573959350586,9.660573959350586,9.660573959350586,9.660573959350586,0,0.0,0.0,0.0
2016-10-24 00:00:00-04:00,9.75139045715332,9.75139045715332,9.75139045715332,9.75139045715332,0,0.0,0.0,0.0
2016-10-25 00:00:00-04:00,9.649222373962402,9.649222373962402,9.649222373962402,9.649222373962402,0,0.0,0.0,0.0
2016-10-26 00:00:00-04:00,9.569757461547852,9.569757461547852,9.569757461547852,9.569757461547852,0,0.0,0.0,0.0
2016-10-27 00:00:00-04:00,9.4619140625,9.4619140625,9.4619140625,9.4619140625,0,0.0,0.0,0.0
2016-10-28 00:00:00-04:00,9.433533668518066,9.433533668518066,9.433533668518066,9.433533668518066,0,0.0,0.0,0.0
2016-10-31 00:00:00-04:00,9.40515422821045,9.40515422821045,9.40515422821045,9.40515422821045,0,0.0,0.0,0.0
2016-11-01 00:00:00-04:00,9.320013046264648,9.320013046264648,9.320013046264648,9.320013046264648,0,0.0,0.0,0.0
2016-11-02 00:00:00-04:00,9.178112983703613,9.178112983703613,9.178112983703613,9.178112983703613,0,0.0,0.0,0.0
2016-11-03 00:00:00-04:00,9.138381004333496,9.138381004333496,9.138381004333496,9.138381004333496,0,0.0,0.0,0.0
2016-11-04 00:00:00-04:00,9.092972755432129,9.092972755432129,9.092972755432129,9.092972755432129,0,0.0,0.0,0.0
2016-11-07 00:00:00-05:00,9.320013046264648,9.320013046264648,9.320013046264648,9.320013046264648,0,0.0,0.0,0.0
2016-11-08 00:00:00-05:00,9.40515422821045,9.40515422821045,9.40515422821045,9.40515422821045,0,0.0,0.0,0.0
2016-11-09 00:00:00-05:00,9.416505813598631,9.416505813598631,9.416505813598631,9.416505813598633,0,0.0,0.0,0.0
2016-11-10 00:00:00-05:00,9.285956382751465,9.285956382751465,9.285956382751465,9.285956382751465,0,0.0,0.0,0.0
2016-11-11 00:00:00-05:00,9.314336776733398,9.314336776733398,9.314336776733398,9.314336776733398,0,0.0,0.0,0.0
2016-11-14 00:00:00-05:00,9.246225357055664,9.246225357055664,9.246225357055664,9.246225357055664,0,0.0,0.0,0.0
2016-11-15 00:00:00-05:00,9.365422248840332,9.365422248840332,9.365422248840332,9.365422248840332,0,0.0,0.0,0.0
2016-11-16 00:00:00-05:00,9.382450103759766,9.382450103759766,9.382450103759766,9.382450103759766,0,0.0,0.0,0.0
2016-11-17 00:00:00-05:00,9.490293502807617,9.490293502807617,9.490293502807617,9.490293502807617,0,0.0,0.0,0.0
2016-11-18 00:00:00-05:00,9.4619140625,9.4619140625,9.4619140625,9.4619140625,0,0.0,0.0,0.0
2016-11-21 00:00:00-05:00,9.535700798034668,9.535700798034668,9.535700798034668,9.535700798034668,0,0.0,0.0,0.0
2016-11-22 00:00:00-05:00,9.541377067565918,9.541377067565918,9.541377067565918,9.541377067565918,0,0.0,0.0,0.0
2016-11-23 00:00:00-05:00,9.547053337097168,9.547053337097168,9.547053337097168,9.547053337097168,0,0.0,0.0,0.0
2016-11-25 00:00:00-05:00,9.586785316467285,9.586785316467285,9.586785316467285,9.586785316467285,0,0.0,0.0,0.0
2016-11-28 00:00:00-05:00,9.478941917419434,9.478941917419434,9.478941917419434,9.478941917419434,0,0.0,0.0,0.0
2016-11-29 00:00:00-05:00,9.434775352478027,9.434775352478027,9.434775352478027,9.434775352478027,0,0.0,0.0,1.891
2016-11-30 00:00:00-05:00,9.332362174987793,9.332362174987793,9.332362174987793,9.332362174987793,0,0.0,0.0,0.0
2016-12-01 00:00:00-05:00,9.09553337097168,9.09553337097168,9.09553337097168,9.09553337097168,0,0.0,0.0,0.0
2016-12-02 00:00:00-05:00,9.089133262634277,9.089133262634277,9.089133262634277,9.089133262634277,0,0.0,0.0,0.0
2016-12-05 00:00:00-05:00,9.236351013183594,9.236351013183594,9.236351013183594,9.236351013183594,0,0.0,0.0,0.0
2016-12-06 00:00:00-05:00,9.306760787963867,9.306760787963867,9.306760787963867,9.306760787963867,0,0.0,0.0,0.0
2016-12-07 00:00:00-05:00,9.389970779418945,9.389970779418945,9.389970779418945,9.389970779418945,0,0.0,0.0,0.0
2016-12-08 00:00:00-05:00,9.441176414489746,9.441176414489746,9.441176414489746,9.441176414489746,0,0.0,0.0,0.0
2016-12-09 00:00:00-05:00,9.441176414489746,9.441176414489746,9.441176414489746,9.441176414489746,0,0.0,0.0,0.0
2016-12-12 00:00:00-05:00,9.370767593383789,9.370767593383789,9.370767593383789,9.370767593383789,0,0.0,0.0,0.0
2016-12-13 00:00:00-05:00,9.441176414489746,9.441176414489746,9.441176414489746,9.441176414489746,0,0.0,0.0,0.0
2016-12-14 00:00:00-05:00,9.364367485046387,9.364367485046387,9.364367485046387,9.364367485046387,0,0.0,0.0,0.0
2016-12-15 00:00:00-05:00,9.389970779418945,9.389970779418945,9.389970779418945,9.389970779418945,0,0.0,0.0,0.0
2016-12-16 00:00:00-05:00,9.35156536102295,9.35156536102295,9.35156536102295,9.35156536102295,0,0.0,0.0,0.0
2016-12-19 00:00:00-05:00,9.370767593383789,9.370767593383789,9.370767593383789,9.370767593383789,0,0.0,0.0,0.0
2016-12-20 00:00:00-05:00,9.396370887756348,9.396370887756348,9.396370887756348,9.396370887756348,0,0.0,0.0,0.0
