Date,Close,Dividends,High,Low,Open,Volume,Stock Splits
2006-06-07 00:00:00-04:00,611.650390625,0.0,613.7029246942691,589.7568857622801,589.7568857622801,96,0.0
2006-06-08 00:00:00-04:00,611.650390625,0.0,611.650390625,611.650390625,611.650390625,0,0.0
2006-06-09 00:00:00-04:00,605.8349609375,0.0,605.8349609375,605.8349609375,605.8349609375,6,0.0
2006-06-12 00:00:00-04:00,599.3353271484375,0.0,600.0194877696548,599.3353271484375,600.0194877696548,15,0.0
2006-06-13 00:00:00-04:00,573.6788940429688,0.0,603.4404048225841,569.9159059086352,602.4141115451008,173,0.0
2006-06-14 00:00:00-04:00,572.3104858398438,0.0,582.9151843100651,546.6539927321168,564.784614686021,536,0.0
2006-06-15 00:00:00-04:00,575.0472412109375,0.0,578.1260165223523,575.0472412109375,578.1260165223523,26,0.0
2006-06-16 00:00:00-04:00,575.0472412109375,0.0,575.0472412109375,575.0472412109375,575.0472412109375,0,0.0
2006-06-19 00:00:00-04:00,575.0472412109375,0.0,575.0472412109375,575.0472412109375,575.0472412109375,0,0.0
2006-06-20 00:00:00-04:00,589.07275390625,0.0,590.4410751325772,589.07275390625,590.4410751325772,72,0.0
2006-06-21 00:00:00-04:00,587.0202026367188,0.0,587.3622829333356,581.5468132311286,587.3622829333356,95,0.0
2006-06-22 00:00:00-04:00,587.0202026367188,0.0,587.0202026367188,587.0202026367188,587.0202026367188,0,0.0
2006-06-23 00:00:00-04:00,587.0202026367188,0.0,587.0202026367188,587.0202026367188,587.0202026367188,0,0.0
2006-06-26 00:00:00-04:00,588.3886108398438,0.0,588.3886108398438,581.5468475145889,581.5468475145889,213,0.0
2006-06-27 00:00:00-04:00,587.7044067382812,0.0,587.7044067382812,586.6781657724571,586.6781657724571,51,0.0
2006-06-28 00:00:00-04:00,587.7044067382812,0.0,587.7044067382812,587.7044067382812,587.7044067382812,0,0.0
2006-06-29 00:00:00-04:00,587.7044067382812,0.0,587.7044067382812,587.7044067382812,587.7044067382812,26,0.0
2006-06-30 00:00:00-04:00,590.0989379882812,0.0,590.0989379882812,590.0989379882812,590.0989379882812,2,0.0
2006-07-03 00:00:00-04:00,590.0989379882812,0.0,590.0989379882812,590.0989379882812,590.0989379882812,0,0.0
2006-07-05 00:00:00-04:00,590.0989379882812,0.0,590.0989379882812,590.0989379882812,590.0989379882812,0,0.0
2006-07-06 00:00:00-04:00,584.2835083007812,0.0,584.2835083007812,581.8888938930995,581.8888938930995,127,0.0
2006-07-07 00:00:00-04:00,583.599365234375,0.0,583.599365234375,575.7313611813664,575.7313611813664,41,0.0
2006-07-10 00:00:00-04:00,584.9676513671875,0.0,585.3097316537695,583.5993302208597,583.5993302208597,228,0.0
2006-07-11 00:00:00-04:00,584.6256103515625,0.0,584.6256103515625,582.9152088037602,582.9152088037602,376,0.0
2006-07-12 00:00:00-04:00,584.6256103515625,0.0,584.6256103515625,584.6256103515625,584.6256103515625,0,0.0
2006-07-13 00:00:00-04:00,584.6256103515625,0.0,584.6256103515625,584.6256103515625,584.6256103515625,0,0.0
2006-07-14 00:00:00-04:00,555.890380859375,0.0,569.5738022530502,549.390698134532,569.5738022530502,58,0.0
2006-07-17 00:00:00-04:00,551.1011352539062,0.0,551.1011352539062,551.1011352539062,551.1011352539062,3,0.0
2006-07-18 00:00:00-04:00,553.4957885742188,0.0,555.8904031129321,547.6803185501419,555.8904031129321,138,0.0
2006-07-19 00:00:00-04:00,575.3892211914062,0.0,575.3892211914062,565.8108165964011,565.8108165964011,40,0.0
2006-07-20 00:00:00-04:00,571.2842407226562,0.0,571.2842407226562,547.3382015980952,547.3382015980952,22,0.0
2006-07-21 00:00:00-04:00,571.2842407226562,0.0,571.2842407226562,571.2842407226562,571.2842407226562,0,0.0
2006-07-24 00:00:00-04:00,564.78466796875,0.0,564.78466796875,564.78466796875,564.78466796875,6,0.0
2006-07-25 00:00:00-04:00,567.17919921875,0.0,567.17919921875,564.7846370575941,564.7846370575941,20,0.0
2006-07-26 00:00:00-04:00,563.0741577148438,0.0,568.5475470667784,563.0741577148438,568.5475470667784,17,0.0
2006-07-27 00:00:00-04:00,561.705810546875,0.0,561.705810546875,553.8378587732162,553.8378587732162,40,0.0
2006-07-28 00:00:00-04:00,564.4425048828125,0.0,564.4425048828125,564.4425048828125,564.4425048828125,2,0.0
2006-07-31 00:00:00-04:00,562.3899536132812,0.0,562.3899536132812,552.8799442748732,552.8799442748732,23,0.0
2006-08-01 00:00:00-04:00,562.3899536132812,0.0,562.3899536132812,562.3899536132812,562.3899536132812,0,0.0
2006-08-02 00:00:00-04:00,562.3899536132812,0.0,562.3899536132812,562.3899536132812,562.3899536132812,0,0.0
2006-08-03 00:00:00-04:00,560.33740234375,0.0,561.0215628561695,560.33740234375,561.0215628561695,22,0.0
2006-08-04 00:00:00-04:00,560.33740234375,0.0,560.33740234375,560.33740234375,560.33740234375,0,0.0
2006-08-07 00:00:00-04:00,564.4425048828125,0.0,564.4425048828125,564.4425048828125,564.4425048828125,2,0.0
2006-08-08 00:00:00-04:00,564.4425048828125,0.0,564.4425048828125,564.4425048828125,564.4425048828125,3,0.0
2006-08-09 00:00:00-04:00,592.1514892578125,0.0,598.6511193064197,581.5467911459789,581.5467911459789,77,0.0
2006-08-10 00:00:00-04:00,615.7554321289062,0.0,615.7554321289062,593.5197956082327,598.65110439452,687,0.0
2006-08-11 00:00:00-04:00,609.2559204101562,0.0,609.2559204101562,609.2559204101562,609.2559204101562,7,0.0
2006-08-14 00:00:00-04:00,609.2559204101562,0.0,609.2559204101562,609.2559204101562,609.2559204101562,0,0.0
2006-08-15 00:00:00-04:00,613.7029418945312,0.0,618.1500904476114,608.5716327424728,615.7554760213268,165,0.0
2006-08-16 00:00:00-04:00,618.150146484375,0.0,618.150146484375,614.7292385196489,614.7292385196489,226,0.0
2006-08-17 00:00:00-04:00,628.4126586914062,0.0,630.12311252489,622.5971889193668,626.0180442564733,303,0.0
2006-08-18 00:00:00-04:00,630.8073120117188,0.0,630.8073120117188,619.5184520724757,619.5184520724757,42,0.0
2006-08-21 00:00:00-04:00,632.8598022460938,0.0,633.2018825441079,622.9392642842429,622.9392642842429,57,0.0
2006-08-22 00:00:00-04:00,630.1231689453125,0.0,630.1231689453125,626.7023133019069,626.7023133019069,37,0.0
2006-08-23 00:00:00-04:00,630.1231689453125,0.0,630.1231689453125,630.1231689453125,630.1231689453125,0,0.0
2006-08-24 00:00:00-04:00,631.1492919921875,0.0,631.1492919921875,617.1237393783964,617.1237393783964,15,0.0
2006-08-25 00:00:00-04:00,640.7277221679688,0.0,640.7277221679688,640.7277221679688,640.7277221679688,2,0.0
2006-08-28 00:00:00-04:00,640.7277221679688,0.0,640.7277221679688,640.7277221679688,640.7277221679688,0,0.0
2006-08-29 00:00:00-04:00,629.781005859375,0.0,629.781005859375,625.6759377628106,628.7547126703046,336,0.0
2006-08-30 00:00:00-04:00,629.781005859375,0.0,629.781005859375,629.781005859375,629.781005859375,0,0.0
2006-08-31 00:00:00-04:00,651.674560546875,0.0,651.674560546875,647.2274118223654,647.2274118223654,95,0.0
2006-09-01 00:00:00-04:00,642.09619140625,0.0,656.4638270069968,642.09619140625,656.4638270069968,12,0.0
2006-09-05 00:00:00-04:00,653.385009765625,0.0,657.8321061284562,653.385009765625,657.8321061284562,62,0.0
2006-09-06 00:00:00-04:00,664.3317260742188,0.0,664.3317260742188,660.2267100871665,660.2267100871665,14,0.0
2006-09-07 00:00:00-04:00,667.4105224609375,0.0,667.4105224609375,659.200490224643,660.9108918030946,172,0.0
2006-09-08 00:00:00-04:00,667.4105224609375,0.0,672.1997515403287,667.4105224609375,671.8576712246384,56,0.0
2006-09-11 00:00:00-04:00,667.4105224609375,0.0,673.7391391258668,667.4105224609375,667.4105224609375,11,0.0
2006-09-12 00:00:00-04:00,670.8313598632812,0.0,681.7781389897192,670.8313598632812,681.4360586832507,43,0.0
2006-09-13 00:00:00-04:00,674.2522583007812,0.0,674.2522583007812,674.2522583007812,674.2522583007812,25,0.0
2006-09-14 00:00:00-04:00,680.4097900390625,0.0,680.4097900390625,656.8058312156392,670.489252236264,375,0.0
2006-09-15 00:00:00-04:00,680.751953125,0.0,680.751953125,678.0152581220648,680.751953125,388,0.0
2006-09-18 00:00:00-04:00,681.7781372070312,0.0,681.7781372070312,674.5943461302538,674.5943461302538,137,0.0
2006-09-19 00:00:00-04:00,678.0151977539062,0.0,678.0151977539062,676.304743905665,676.304743905665,22,0.0
2006-09-20 00:00:00-04:00,680.0677490234375,0.0,680.0677490234375,667.0684355072448,678.4256902626555,37,0.0
2006-09-21 00:00:00-04:00,676.3047485351562,0.0,676.3047485351562,673.5680537571536,673.5680537571536,24,0.0
2006-09-22 00:00:00-04:00,676.3047485351562,0.0,676.3047485351562,676.3047485351562,676.3047485351562,0,0.0
2006-09-25 00:00:00-04:00,676.3047485351562,0.0,676.3047485351562,676.3047485351562,676.3047485351562,0,0.0
2006-09-26 00:00:00-04:00,676.3047485351562,0.0,676.3047485351562,676.3047485351562,676.3047485351562,0,0.0
2006-09-27 00:00:00-04:00,691.0144653320312,0.0,693.066999503906,684.1727545322644,684.1727545322644,371,0.0
2006-09-28 00:00:00-04:00,699.566650390625,0.0,699.566650390625,691.0144854766705,691.0144854766705,27,0.0
2006-09-29 00:00:00-04:00,700.9349975585938,0.0,701.2770778626697,699.9087043165046,701.2770778626697,15,0.0
2006-10-02 00:00:00-04:00,689.9882202148438,0.0,700.934999291787,689.9882202148438,699.9087060471602,26,0.0
2006-10-03 00:00:00-04:00,703.32958984375,0.0,703.32958984375,691.6986505524009,691.6986505524009,5,0.0
2006-10-04 00:00:00-04:00,703.32958984375,0.0,703.32958984375,703.32958984375,703.32958984375,0,0.0
2006-10-05 00:00:00-04:00,710.85546875,0.0,714.2763240502821,709.8292278588734,709.8292278588734,17,0.0
2006-10-06 00:00:00-04:00,715.98681640625,0.0,715.98681640625,714.6184428145626,714.6184428145626,12,0.0
2006-10-09 00:00:00-04:00,722.1443481445312,0.0,722.1443481445312,703.3296172998647,703.3296172998647,18,0.0
2006-10-10 00:00:00-04:00,727.9598388671875,0.0,727.9598388671875,726.9335979178582,726.9335979178582,12,0.0
2006-10-11 00:00:00-04:00,727.275634765625,0.0,732.7489718314412,718.3813900801158,732.7489718314412,22,0.0
2006-10-12 00:00:00-04:00,717.0130615234375,0.0,717.0130615234375,670.831381390425,687.935711241901,138,0.0
2006-10-13 00:00:00-04:00,721.80224609375,0.0,722.1443263900903,721.80224609375,721.80224609375,62,0.0
2006-10-16 00:00:00-04:00,744.037841796875,0.0,744.037841796875,728.9860469036327,728.9860469036327,127,0.0
2006-10-17 00:00:00-04:00,744.037841796875,0.0,744.037841796875,744.037841796875,744.037841796875,5,0.0
2006-10-18 00:00:00-04:00,755.32666015625,0.0,761.1421296181011,748.4849498469634,749.1691104119204,61,0.0
2006-10-19 00:00:00-04:00,758.0634155273438,0.0,761.4842709562707,756.3529616479491,761.4842709562707,10,0.0
2006-10-20 00:00:00-04:00,758.0634155273438,0.0,758.0634155273438,758.0634155273438,758.0634155273438,0,0.0
2006-10-23 00:00:00-04:00,767.98388671875,0.0,770.7205814751763,755.6687864797622,760.8000956892942,174,0.0
2006-10-24 00:00:00-04:00,738.9065551757812,0.0,768.3259831747328,738.9065551757812,767.9838505576604,35,0.0
2006-10-25 00:00:00-04:00,755.6688232421875,0.0,755.6688232421875,735.4857180553562,738.5644932648821,72,0.0
2006-10-26 00:00:00-04:00,759.4318237304688,0.0,765.9314545748298,756.0109158156702,765.9314545748298,57,0.0
2006-10-27 00:00:00-04:00,758.74755859375,0.0,767.9838837371318,757.0371570837873,767.9838837371318,228,0.0
2006-10-30 00:00:00-05:00,753.274169921875,0.0,760.4580132611192,753.274169921875,757.0371579076101,10,0.0
2006-10-31 00:00:00-05:00,753.274169921875,0.0,753.274169921875,753.274169921875,753.274169921875,0,0.0
2006-11-01 00:00:00-05:00,753.6163940429688,0.0,753.6163940429688,741.6433203573665,741.6433203573665,8,0.0
2006-11-02 00:00:00-05:00,752.5899658203125,0.0,752.9320461029064,752.5899658203125,752.9320461029064,10,0.0
2006-11-03 00:00:00-05:00,749.169189453125,0.0,749.169189453125,749.169189453125,749.169189453125,12,0.0
2006-11-06 00:00:00-05:00,777.2202758789062,0.0,777.2202758789062,767.9838982313446,767.9838982313446,12,0.0
2006-11-07 00:00:00-05:00,777.2202758789062,0.0,777.2202758789062,777.2202758789062,777.2202758789062,2,0.0
2006-11-08 00:00:00-05:00,777.2202758789062,0.0,777.2202758789062,777.2202758789062,777.2202758789062,0,0.0
2006-11-09 00:00:00-05:00,754.9846801757812,0.0,763.5368453634997,754.9846801757812,762.8526847076498,12,0.0
2006-11-10 00:00:00-05:00,758.4054565429688,0.0,758.4054565429688,758.0633762507861,758.0633762507861,62,0.0
2006-11-13 00:00:00-05:00,771.7468872070312,0.0,771.7468872070312,764.5630437314314,770.0364333328803,668,0.0
2006-11-14 00:00:00-05:00,767.2996826171875,0.0,767.2996826171875,764.9050682998221,764.9050682998221,26,0.0
2006-11-15 00:00:00-05:00,781.3253173828125,0.0,786.7987071561577,781.3253173828125,786.7987071561577,5,0.0
2006-11-16 00:00:00-05:00,781.3253173828125,0.0,781.3253173828125,781.3253173828125,781.3253173828125,0,0.0
2006-11-17 00:00:00-05:00,781.3253173828125,0.0,781.3253173828125,781.3253173828125,781.3253173828125,0,0.0
2006-11-20 00:00:00-05:00,781.3253173828125,0.0,781.3253173828125,781.3253173828125,781.3253173828125,0,0.0
2006-11-21 00:00:00-05:00,781.3253173828125,0.0,781.3253173828125,781.3253173828125,781.3253173828125,0,0.0
2006-11-22 00:00:00-05:00,780.299072265625,0.0,789.5353978352236,779.9569396179834,786.7987029631355,304,0.0
2006-11-24 00:00:00-05:00,779.9569702148438,0.0,785.0882798425376,779.9569702148438,785.0882798425376,202,0.0
2006-11-27 00:00:00-05:00,764.56298828125,0.0,769.3522169176429,762.5105065769603,767.641763167543,107,0.0
2006-11-28 00:00:00-05:00,762.5105590820312,0.0,771.062671431838,754.9846353251725,754.9846353251725,45,0.0
2006-11-29 00:00:00-05:00,777.5623779296875,0.0,777.5623779296875,774.8256830557124,774.8256830557124,8,0.0
2006-11-30 00:00:00-05:00,776.8781127929688,0.0,776.8781127929688,775.1677113177601,775.1677113177601,7,0.0
2006-12-01 00:00:00-05:00,778.588623046875,0.0,779.2727836865611,765.24728125354,765.24728125354,20,0.0
2006-12-04 00:00:00-05:00,785.0881958007812,0.0,785.0881958007812,781.6673405251347,781.6673405251347,5,0.0
2006-12-05 00:00:00-05:00,785.0881958007812,0.0,785.0881958007812,785.0881958007812,785.0881958007812,0,0.0
2006-12-06 00:00:00-05:00,788.1669921875,0.0,788.1669921875,765.5893258231067,780.641120842656,90,0.0
2006-12-07 00:00:00-05:00,779.9569702148438,0.0,785.0882798425376,778.5886488900537,783.0357978553526,84,0.0
2006-12-08 00:00:00-05:00,774.1414794921875,0.0,782.3515113289887,763.1947006033048,763.1947006033048,17,0.0
2006-12-11 00:00:00-05:00,779.6148071289062,0.0,786.4565700162121,767.2997071935597,774.4835503757519,24,0.0
2006-12-12 00:00:00-05:00,779.6148071289062,0.0,779.6148071289062,779.6148071289062,779.6148071289062,0,0.0
2006-12-13 00:00:00-05:00,777.9044189453125,0.0,777.9044189453125,777.9044189453125,777.9044189453125,5,0.0
2006-12-14 00:00:00-05:00,782.693603515625,0.0,791.2457681112227,782.693603515625,791.2457681112227,22,0.0
2006-12-15 00:00:00-05:00,772.7731323242188,0.0,785.0882328293301,764.9051281882366,785.0882328293301,83,0.0
2006-12-18 00:00:00-05:00,771.40478515625,0.0,771.40478515625,771.40478515625,771.40478515625,2,0.0
2006-12-19 00:00:00-05:00,764.9051513671875,0.0,764.9051513671875,759.0896812491183,760.4580548632979,12,0.0
2006-12-20 00:00:00-05:00,765.9313354492188,0.0,769.0101102298026,765.9313354492188,769.0101102298026,205,0.0
2006-12-21 00:00:00-05:00,765.9313354492188,0.0,765.9313354492188,765.9313354492188,765.9313354492188,0,0.0
2006-12-22 00:00:00-05:00,742.327392578125,0.0,742.327392578125,739.5906980161789,739.5906980161789,66,0.0
2006-12-26 00:00:00-05:00,742.327392578125,0.0,742.327392578125,742.327392578125,742.327392578125,0,0.0
2006-12-27 00:00:00-05:00,740.616943359375,0.0,746.0903325165692,740.616943359375,746.0903325165692,17,0.0
2006-12-28 00:00:00-05:00,740.616943359375,0.0,740.616943359375,740.616943359375,740.616943359375,0,0.0
2006-12-29 00:00:00-05:00,747.458740234375,0.0,747.458740234375,736.1699326609387,744.1747272915472,686,0.0
2007-01-03 00:00:00-05:00,727.61767578125,0.0,750.8795532921544,720.0917526860162,750.8795532921544,33,0.0
2007-01-04 00:00:00-05:00,764.9051513671875,0.0,764.9051513671875,733.4332385292892,733.4332385292892,7,0.0
2007-01-05 00:00:00-05:00,741.3011474609375,0.0,751.5637658159029,741.3011474609375,751.5637658159029,22,0.0
2007-01-08 00:00:00-05:00,741.3011474609375,0.0,741.3011474609375,741.3011474609375,741.3011474609375,0,0.0
2007-01-09 00:00:00-05:00,753.274169921875,0.0,753.274169921875,731.3806642615,731.3806642615,12,0.0
2007-01-10 00:00:00-05:00,777.2202758789062,0.0,803.2187979598998,768.3260308696554,768.3260308696554,281,0.0
2007-01-11 00:00:00-05:00,809.0342407226562,0.0,833.6644930734486,779.614811884383,779.614811884383,29,0.0
2007-01-12 00:00:00-05:00,809.0342407226562,0.0,809.0342407226562,809.0342407226562,809.0342407226562,0,0.0
2007-01-16 00:00:00-05:00,809.0342407226562,0.0,809.0342407226562,809.0342407226562,809.0342407226562,0,0.0
2007-01-17 00:00:00-05:00,838.1116333007812,0.0,838.1116333007812,838.1116333007812,838.1116333007812,3,0.0
2007-01-18 00:00:00-05:00,831.6119384765625,0.0,855.9000576022297,831.6119384765625,838.1115686186623,55,0.0
2007-01-19 00:00:00-05:00,831.6119384765625,0.0,831.6119384765625,831.6119384765625,831.6119384765625,0,0.0
2007-01-22 00:00:00-05:00,822.7177124023438,0.0,822.7177124023438,814.5076283038599,821.6914715137309,42,0.0
2007-01-23 00:00:00-05:00,822.7177124023438,0.0,822.7177124023438,822.7177124023438,822.7177124023438,0,0.0
2007-01-24 00:00:00-05:00,850.7687377929688,0.0,880.5302458165452,836.4011565373319,862.0575964908478,69,0.0
2007-01-25 00:00:00-05:00,839.47998046875,0.0,839.47998046875,837.0853660096271,837.0853660096271,30,0.0
2007-01-26 00:00:00-05:00,836.4011840820312,0.0,836.4011840820312,836.4011840820312,836.4011840820312,2,0.0
2007-01-29 00:00:00-05:00,824.0860595703125,0.0,835.7169993274191,824.0860595703125,835.7169993274191,12,0.0
2007-01-30 00:00:00-05:00,828.191162109375,0.0,828.191162109375,828.191162109375,828.191162109375,3,0.0
2007-01-31 00:00:00-05:00,836.7432861328125,0.0,842.2166756622144,836.7432861328125,841.8745430279979,10,0.0
2007-02-01 00:00:00-05:00,835.0328369140625,0.0,835.0328369140625,830.243660296661,830.243660296661,41,0.0
2007-02-02 00:00:00-05:00,835.0328369140625,0.0,835.0328369140625,835.0328369140625,835.0328369140625,0,0.0
2007-02-05 00:00:00-05:00,835.0328369140625,0.0,835.0328369140625,835.0328369140625,835.0328369140625,0,0.0
2007-02-06 00:00:00-05:00,821.349365234375,0.0,826.3437792648491,811.4288276388428,819.9809917629857,30,0.0
2007-02-07 00:00:00-05:00,843.242919921875,0.0,843.242919921875,835.0328355951888,835.0328355951888,15,0.0
2007-02-08 00:00:00-05:00,841.1904296875,0.0,854.8739042799069,829.5594893664202,854.8739042799069,73,0.0
2007-02-09 00:00:00-05:00,812.4551391601562,0.0,814.1655406256696,812.4551391601562,812.4551391601562,95,0.0
2007-02-12 00:00:00-05:00,798.0875244140625,0.0,802.8767009626565,795.0087493721587,802.8767009626565,22,0.0
2007-02-13 00:00:00-05:00,798.0875244140625,0.0,798.0875244140625,798.0875244140625,798.0875244140625,0,0.0
2007-02-14 00:00:00-05:00,802.1925659179688,0.0,802.1925659179688,798.771710465738,798.771710465738,20,0.0
2007-02-15 00:00:00-05:00,820.6652221679688,0.0,820.6652221679688,803.560944794059,803.560944794059,83,0.0
2007-02-16 00:00:00-05:00,838.1116333007812,0.0,838.1116333007812,829.559468437522,829.559468437522,23,0.0
2007-02-20 00:00:00-05:00,828.533203125,0.0,828.533203125,810.0605526819865,824.4281871365064,45,0.0
2007-02-21 00:00:00-05:00,816.2214965820312,0.0,816.2214965820312,816.2180951410631,816.2180951410631,5,0.0
2007-02-22 00:00:00-05:00,819.2968139648438,0.0,819.2968139648438,819.2968139648438,819.2968139648438,84,0.0
2007-02-23 00:00:00-05:00,825.4544067382812,0.0,825.4544067382812,825.4544067382812,825.4544067382812,3,0.0
2007-02-26 00:00:00-05:00,817.928466796875,0.0,817.928466796875,817.928466796875,817.928466796875,2,0.0
2007-02-27 00:00:00-05:00,795.69287109375,0.0,870.6097616725419,795.69287109375,825.7964594391158,111,0.0
2007-02-28 00:00:00-05:00,810.402587890625,0.0,810.402587890625,796.0349542356169,796.0349542356169,15,0.0
2007-03-01 00:00:00-05:00,810.402587890625,0.0,810.402587890625,810.402587890625,810.402587890625,0,0.0
2007-03-02 00:00:00-05:00,789.87744140625,0.0,789.87744140625,786.4565860577511,786.4565860577511,17,0.0
2007-03-05 00:00:00-05:00,776.1939697265625,0.0,777.2202629647178,765.9314036540385,777.2202629647178,43,0.0
2007-03-06 00:00:00-05:00,765.58935546875,0.0,765.9314357858655,760.4580460522923,762.8526606019634,109,0.0
2007-03-07 00:00:00-05:00,766.6155395507812,0.0,766.6155395507812,760.4579896397586,760.4579896397586,12,0.0
2007-03-08 00:00:00-05:00,769.6943359375,0.0,774.1414845136527,760.8000911150556,760.8000911150556,69,0.0
2007-03-09 00:00:00-05:00,762.8526000976562,0.0,765.5892947473867,762.8526000976562,764.2209212575918,15,0.0
2007-03-12 00:00:00-04:00,762.8526000976562,0.0,762.8526000976562,762.8526000976562,762.8526000976562,0,0.0
2007-03-13 00:00:00-04:00,749.8533325195312,0.0,750.1954128300853,749.8533325195312,750.1954128300853,32,0.0
2007-03-14 00:00:00-04:00,750.8795776367188,0.0,750.8795776367188,736.169863576729,743.3536542974839,17,0.0
2007-03-15 00:00:00-04:00,751.5637817382812,0.0,762.8526412359607,741.9853761126201,741.9853761126201,24,0.0
2007-03-16 00:00:00-04:00,751.5637817382812,0.0,751.5637817382812,751.5637817382812,751.5637817382812,0,0.0
2007-03-19 00:00:00-04:00,752.5899658203125,0.0,752.5899658203125,752.5899658203125,752.5899658203125,2,0.0
2007-03-20 00:00:00-04:00,752.5899658203125,0.0,752.5899658203125,739.5907057623134,739.5907057623134,8,0.0
2007-03-21 00:00:00-04:00,793.29833984375,0.0,793.29833984375,793.29833984375,793.29833984375,2,0.0
2007-03-22 00:00:00-04:00,796.0349731445312,0.0,796.0349731445312,796.0349731445312,796.0349731445312,20,0.0
2007-03-23 00:00:00-04:00,796.3770751953125,0.0,797.4033161052774,763.1947101446398,763.1947101446398,51,0.0
2007-03-26 00:00:00-04:00,812.113037109375,0.0,824.7702700799573,786.7986758279337,786.7986758279337,45,0.0
2007-03-27 00:00:00-04:00,812.7972412109375,0.0,812.7972412109375,812.7972412109375,812.7972412109375,3,0.0
2007-03-28 00:00:00-04:00,822.0335693359375,0.0,822.0335693359375,822.0335693359375,822.0335693359375,22,0.0
2007-03-29 00:00:00-04:00,822.0335693359375,0.0,822.0335693359375,822.0335693359375,822.0335693359375,0,0.0
2007-03-30 00:00:00-04:00,808.6921997070312,0.0,809.0342800206204,808.6921997070312,809.0342800206204,6,0.0
2007-04-02 00:00:00-04:00,830.9277954101562,0.0,830.9277954101562,830.9277954101562,830.9277954101562,2,0.0
2007-04-03 00:00:00-04:00,826.480712890625,0.0,826.480712890625,815.8760658859711,815.8760658859711,7,0.0
2007-04-04 00:00:00-04:00,826.480712890625,0.0,826.480712890625,826.480712890625,826.480712890625,0,0.0
2007-04-05 00:00:00-04:00,841.1904296875,0.0,845.9796588773085,841.1904296875,845.9796588773085,8,0.0
2007-04-09 00:00:00-04:00,841.1904296875,0.0,841.1904296875,841.1904296875,841.1904296875,0,0.0
2007-04-10 00:00:00-04:00,841.1904296875,0.0,841.1904296875,841.1904296875,841.1904296875,0,0.0
2007-04-11 00:00:00-04:00,814.1655883789062,0.0,816.2181225877694,814.1655883789062,816.2181225877694,28,0.0
2007-04-12 00:00:00-04:00,817.2443237304688,0.0,817.2443237304688,817.2443237304688,817.2443237304688,2,0.0
2007-04-13 00:00:00-04:00,819.6389770507812,0.0,819.6389770507812,819.6389770507812,819.6389770507812,150,0.0
2007-04-16 00:00:00-04:00,839.8220825195312,0.0,839.8220825195312,839.8220825195312,839.8220825195312,70,0.0
2007-04-17 00:00:00-04:00,839.8220825195312,0.0,839.8220825195312,839.8220825195312,839.8220825195312,0,0.0
2007-04-18 00:00:00-04:00,828.533203125,0.0,841.5324640301144,811.4288739015304,811.4288739015304,66,0.0
2007-04-19 00:00:00-04:00,822.0335693359375,0.0,822.0335693359375,822.0335693359375,822.0335693359375,2,0.0
2007-04-20 00:00:00-04:00,821.0072631835938,0.0,822.3756367059249,817.5864078725567,822.3756367059249,7,0.0
2007-04-23 00:00:00-04:00,843.242919921875,0.0,843.242919921875,843.242919921875,843.242919921875,6,0.0
