Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2004-02-20 00:00:00-05:00,15.81324577331543,15.81324577331543,15.81324577331543,15.81324577331543,0,0.0,0.0,0.0
2004-02-23 00:00:00-05:00,15.648787498474123,15.648787498474123,15.648787498474123,15.648787498474121,0,0.0,0.0,0.0
2004-02-24 00:00:00-05:00,15.667764663696289,15.667764663696289,15.667764663696289,15.667764663696289,0,0.0,0.0,0.0
2004-02-25 00:00:00-05:00,15.781618118286133,15.781618118286133,15.781618118286133,15.781618118286133,0,0.0,0.0,0.0
2004-02-26 00:00:00-05:00,15.908122062683105,15.908122062683105,15.908122062683105,15.908122062683105,0,0.0,0.0,0.0
2004-02-27 00:00:00-05:00,15.93342399597168,15.93342399597168,15.93342399597168,15.93342399597168,0,0.0,0.0,0.0
2004-03-01 00:00:00-05:00,16.135835647583008,16.135835647583008,16.135835647583008,16.135835647583008,0,0.0,0.0,0.0
2004-03-02 00:00:00-05:00,16.104206085205078,16.104206085205078,16.104206085205078,16.104206085205078,0,0.0,0.0,0.0
2004-03-03 00:00:00-05:00,16.104206085205078,16.104206085205078,16.104206085205078,16.104206085205078,0,0.0,0.0,0.0
2004-03-04 00:00:00-05:00,16.18010902404785,16.18010902404785,16.18010902404785,16.18010902404785,0,0.0,0.0,0.0
2004-03-05 00:00:00-05:00,16.27499008178711,16.27499008178711,16.27499008178711,16.27499008178711,0,0.0,0.0,0.0
2004-03-08 00:00:00-05:00,16.135835647583008,16.135835647583008,16.135835647583008,16.135835647583008,0,0.0,0.0,0.0
2004-03-09 00:00:00-05:00,16.003007888793945,16.003007888793945,16.003007888793945,16.003007888793945,0,0.0,0.0,0.0
2004-03-10 00:00:00-05:00,15.743664741516115,15.743664741516115,15.743664741516115,15.743664741516113,0,0.0,0.0,0.0
2004-03-11 00:00:00-05:00,15.566556930541992,15.566556930541992,15.566556930541992,15.566556930541992,0,0.0,0.0,0.0
2004-03-12 00:00:00-05:00,15.800592422485352,15.800592422485352,15.800592422485352,15.800592422485352,0,0.0,0.0,0.0
2004-03-15 00:00:00-05:00,15.534932136535643,15.534932136535643,15.534932136535643,15.534932136535645,0,0.0,0.0,0.0
2004-03-16 00:00:00-05:00,15.560233116149902,15.560233116149902,15.560233116149902,15.560233116149902,0,0.0,0.0,0.0
2004-03-17 00:00:00-05:00,15.787941932678224,15.787941932678224,15.787941932678224,15.787941932678223,0,0.0,0.0,0.0
2004-03-18 00:00:00-05:00,15.749988555908203,15.749988555908203,15.749988555908203,15.749988555908203,0,0.0,0.0,0.0
2004-03-19 00:00:00-05:00,15.648787498474123,15.648787498474123,15.648787498474123,15.648787498474121,0,0.0,0.0,0.0
2004-03-22 00:00:00-05:00,15.376800537109375,15.376800537109375,15.376800537109375,15.376800537109375,0,0.0,0.0,0.0
2004-03-23 00:00:00-05:00,15.395772933959961,15.395772933959961,15.395772933959961,15.395772933959961,0,0.0,0.0,0.0
2004-03-24 00:00:00-05:00,15.25661849975586,15.25661849975586,15.25661849975586,15.25661849975586,0,0.0,0.0,0.0
2004-03-25 00:00:00-05:00,15.509630203247072,15.509630203247072,15.509630203247072,15.50963020324707,0,0.0,0.0,0.0
2004-03-26 00:00:00-05:00,15.528604507446289,15.528604507446289,15.528604507446289,15.528604507446289,0,0.0,0.0,0.0
2004-03-29 00:00:00-05:00,15.718363761901854,15.718363761901854,15.718363761901854,15.718363761901855,0,0.0,0.0,0.0
2004-03-30 00:00:00-05:00,15.832222938537598,15.832222938537598,15.832222938537598,15.832222938537598,0,0.0,0.0,0.0
2004-03-31 00:00:00-05:00,16.028303146362305,16.028303146362305,16.028303146362305,16.028303146362305,0,0.0,0.0,0.0
2004-04-01 00:00:00-05:00,16.028303146362305,16.028303146362305,16.028303146362305,16.028303146362305,0,0.0,0.0,0.0
2004-04-02 00:00:00-05:00,16.059932708740234,16.059932708740234,16.059932708740234,16.059932708740234,0,0.0,0.0,0.0
2004-04-05 00:00:00-04:00,16.116859436035156,16.116859436035156,16.116859436035156,16.116859436035156,0,0.0,0.0,0.0
2004-04-06 00:00:00-04:00,16.01565170288086,16.01565170288086,16.01565170288086,16.01565170288086,0,0.0,0.0,0.0
2004-04-07 00:00:00-04:00,16.00932502746582,16.00932502746582,16.00932502746582,16.00932502746582,0,0.0,0.0,0.0
2004-04-08 00:00:00-04:00,15.93342399597168,15.93342399597168,15.93342399597168,15.93342399597168,0,0.0,0.0,0.0
2004-04-12 00:00:00-04:00,15.946076393127441,15.946076393127441,15.946076393127441,15.946076393127441,0,0.0,0.0,0.0
2004-04-13 00:00:00-04:00,15.661435127258303,15.661435127258303,15.661435127258303,15.6614351272583,0,0.0,0.0,0.0
2004-04-14 00:00:00-04:00,15.54758071899414,15.54758071899414,15.54758071899414,15.54758071899414,0,0.0,0.0,0.0
2004-04-15 00:00:00-04:00,15.57288360595703,15.57288360595703,15.57288360595703,15.572883605957031,0,0.0,0.0,0.0
2004-04-16 00:00:00-04:00,15.712039947509767,15.712039947509767,15.712039947509767,15.712039947509766,0,0.0,0.0,0.0
2004-04-19 00:00:00-04:00,15.72468948364258,15.72468948364258,15.72468948364258,15.724689483642578,0,0.0,0.0,0.0
2004-04-20 00:00:00-04:00,15.496980667114258,15.496980667114258,15.496980667114258,15.496980667114258,0,0.0,0.0,0.0
2004-04-21 00:00:00-04:00,15.629807472229002,15.629807472229002,15.629807472229002,15.629807472229004,0,0.0,0.0,0.0
2004-04-22 00:00:00-04:00,15.908122062683105,15.908122062683105,15.908122062683105,15.908122062683105,0,0.0,0.0,0.0
2004-04-23 00:00:00-04:00,15.81324577331543,15.81324577331543,15.81324577331543,15.81324577331543,0,0.0,0.0,0.0
2004-04-26 00:00:00-04:00,15.77529239654541,15.77529239654541,15.77529239654541,15.77529239654541,0,0.0,0.0,0.0
2004-04-27 00:00:00-04:00,15.832222938537598,15.832222938537598,15.832222938537598,15.832222938537598,0,0.0,0.0,0.0
2004-04-28 00:00:00-04:00,15.610835075378418,15.610835075378418,15.610835075378418,15.610835075378418,0,0.0,0.0,0.0
2004-04-29 00:00:00-04:00,15.351502418518066,15.351502418518066,15.351502418518066,15.351502418518066,0,0.0,0.0,0.0
2004-04-30 00:00:00-04:00,15.237642288208008,15.237642288208008,15.237642288208008,15.237642288208008,0,0.0,0.0,0.0
2004-05-03 00:00:00-04:00,15.357820510864258,15.357820510864258,15.357820510864258,15.357820510864258,0,0.0,0.0,0.0
2004-05-04 00:00:00-04:00,15.402100563049315,15.402100563049315,15.402100563049315,15.402100563049316,0,0.0,0.0,0.0
2004-05-05 00:00:00-04:00,15.433725357055664,15.433725357055664,15.433725357055664,15.433725357055664,0,0.0,0.0,0.0
2004-05-06 00:00:00-04:00,15.288246154785156,15.288246154785156,15.288246154785156,15.288246154785156,0,0.0,0.0,0.0
2004-05-07 00:00:00-04:00,14.9530029296875,14.9530029296875,14.9530029296875,14.9530029296875,0,0.0,0.0,0.0
2004-05-10 00:00:00-04:00,14.69999122619629,14.69999122619629,14.69999122619629,14.699991226196289,0,0.0,0.0,0.0
2004-05-11 00:00:00-04:00,14.870776176452637,14.870776176452637,14.870776176452637,14.870776176452637,0,0.0,0.0,0.0
2004-05-12 00:00:00-04:00,14.845473289489746,14.845473289489746,14.845473289489746,14.845473289489746,0,0.0,0.0,0.0
2004-05-13 00:00:00-04:00,14.877099990844725,14.877099990844725,14.877099990844725,14.877099990844727,0,0.0,0.0,0.0
2004-05-14 00:00:00-04:00,14.870776176452637,14.870776176452637,14.870776176452637,14.870776176452637,0,0.0,0.0,0.0
2004-05-17 00:00:00-04:00,14.706315994262695,14.706315994262695,14.706315994262695,14.706315994262695,0,0.0,0.0,0.0
2004-05-18 00:00:00-04:00,14.79487133026123,14.79487133026123,14.79487133026123,14.79487133026123,0,0.0,0.0,0.0
2004-05-19 00:00:00-04:00,14.750593185424806,14.750593185424806,14.750593185424806,14.750593185424805,0,0.0,0.0,0.0
2004-05-20 00:00:00-04:00,14.788546562194824,14.788546562194824,14.788546562194824,14.788546562194824,0,0.0,0.0,0.0
2004-05-21 00:00:00-04:00,14.839145660400389,14.839145660400389,14.839145660400389,14.83914566040039,0,0.0,0.0,0.0
2004-05-24 00:00:00-04:00,15.009929656982422,15.009929656982422,15.009929656982422,15.009929656982422,0,0.0,0.0,0.0
2004-05-25 00:00:00-04:00,15.288246154785156,15.288246154785156,15.288246154785156,15.288246154785156,0,0.0,0.0,0.0
2004-05-26 00:00:00-04:00,15.389450073242188,15.389450073242188,15.389450073242188,15.389450073242188,0,0.0,0.0,0.0
2004-05-27 00:00:00-04:00,15.465353012084961,15.465353012084961,15.465353012084961,15.465353012084961,0,0.0,0.0,0.0
2004-05-28 00:00:00-04:00,15.534932136535643,15.534932136535643,15.534932136535643,15.534932136535645,0,0.0,0.0,0.0
2004-06-01 00:00:00-04:00,15.560233116149902,15.560233116149902,15.560233116149902,15.560233116149902,0,0.0,0.0,0.0
2004-06-02 00:00:00-04:00,15.591859817504883,15.591859817504883,15.591859817504883,15.591859817504883,0,0.0,0.0,0.0
2004-06-03 00:00:00-04:00,15.395772933959961,15.395772933959961,15.395772933959961,15.395772933959961,0,0.0,0.0,0.0
2004-06-04 00:00:00-04:00,15.509630203247072,15.509630203247072,15.509630203247072,15.50963020324707,0,0.0,0.0,0.0
2004-06-07 00:00:00-04:00,15.749988555908203,15.749988555908203,15.749988555908203,15.749988555908203,0,0.0,0.0,0.0
2004-06-08 00:00:00-04:00,15.718363761901854,15.718363761901854,15.718363761901854,15.718363761901855,0,0.0,0.0,0.0
2004-06-09 00:00:00-04:00,15.534932136535643,15.534932136535643,15.534932136535643,15.534932136535645,0,0.0,0.0,0.0
