Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-11-08 00:00:00-05:00,18.649169614186516,18.649169614186516,14.413735475917942,14.911046981811523,313300,0.0,0.0
2011-11-09 00:00:00-05:00,14.579513097863916,14.587801811149852,14.297703169783752,14.46347427368164,59100,0.0,0.0
2011-11-10 00:00:00-05:00,14.546353813793864,14.62923934049527,14.131927761196776,14.173371315002441,414800,0.0,0.0
2011-11-11 00:00:00-05:00,14.919341422078583,14.919341422078583,14.42202972516057,14.480049133300781,448700,0.0,0.0
2011-11-14 00:00:00-05:00,14.712122459069167,14.712122459069167,14.513198176092322,14.546351432800293,665800,0.0,0.0
2011-11-15 00:00:00-05:00,14.629239504215429,14.629239504215429,14.090485945991848,14.297698974609375,1611800,0.0,0.0
2011-11-16 00:00:00-05:00,14.422029494543075,14.422029494543075,14.140219590159532,14.206527709960938,494700,0.0,0.0
2011-11-17 00:00:00-05:00,14.38058754389886,14.38058754389886,14.16508575884632,14.18995189666748,82900,0.0,0.0
2011-11-18 00:00:00-05:00,14.422026951210656,14.422026951210656,14.173371941033404,14.181660652160645,203200,0.0,0.0
2011-11-21 00:00:00-05:00,14.297697291575995,14.380582809448242,14.098772997228457,14.380582809448242,4455900,0.0,0.0
2011-11-22 00:00:00-05:00,13.999307916281433,15.11825828396913,13.477131921178918,14.99393081665039,4717000,0.0,0.0
2011-11-23 00:00:00-05:00,15.035377074740774,15.085109340605541,14.770144647101903,14.877896308898926,1495200,0.0,0.0
2011-11-25 00:00:00-05:00,14.654106169476348,14.81158851960518,14.571220638834333,14.629240036010742,262200,0.0,0.0
2011-11-28 00:00:00-05:00,14.844740023683935,14.91933683432836,14.148504178275825,14.214812278747559,756200,0.0,0.0
2011-11-29 00:00:00-05:00,13.883272361755372,14.15679348534759,13.162171145879984,13.468846321105957,2917700,0.0,0.0
2011-11-30 00:00:00-05:00,13.468847568106552,13.68434931890546,13.178748996611482,13.245057106018066,1427400,0.0,0.0
2011-12-01 00:00:00-05:00,13.071002782317978,13.410832141272454,13.062714068573905,13.178752899169922,1146300,0.0,0.0
2011-12-02 00:00:00-05:00,13.187038063043147,13.460559219325301,13.112441240338006,13.4522705078125,1604700,0.0,0.0
2011-12-05 00:00:00-05:00,13.203614738948877,14.297699302169276,13.054421101980644,14.289410591125488,1049600,0.0,0.0
2011-12-06 00:00:00-05:00,14.17337042310775,15.06853057715088,14.17337042310775,14.388872146606445,795700,0.0,0.0
2011-12-07 00:00:00-05:00,14.173372774731265,14.877897452887952,14.131929216657287,14.264545440673828,617100,0.0,0.0
2011-12-08 00:00:00-05:00,14.17337179833241,14.438604228093721,14.098774979848294,14.289410591125488,855400,0.0,0.0
2011-12-09 00:00:00-05:00,14.173371189095782,15.126550785419697,14.173371189095782,15.03537654876709,582200,0.0,0.0
2011-12-12 00:00:00-05:00,14.91933938718049,15.02708947604302,14.629240805136629,15.002224922180176,518900,0.0,0.0
2011-12-13 00:00:00-05:00,14.919337911243211,15.466380174849334,14.803299122269163,15.424938201904297,803300,0.0,0.0
2011-12-14 00:00:00-05:00,15.333763287905027,15.5326875949038,15.209435793644525,15.458090782165527,781700,0.0,0.0
2011-12-15 00:00:00-05:00,15.540982080775336,15.540982080775336,15.15971074589733,15.242594718933105,287300,0.0,0.0
2011-12-16 00:00:00-05:00,15.209437167410872,15.49124702300726,15.184571033948837,15.36691951751709,504600,0.0,0.0
2011-12-19 00:00:00-05:00,15.433230763832913,15.657019686853564,15.217728972741266,15.400075912475586,204600,0.0,0.0
2011-12-20 00:00:00-05:00,15.441514042536353,15.45809146407834,15.317186542791312,15.424938201904297,153600,0.0,0.0
2011-12-21 00:00:00-05:00,15.333760055748048,15.333760055748048,14.853026019939355,14.902756690979004,321900,0.0,0.0
2011-12-22 00:00:00-05:00,14.919334591541073,15.342049261343886,14.12363750549548,14.438600540161133,252700,0.0,0.0
2011-12-23 00:00:00-05:00,14.587796331969693,14.629238301923346,14.090484787976786,14.214812278747559,413400,0.0,0.0
2011-12-27 00:00:00-05:00,14.206524577137046,14.297698814599583,14.098774499062172,14.173371315002441,131700,0.0,0.0
2011-12-28 00:00:00-05:00,14.131926757930437,14.247967119438334,14.098773498149479,14.214812278747559,429700,0.0,0.0
2011-12-29 00:00:00-05:00,14.206527085027082,14.247970646148815,14.13193025591817,14.198238372802734,225900,0.0,0.0
2011-12-30 00:00:00-05:00,14.173371883926999,14.372296207449308,14.173371883926999,14.223102569580078,234600,0.0,0.0
2012-01-03 00:00:00-05:00,14.46347675388748,15.176288828696869,14.46347675388748,14.678977012634277,440700,0.0,0.0
2012-01-04 00:00:00-05:00,14.687255484322986,14.745276446809692,14.380581158584006,14.438600540161133,371900,0.0,0.0
2012-01-05 00:00:00-05:00,14.397163120468594,14.919339300381512,14.397163120468594,14.828165054321289,514600,0.0,0.0
2012-01-06 00:00:00-05:00,14.778434699318746,14.811589546237608,14.57951036053591,14.587799072265625,250500,0.0,0.0
2012-01-09 00:00:00-05:00,14.620952443956579,15.002225281728824,14.46347166268403,14.969070434570312,281200,0.0,0.0
2012-01-10 00:00:00-05:00,15.085114991935194,15.40007822252339,14.877901882600428,15.159711837768555,788100,0.0,0.0
2012-01-11 00:00:00-05:00,15.076821916782846,15.574133551517743,14.877897579070908,15.34205436706543,717500,0.0,0.0
2012-01-12 00:00:00-05:00,15.333766170083496,15.648729320138797,14.952494905231811,15.201149940490723,324200,0.0,0.0
