date,open,high,low,close,volume
2024-09-03 04:00:00,9.99,9.99,9.66,9.97,187636.0
2024-09-04 04:00:00,9.96,9.97,9.96,9.97,2697839.0
2024-09-05 04:00:00,9.98,9.98,9.96,9.97,112828.0
2024-09-06 04:00:00,9.97,9.99,9.97,9.97,5145.0
2024-09-09 04:00:00,9.99,9.99,9.98,9.98,400.0
2024-09-10 04:00:00,9.98,9.98,9.98,9.98,225960.0
2024-09-11 04:00:00,9.98,9.99,9.97,9.97,247931.0
2024-09-12 04:00:00,9.97,9.97,9.97,9.97,109397.0
2024-09-13 04:00:00,9.98,9.98,9.97,9.97,102381.0
2024-09-17 04:00:00,9.97,9.97,9.97,9.97,78000.0
2024-09-18 04:00:00,9.97,9.97,9.97,9.97,76502.0
2024-09-23 04:00:00,9.96,9.98,9.96,9.98,22198.0
2024-09-24 04:00:00,9.961,9.9667,9.961,9.9667,20552.0
2024-09-25 04:00:00,9.971,9.971,9.97,9.9701,63438.0
2024-09-26 04:00:00,9.98,9.98,9.97,9.97,18250.0
2024-09-30 04:00:00,9.9772,9.9772,9.9772,9.9772,7052.0
2024-10-01 04:00:00,9.98,9.98,9.98,9.98,56835.0
2024-10-07 04:00:00,9.98,9.98,9.98,9.98,62850.0
2024-10-08 04:00:00,9.99,9.99,9.97,9.97,37190.0
2024-10-09 04:00:00,9.99,9.99,9.97,9.97,12366.0
2024-10-10 04:00:00,9.99,9.99,9.96,9.96,115188.0
2024-10-11 04:00:00,10.03,10.03,9.96,9.96,11436.0
2024-10-14 04:00:00,9.965,9.975,9.96,9.975,9396.0
2024-10-15 04:00:00,9.9753,9.9753,9.9753,9.9753,7162.0
2024-10-16 04:00:00,9.97,9.97,9.97,9.97,8353.0
2024-10-17 04:00:00,9.97,9.97,9.965,9.97,26554.0
2024-10-18 04:00:00,9.971,9.971,9.97,9.97,9564.0
2024-10-22 04:00:00,10.0198,10.0198,9.965,9.97,21056.0
2024-10-23 04:00:00,9.97,9.9788,9.97,9.9788,14760.0
2024-10-24 04:00:00,9.97,9.97,9.97,9.97,5700.0
2024-10-29 04:00:00,9.97,9.97,9.97,9.97,7900.0
2024-10-30 04:00:00,9.97,9.98,9.97,9.98,48863.0
2024-10-31 04:00:00,9.97,9.97,9.97,9.97,4800.0
2024-11-01 04:00:00,9.97,9.97,9.97,9.97,25797.0
2024-11-05 05:00:00,9.97,9.98,9.97,9.98,135464.0
2024-11-06 05:00:00,9.9873,9.99,9.985,9.985,90500.0
2024-11-07 05:00:00,9.99,9.99,9.98,9.98,146621.0
2024-11-08 05:00:00,9.99,9.99,9.98,9.98,95400.0
2024-11-12 05:00:00,9.98,9.98,9.98,9.98,2973.0
2024-11-13 05:00:00,9.99,9.99,9.98,9.98,119617.0
2024-11-14 05:00:00,9.99,10.0,9.98,10.0,271637.0
2024-11-15 05:00:00,9.995,10.0,9.995,10.0,305118.0
2024-11-18 05:00:00,10.0,10.0051,10.0,10.0,50535.0
2024-11-19 05:00:00,10.0063,10.01,10.0,10.005,107155.0
2024-11-20 05:00:00,10.0,10.0006,9.9912,10.0,97150.0
2024-11-21 05:00:00,10.0,10.0151,10.0,10.015,247103.0
2024-11-22 05:00:00,10.01,10.0149,10.0002,10.0149,76306.0
2024-11-25 05:00:00,10.0,10.0,10.0,10.0,210.0
2024-11-26 05:00:00,10.01,10.015,10.0,10.0,594.0
2024-11-27 05:00:00,10.01,10.0165,10.01,10.01,117418.0
2024-12-02 05:00:00,10.011,10.02,10.01,10.02,9130.0
2024-12-03 05:00:00,10.02,10.03,10.02,10.02,143534.0
2024-12-04 05:00:00,10.02,10.02,10.02,10.02,36712.0
2024-12-05 05:00:00,10.02,10.02,10.02,10.02,1160.0
2024-12-06 05:00:00,10.02,10.03,10.02,10.03,3428.0
2024-12-09 05:00:00,10.02,10.02,10.01,10.02,2262.0
2024-12-10 05:00:00,10.03,10.03,10.03,10.03,50071.0
2024-12-11 05:00:00,10.03,10.04,10.03,10.04,113929.0
2024-12-12 05:00:00,10.05,10.05,10.03,10.03,21184.0
2024-12-13 05:00:00,10.03,10.0386,10.03,10.0386,22938.0
2024-12-16 05:00:00,10.03,10.04,10.0101,10.035,57812.0
2024-12-17 05:00:00,10.0346,10.04,10.0256,10.04,390163.0
2024-12-18 05:00:00,10.03,10.03,10.03,10.03,831.0
2024-12-19 05:00:00,10.0375,10.0375,10.029,10.035,78515.0
2024-12-20 05:00:00,10.03,10.0301,10.03,10.03,3589.0
2024-12-23 05:00:00,10.05,10.05,10.0103,10.02,6135.0
2024-12-24 05:00:00,10.03,10.03,10.03,10.03,128841.0
2024-12-30 05:00:00,10.04,10.04,10.04,10.04,250113.0
2024-12-31 05:00:00,10.0491,10.0496,10.045,10.0496,13926.0
2025-01-02 05:00:00,10.04,10.05,10.04,10.05,182898.0
2025-01-03 05:00:00,10.04,10.04,10.04,10.04,51068.0
2025-01-06 05:00:00,10.0455,10.0455,10.0401,10.0401,6321.0
2025-01-07 05:00:00,10.05,10.05,10.045,10.045,1500.0
2025-01-08 05:00:00,10.05,10.06,10.05,10.0599,63827.0
2025-01-10 05:00:00,10.06,10.06,10.0599,10.0599,1566.0
2025-01-13 05:00:00,10.05,10.05,10.05,10.05,204.0
2025-01-14 05:00:00,10.0569,10.06,10.0569,10.06,5095.0
2025-01-15 05:00:00,10.06,10.07,10.06,10.07,64657.0
2025-01-16 05:00:00,10.07,10.07,10.06,10.07,17963.0
2025-01-17 05:00:00,10.07,10.07,10.07,10.07,4461.0
2025-01-21 05:00:00,10.068,10.07,10.0633,10.068,4713.0
2025-01-22 05:00:00,10.07,10.08,10.06,10.08,11537.0
2025-01-23 05:00:00,10.12,10.12,10.0834,10.0834,986.0
2025-01-24 05:00:00,10.07,10.105,10.07,10.08,4596.0
2025-01-28 05:00:00,10.08,10.09,10.08,10.09,49719.0
2025-01-29 05:00:00,10.0901,10.11,10.0901,10.11,6423.0
2025-01-30 05:00:00,10.0932,10.1001,10.0932,10.1001,2469.0
2025-01-31 05:00:00,10.0917,10.0917,10.0917,10.0917,789.0
2025-02-03 05:00:00,10.0991,10.1,10.0991,10.1,2465.0
2025-02-04 05:00:00,10.1,10.1,10.1,10.1,138.0
2025-02-05 05:00:00,10.1,10.1,10.09,10.1,2706.0
2025-02-06 05:00:00,10.1,10.1,10.1,10.1,333.0
2025-02-07 05:00:00,10.09,10.09,10.09,10.09,358.0
2025-02-10 05:00:00,10.1122,10.1122,10.09,10.11,19904.0
2025-02-11 05:00:00,10.0973,10.11,10.09,10.1,53378.0
2025-02-12 05:00:00,10.1,10.12,10.1,10.11,553700.0
2025-02-13 05:00:00,10.12,10.12,10.12,10.12,63531.0
2025-02-14 05:00:00,10.14,10.14,10.13,10.13,681.0
2025-02-18 05:00:00,10.14,10.14,10.14,10.14,216.0
2025-02-20 05:00:00,10.13,10.13,10.13,10.13,539.0
2025-02-21 05:00:00,10.11,10.14,10.11,10.14,1124.0
2025-02-24 05:00:00,10.1332,10.15,10.13,10.15,2517.0
2025-02-25 05:00:00,10.17,10.17,10.17,10.17,225.0
2025-02-26 05:00:00,10.13,10.13,10.13,10.13,4319.0
2025-02-28 05:00:00,10.14,10.17,10.14,10.17,7030.0
2025-03-04 05:00:00,10.148,10.148,10.14,10.14,47428.0
2025-03-05 05:00:00,10.15,10.17,10.15,10.17,1418.0
2025-03-06 05:00:00,10.1401,10.16,10.1401,10.16,4379.0
2025-03-07 05:00:00,10.16,10.17,10.16,10.1665,12449.0
2025-03-10 04:00:00,10.18,10.18,10.16,10.16,3855.0
2025-03-11 04:00:00,10.16,10.17,10.16,10.16,800059.0
2025-03-12 04:00:00,10.18,10.18,10.18,10.18,405.0
2025-03-13 04:00:00,10.18,10.2,10.18,10.2,22483.0
2025-03-14 04:00:00,10.18,10.18,10.18,10.18,7900.0
2025-03-17 04:00:00,10.17,10.17,10.17,10.17,1097.0
2025-03-18 04:00:00,10.18,10.18,10.18,10.18,12579.0
2025-03-19 04:00:00,10.2,10.2,10.2,10.2,1758.0
2025-03-21 04:00:00,10.205,10.205,10.205,10.205,100.0
2025-03-25 04:00:00,10.2,10.2,10.2,10.2,885.0
2025-03-26 04:00:00,10.21,10.21,10.2,10.2,1781.0
2025-03-27 04:00:00,10.22,10.22,10.22,10.22,6102.0
2025-03-28 04:00:00,10.18,10.22,10.18,10.21,37414.0
2025-03-31 04:00:00,10.22,10.22,10.21,10.21,2692.0
2025-04-01 04:00:00,10.22,10.22,10.2,10.2,5771.0
2025-04-02 04:00:00,10.23,10.23,10.21,10.21,1107.0
2025-04-03 04:00:00,10.26,10.26,10.2,10.2,1363.0
2025-04-04 04:00:00,10.26,10.26,10.21,10.21,5789.0
2025-04-07 04:00:00,10.21,10.21,10.21,10.21,450.0
2025-04-08 04:00:00,10.21,10.21,10.21,10.21,263.0
2025-04-09 04:00:00,10.21,10.21,10.21,10.21,1170.0
2025-04-10 04:00:00,10.21,10.21,10.21,10.21,190.0
2025-04-11 04:00:00,10.23,10.23,10.23,10.23,455.0
2025-04-14 04:00:00,10.23,10.23,10.225,10.23,3678.0
2025-04-15 04:00:00,10.23,10.23,10.22,10.23,116062.0
2025-04-16 04:00:00,10.22,10.23,10.22,10.22,6546.0
2025-04-17 04:00:00,10.22,10.22,10.21,10.21,1053.0
2025-04-23 04:00:00,10.5,10.7,10.4,10.4,720.0
2025-04-24 04:00:00,10.31,10.53,10.23,10.25,14289.0
2025-04-25 04:00:00,10.2501,10.27,10.25,10.27,8035.0
2025-04-28 04:00:00,10.255,10.27,10.24,10.27,13988.0
2025-04-29 04:00:00,10.26,10.28,10.26,10.28,72006.0
2025-04-30 04:00:00,10.3,10.3,10.28,10.2906,3489.0
2025-05-01 04:00:00,10.26,10.3,10.26,10.29,322011.0
2025-05-02 04:00:00,10.29,10.31,10.28,10.28,126363.0
2025-05-06 04:00:00,10.35,10.54,10.35,10.355,701.0
2025-05-07 04:00:00,10.308,10.308,10.3,10.3,9476.0
2025-05-08 04:00:00,10.305,10.325,10.305,10.315,11688.0
2025-05-09 04:00:00,10.315,10.315,10.28,10.31,14872.0
2025-05-12 04:00:00,10.28,10.28,10.28,10.28,199.0
2025-05-13 04:00:00,10.31,10.32,10.31,10.31,19061.0
2025-05-14 04:00:00,10.33,10.36,10.3,10.32,42723.0
2025-05-15 04:00:00,10.37,10.4,10.32,10.32,1542.0
2025-05-16 04:00:00,10.31,10.33,10.31,10.33,111732.0
2025-05-19 04:00:00,10.38,10.38,10.34,10.36,209097.0
