ticker,name,industry,description,employees,website,city,state,country,address
UPDDX,Upright Growth & Income,,"The fund's adviser seeks to achieve its investment objective using a combination (or hybrid) of three investment styles through value investing, equity income and balance investing by investing normally 50-80% of the fund's net assets in U.S. domiciled equity securities broadly diversified by company and industry; seeks above-average dividend-paying equity securities (normally at or above S&P 500's average dividend yield) or securities with expectations of increasing dividends.",,,,,,Livingston NJ 07039
