ticker,name,industry,description,employees,website,city,state,country,address
QIACX,Federated Hermes MDT All Cap Core IS,,"The fund invests primarily in the common stock of U.S. companies. Its investment adviser's investment strategy utilizes a whole market, all-cap/all-style approach by selecting most of its investments from companies listed in the Russell 3000® Index. The fund's investments may include, but are not limited to, equity securities of domestic issuers.",,,,,,"Pittsburgh, PA 15237-7000"
