ticker,name,industry,description,employees,website,city,state,country,address
ALCFX,Alger Focus Equity C,,"The advisor intends to invest a substantial portion of its assets in a smaller number of issuers. Generally, the fund will own approximately 50 holdings. Fund holdings may occasionally differ from this number for a variety of reasons. The fund may engage in active trading of portfolio securities.",,,,,,"New York, NY 10010"
