ticker,name,industry,description,employees,website,city,state,country,address,income_statement.Tax Effect Of Unusual Items,income_statement.Tax Rate For Calcs,income_statement.Normalized EBITDA,income_statement.Total Unusual Items,income_statement.Total Unusual Items Excluding Goodwill,income_statement.Net Income From Continuing Operation Net Minority Interest,income_statement.Reconciled Depreciation,income_statement.Reconciled Cost Of Revenue,income_statement.EBITDA,income_statement.EBIT,income_statement.Net Interest Income,income_statement.Interest Expense,income_statement.Interest Income,income_statement.Normalized Income,income_statement.Net Income From Continuing And Discontinued Operation,income_statement.Total Expenses,income_statement.Total Operating Income As Reported,income_statement.Diluted Average Shares,income_statement.Basic Average Shares,income_statement.Diluted EPS,income_statement.Basic EPS,income_statement.Diluted NI Availto Com Stockholders,income_statement.Net Income Common Stockholders,income_statement.Otherunder Preferred Stock Dividend,income_statement.Net Income,income_statement.Minority Interests,income_statement.Net Income Including Noncontrolling Interests,income_statement.Net Income Continuous Operations,income_statement.Tax Provision,income_statement.Pretax Income,income_statement.Other Non Operating Income Expenses,income_statement.Special Income Charges,income_statement.Other Special Charges,income_statement.Write Off,income_statement.Net Non Operating Interest Income Expense,income_statement.Interest Expense Non Operating,income_statement.Interest Income Non Operating,income_statement.Operating Income,income_statement.Operating Expense,income_statement.Other Operating Expenses,income_statement.Research And Development,income_statement.Selling General And Administration,income_statement.General And Administrative Expense,income_statement.Gross Profit,income_statement.Cost Of Revenue,income_statement.Total Revenue,income_statement.Operating Revenue,balance_sheet.Treasury Shares Number,balance_sheet.Ordinary Shares Number,balance_sheet.Share Issued,balance_sheet.Net Debt,balance_sheet.Total Debt,balance_sheet.Tangible Book Value,balance_sheet.Invested Capital,balance_sheet.Working Capital,balance_sheet.Net Tangible Assets,balance_sheet.Capital Lease Obligations,balance_sheet.Common Stock Equity,balance_sheet.Total Capitalization,balance_sheet.Total Equity Gross Minority Interest,balance_sheet.Minority Interest,balance_sheet.Stockholders Equity,balance_sheet.Other Equity Interest,balance_sheet.Treasury Stock,balance_sheet.Retained Earnings,balance_sheet.Additional Paid In Capital,balance_sheet.Capital Stock,balance_sheet.Common Stock,balance_sheet.Total Liabilities Net Minority Interest,balance_sheet.Total Non Current Liabilities Net Minority Interest,balance_sheet.Other Non Current Liabilities,balance_sheet.Non Current Pension And Other Postretirement Benefit Plans,balance_sheet.Non Current Deferred Taxes Liabilities,balance_sheet.Long Term Debt And Capital Lease Obligation,balance_sheet.Long Term Capital Lease Obligation,balance_sheet.Long Term Debt,balance_sheet.Long Term Provisions,balance_sheet.Current Liabilities,balance_sheet.Other Current Liabilities,balance_sheet.Current Debt And Capital Lease Obligation,balance_sheet.Current Capital Lease Obligation,balance_sheet.Current Debt,balance_sheet.Pensionand Other Post Retirement Benefit Plans Current,balance_sheet.Current Provisions,balance_sheet.Payables,balance_sheet.Total Tax Payable,balance_sheet.Accounts Payable,balance_sheet.Total Assets,balance_sheet.Total Non Current Assets,balance_sheet.Other Non Current Assets,balance_sheet.Defined Pension Benefit,balance_sheet.Non Current Deferred Taxes Assets,balance_sheet.Investmentin Financial Assets,balance_sheet.Available For Sale Securities,balance_sheet.Long Term Equity Investment,balance_sheet.Goodwill And Other Intangible Assets,balance_sheet.Other Intangible Assets,balance_sheet.Net PPE,balance_sheet.Gross PPE,balance_sheet.Construction In Progress,balance_sheet.Other Properties,balance_sheet.Machinery Furniture Equipment,balance_sheet.Buildings And Improvements,balance_sheet.Land And Improvements,balance_sheet.Properties,balance_sheet.Current Assets,balance_sheet.Other Current Assets,balance_sheet.Inventory,balance_sheet.Finished Goods,balance_sheet.Work In Process,balance_sheet.Raw Materials,balance_sheet.Other Receivables,balance_sheet.Taxes Receivable,balance_sheet.Accounts Receivable,balance_sheet.Gross Accounts Receivable,balance_sheet.Cash Cash Equivalents And Short Term Investments,balance_sheet.Other Short Term Investments,balance_sheet.Cash And Cash Equivalents,cash_flow_statement.Free Cash Flow,cash_flow_statement.Repayment Of Debt,cash_flow_statement.Issuance Of Debt,cash_flow_statement.Capital Expenditure,cash_flow_statement.End Cash Position,cash_flow_statement.Other Cash Adjustment Outside Changein Cash,cash_flow_statement.Beginning Cash Position,cash_flow_statement.Effect Of Exchange Rate Changes,cash_flow_statement.Changes In Cash,cash_flow_statement.Financing Cash Flow,cash_flow_statement.Net Other Financing Charges,cash_flow_statement.Cash Dividends Paid,cash_flow_statement.Common Stock Dividend Paid,cash_flow_statement.Net Issuance Payments Of Debt,cash_flow_statement.Net Short Term Debt Issuance,cash_flow_statement.Net Long Term Debt Issuance,cash_flow_statement.Long Term Debt Payments,cash_flow_statement.Long Term Debt Issuance,cash_flow_statement.Investing Cash Flow,cash_flow_statement.Net Other Investing Changes,cash_flow_statement.Net Investment Purchase And Sale,cash_flow_statement.Sale Of Investment,cash_flow_statement.Purchase Of Investment,cash_flow_statement.Net Business Purchase And Sale,cash_flow_statement.Sale Of Business,cash_flow_statement.Purchase Of Business,cash_flow_statement.Net Intangibles Purchase And Sale,cash_flow_statement.Sale Of Intangibles,cash_flow_statement.Purchase Of Intangibles,cash_flow_statement.Net PPE Purchase And Sale,cash_flow_statement.Sale Of PPE,cash_flow_statement.Purchase Of PPE,cash_flow_statement.Operating Cash Flow,cash_flow_statement.Taxes Refund Paid,cash_flow_statement.Interest Received Cfo,cash_flow_statement.Interest Paid Cfo,cash_flow_statement.Dividend Received Cfo,cash_flow_statement.Change In Working Capital,cash_flow_statement.Change In Other Current Liabilities,cash_flow_statement.Change In Other Current Assets,cash_flow_statement.Change In Payable,cash_flow_statement.Change In Prepaid Assets,cash_flow_statement.Change In Inventory,cash_flow_statement.Change In Receivables,cash_flow_statement.Other Non Cash Items,cash_flow_statement.Deferred Tax,cash_flow_statement.Depreciation And Amortization,cash_flow_statement.Depreciation,cash_flow_statement.Gain Loss On Investment Securities,cash_flow_statement.Gain Loss On Sale Of PPE,cash_flow_statement.Gain Loss On Sale Of Business,cash_flow_statement.Net Income From Continuing Operations
KWHIY,"Kawasaki Heavy Industries, Ltd.",Specialty Industrial Machinery,"Kawasaki Heavy Industries, Ltd. engages in aerospace systems, energy solution and marine engineering, precision machinery and robot, rolling stock, and motorcycle and engine businesses in Japan and internationally. It manufactures aircraft for the Japan ministry of defense; helicopters; and helicopter and jet engines for commercial aircrafts. The company also manufactures railway cars; a range of rolling stocks, including Shinkansen, electric cars, passenger coaches, freight cars, locomotives, diesel locomotives, and transit systems. In addition, it engages in the production and sale of energy-related machinery and systems, marine machinery and systems, industrial equipment, and environmental equipment. Further, the company manufactures and supplies motorcycles, off-road four wheelers, watercrafts, general-purpose gasoline engines, etc. Additionally, it manufactures and sells pumps, motors, valves, and various hydraulic machinery, as well as assembles hydraulic systems; and industrial robots for use in welding, assembly, handling, painting, and palletization for various industries, including automotive and electronics industries. The company was founded in 1878 and is headquartered in Tokyo, Japan.",,https://global.kawasaki.com,Tokyo,,Japan,"1-14-5, Kaigan",0.0,0.146029,130223000000.0,,,25377000000.0,80982000000.0,1537050000000.0,130223000000.0,49241000000.0,-14221000000.0,17261000000.0,3040000000.0,25377000000.0,25377000000.0,1814443000000.0,46201000000.0,418734737.0,418734737.0,60.604,60.604,25377000000.0,25377000000.0,0.0,25377000000.0,-1932000000.0,27310000000.0,27310000000.0,4670000000.0,31980000000.0,,,,,-14221000000.0,17261000000.0,3040000000.0,34844000000.0,277393000000.0,7053000000.0,,276044000000.0,276044000000.0,312237000000.0,1537050000000.0,1849287000000.0,1849287000000.0,420086.0,167501714.0,167921800.0,,,564473000000.0,634090000000.0,185436000000.0,564473000000.0,,634090000000.0,634090000000.0,654549000000.0,20459000000.0,634090000000.0,69055000000.0,1060000000.0,405156000000.0,56455000000.0,104484000000.0,104484000000.0,2025627000000.0,484138000000.0,16331000000.0,74604000000.0,707000000.0,,,,957000000.0,1541489000000.0,258423000000.0,,,,,34242000000.0,529662000000.0,7928000000.0,521734000000.0,2680176000000.0,953250000000.0,33310000000.0,,117452000000.0,80762000000.0,80762000000.0,90954000000.0,69617000000.0,69617000000.0,561155000000.0,561155000000.0,,561155000000.0,,,,,1726925000000.0,101647000000.0,710207000000.0,,,,136706000000.0,2158000000.0,681030000000.0,,95177000000.0,11024000000.0,84153000000.0,-64881000000.0,-63041000000.0,41582000000.0,-96543000000.0,84153000000.0,1000000.0,138420000000.0,-9027000000.0,-45241000000.0,12911000000.0,-14896000000.0,-13415000000.0,-13415000000.0,58770000000.0,80229000000.0,-21459000000.0,-63041000000.0,41582000000.0,-89814000000.0,3917000000.0,,,,63000000.0,1124000000.0,-1061000000.0,-16400000000.0,80000000.0,-16480000000.0,-77394000000.0,2669000000.0,-80063000000.0,31662000000.0,-31393000000.0,8504000000.0,-8110000000.0,364000000.0,-55641000000.0,41934000000.0,-5822000000.0,43585000000.0,8632000000.0,9903000000.0,-163761000000.0,13275000000.0,4670000000.0,80982000000.0,80982000000.0,,2050000000.0,,27310000000.0
