ticker,name,industry,description,employees,website,city,state,country,address,income_statement.Tax Effect Of Unusual Items,income_statement.Tax Rate For Calcs,income_statement.Normalized EBITDA,income_statement.Net Income From Continuing Operation Net Minority Interest,income_statement.Reconciled Depreciation,income_statement.Reconciled Cost Of Revenue,income_statement.EBITDA,income_statement.EBIT,income_statement.Net Interest Income,income_statement.Interest Expense,income_statement.Interest Income,income_statement.Normalized Income,income_statement.Net Income From Continuing And Discontinued Operation,income_statement.Total Expenses,income_statement.Total Operating Income As Reported,income_statement.Diluted Average Shares,income_statement.Basic Average Shares,income_statement.Diluted EPS,income_statement.Basic EPS,income_statement.Diluted NI Availto Com Stockholders,income_statement.Net Income Common Stockholders,income_statement.Otherunder Preferred Stock Dividend,income_statement.Net Income,income_statement.Minority Interests,income_statement.Net Income Including Noncontrolling Interests,income_statement.Net Income Continuous Operations,income_statement.Tax Provision,income_statement.Pretax Income,income_statement.Net Non Operating Interest Income Expense,income_statement.Interest Expense Non Operating,income_statement.Interest Income Non Operating,income_statement.Operating Income,income_statement.Operating Expense,income_statement.Other Operating Expenses,income_statement.Research And Development,income_statement.Selling General And Administration,income_statement.General And Administrative Expense,income_statement.Gross Profit,income_statement.Cost Of Revenue,income_statement.Total Revenue,income_statement.Operating Revenue,balance_sheet.Treasury Shares Number,balance_sheet.Ordinary Shares Number,balance_sheet.Share Issued,balance_sheet.Total Debt,balance_sheet.Tangible Book Value,balance_sheet.Invested Capital,balance_sheet.Working Capital,balance_sheet.Net Tangible Assets,balance_sheet.Common Stock Equity,balance_sheet.Total Capitalization,balance_sheet.Total Equity Gross Minority Interest,balance_sheet.Minority Interest,balance_sheet.Stockholders Equity,balance_sheet.Other Equity Interest,balance_sheet.Treasury Stock,balance_sheet.Retained Earnings,balance_sheet.Additional Paid In Capital,balance_sheet.Capital Stock,balance_sheet.Common Stock,balance_sheet.Total Liabilities Net Minority Interest,balance_sheet.Total Non Current Liabilities Net Minority Interest,balance_sheet.Other Non Current Liabilities,balance_sheet.Non Current Pension And Other Postretirement Benefit Plans,balance_sheet.Non Current Deferred Taxes Liabilities,balance_sheet.Long Term Debt And Capital Lease Obligation,balance_sheet.Long Term Debt,balance_sheet.Long Term Provisions,balance_sheet.Current Liabilities,balance_sheet.Other Current Liabilities,balance_sheet.Current Debt And Capital Lease Obligation,balance_sheet.Current Debt,balance_sheet.Current Provisions,balance_sheet.Payables,balance_sheet.Total Tax Payable,balance_sheet.Accounts Payable,balance_sheet.Total Assets,balance_sheet.Total Non Current Assets,balance_sheet.Other Non Current Assets,balance_sheet.Non Current Deferred Taxes Assets,balance_sheet.Investmentin Financial Assets,balance_sheet.Available For Sale Securities,balance_sheet.Long Term Equity Investment,balance_sheet.Investment Properties,balance_sheet.Goodwill And Other Intangible Assets,balance_sheet.Net PPE,balance_sheet.Current Assets,balance_sheet.Other Current Assets,balance_sheet.Assets Held For Sale Current,balance_sheet.Inventory,balance_sheet.Taxes Receivable,balance_sheet.Accounts Receivable,balance_sheet.Cash Cash Equivalents And Short Term Investments,balance_sheet.Other Short Term Investments,balance_sheet.Cash And Cash Equivalents,cash_flow_statement.Free Cash Flow,cash_flow_statement.Repurchase Of Capital Stock,cash_flow_statement.Repayment Of Debt,cash_flow_statement.Issuance Of Debt,cash_flow_statement.Capital Expenditure,cash_flow_statement.End Cash Position,cash_flow_statement.Beginning Cash Position,cash_flow_statement.Effect Of Exchange Rate Changes,cash_flow_statement.Changes In Cash,cash_flow_statement.Financing Cash Flow,cash_flow_statement.Net Other Financing Charges,cash_flow_statement.Cash Dividends Paid,cash_flow_statement.Common Stock Dividend Paid,cash_flow_statement.Net Common Stock Issuance,cash_flow_statement.Common Stock Payments,cash_flow_statement.Net Issuance Payments Of Debt,cash_flow_statement.Net Short Term Debt Issuance,cash_flow_statement.Short Term Debt Payments,cash_flow_statement.Short Term Debt Issuance,cash_flow_statement.Net Long Term Debt Issuance,cash_flow_statement.Long Term Debt Payments,cash_flow_statement.Long Term Debt Issuance,cash_flow_statement.Investing Cash Flow,cash_flow_statement.Net Other Investing Changes,cash_flow_statement.Net Investment Purchase And Sale,cash_flow_statement.Sale Of Investment,cash_flow_statement.Purchase Of Investment,cash_flow_statement.Net Intangibles Purchase And Sale,cash_flow_statement.Purchase Of Intangibles,cash_flow_statement.Net PPE Purchase And Sale,cash_flow_statement.Sale Of PPE,cash_flow_statement.Purchase Of PPE,cash_flow_statement.Operating Cash Flow,cash_flow_statement.Taxes Refund Paid,cash_flow_statement.Interest Received Cfo,cash_flow_statement.Interest Paid Cfo,cash_flow_statement.Dividend Received Cfo,cash_flow_statement.Change In Working Capital,cash_flow_statement.Change In Payable,cash_flow_statement.Change In Inventory,cash_flow_statement.Change In Receivables,cash_flow_statement.Other Non Cash Items,cash_flow_statement.Depreciation And Amortization,cash_flow_statement.Depreciation,cash_flow_statement.Net Income From Continuing Operations
FUJHY,Subaru Corporation,Auto Manufacturers,"Subaru Corporation manufactures and sells automobiles and aerospace products in Japan, rest of Asia, North America, Europe, and internationally. It operates through three segments: Automotive, Aerospace, and Others. The company manufactures, sells, and repairs passenger cars and their components, aircrafts, aerospace-related machinery, and related components; and rents and manages real estate properties. It is also involved in the shipping, land freight, and warehousing of vehicles; leasing and rental of vehicles; credit and financing of vehicles; inspection, service, and maintenance of aircrafts; and IT system development and operation services. The company was formerly known as Fuji Heavy Industries Ltd. and changed its name to Subaru Corporation in April 2017. The company was founded in 1917 and is headquartered in Tokyo, Japan.",,https://www.subaru.co.jp,Tokyo,,Japan,Ebisu Subaru Building,0.0,0.277903,766384000000.0,385084000000.0,217780000000.0,3710521000000.0,766384000000.0,548604000000.0,64376000000.0,16030000000.0,80406000000.0,385084000000.0,385084000000.0,4233850000000.0,468198000000.0,1512565301.0,1512505892.0,254.59,254.6,385084000000.0,385084000000.0,0.0,385084000000.0,514000000.0,384570000000.0,384570000000.0,148004000000.0,532574000000.0,64376000000.0,16030000000.0,80406000000.0,469097000000.0,523329000000.0,17792000000.0,113508000000.0,396864000000.0,396864000000.0,992426000000.0,3710521000000.0,4702947000000.0,4702947000000.0,2107449.0,751794124.0,753901573.0,399500000000.0,2271741000000.0,2962704000000.0,1788231000000.0,2271741000000.0,2563204000000.0,2893704000000.0,2565394000000.0,2190000000.0,2563204000000.0,347061000000.0,4616000000.0,1906933000000.0,160031000000.0,153795000000.0,153795000000.0,2248755000000.0,1017813000000.0,370512000000.0,62498000000.0,178000000.0,330500000000.0,330500000000.0,158305000000.0,1230942000000.0,437372000000.0,69000000000.0,69000000000.0,178850000000.0,477595000000.0,93085000000.0,384510000000.0,4814149000000.0,1794976000000.0,225597000000.0,72626000000.0,206263000000.0,206263000000.0,8165000000.0,21766000000.0,291463000000.0,969096000000.0,3019173000000.0,118791000000.0,740000000.0,588503000000.0,12240000000.0,376248000000.0,1922651000000.0,874651000000.0,1048000000000.0,467787000000.0,-40006000000.0,-55402000000.0,142500000000.0,-299878000000.0,1048000000000.0,979529000000.0,70974000000.0,-2503000000.0,-66469000000.0,-5438000000.0,-65203000000.0,-65203000000.0,-40006000000.0,-40006000000.0,86897000000.0,-201000000.0,,,87098000000.0,-55402000000.0,142500000000.0,-703699000000.0,-2591000000.0,-404075000000.0,301676000000.0,-705751000000.0,-111731000000.0,-111731000000.0,-185302000000.0,2845000000.0,-188147000000.0,767665000000.0,-110470000000.0,45171000000.0,-2654000000.0,5162000000.0,128792000000.0,-8232000000.0,51811000000.0,-7320000000.0,-49589000000.0,217780000000.0,217780000000.0,532574000000.0
