ticker,name,industry,description,employees,website,city,state,country,address
MPEGX,Morgan Stanley Inst Discovery I,,"Under normal circumstances, the adviser seeks to achieve the fund’s investment objective by investing primarily in established and emerging companies with capitalizations within the range of companies included in the Russell Midcap® Growth Index. The adviser typically invests in unique companies it believes have sustainable competitive advantages with above average business visibility, the ability to deploy capital at high rates of return, strong balance sheets and an attractive risk/reward.",,,,,,West Conshohocken PA 19428-0868
