ticker,name,industry,description,employees,website,city,state,country,address
UBVFX,Undiscovered Managers Behavioral Value Fund Class R6,,"The fund seeks to achieve its objective by investing in common stocks of U.S. companies that the fund's sub-adviser believes have value characteristics. Such common stocks include, but are not limited to, stocks of small capitalization companies, similar to those that are included in the Russell 2000 Value Index. In selecting stocks for the fund, the sub-adviser applies principles based on behavioral finance.",,,,,,"Dallas,TX 75201"
