ticker,name,industry,description,employees,website,city,state,country,address
BPTIX,Baron Partners Institutional,,"The fund invests for the long term primarily in equity securities in the form of common stock of U.S. growth companies of any market capitalization. The Adviser seeks to invest in businesses the advisor believes have significant opportunities for growth, sustainable competitive advantages, exceptional management, and an attractive valuation. To take advantage of opportunities to invest, the fund may borrow money from banks (leverage) in an amount up to one-third of its total assets, which include assets purchased with borrowed money. It is non-diversified.",,,,,,"New York, NY 10153"
