ticker,name,industry,description,employees,website,city,state,country,address
INPIX,ProFunds Internet UltraSector Inv,,"The fund invests in financial instruments that the fund advisors believes, in combination, should produce daily returns consistent with the Daily Target. The index is designed to measure the performance of the 40 largest and most actively traded stocks of U.S. companies in the internet industry. The fund is non-diversified.",,,,,,"Columbus, OH 43219"
