ticker,name,industry,description,employees,website,city,state,country,address
ACFOX,American Century Focused Dynamic Gr Inv,,"The portfolio managers look for stocks of early and rapid stage growth companies they believe will increase in value over time. The portfolio managers make their investment decisions based primarily on their analysis of individual companies, rather than on broad economic forecasts. The portfolio managers use a variety of analytical research tools and techniques to identify the stocks of companies that meet their investment criteria. Under normal market conditions, the portfolio managers seek securities of companies whose earnings or revenues are not only growing, but growing at an accelerated pace.",,,,,,Kansas City MO 64111
