ticker,name,industry,description,employees,website,city,state,country,address
RYGBX,Rydex Government Long Bd 1.2x Strat Inv,,"The fund will invest at least 80% of its net assets, plus any borrowings for investment purposes, in fixed income securities issued by the U.S. government (and derivatives thereof).",,,,,,"Rockville, MD 20850"
