ticker,name,industry,description,employees,website,city,state,country,address,income_statement.Tax Effect Of Unusual Items,income_statement.Tax Rate For Calcs,income_statement.Normalized EBITDA,income_statement.Net Income From Continuing Operation Net Minority Interest,income_statement.Reconciled Depreciation,income_statement.EBITDA,income_statement.EBIT,income_statement.Net Interest Income,income_statement.Interest Expense,income_statement.Interest Income,income_statement.Normalized Income,income_statement.Net Income From Continuing And Discontinued Operation,income_statement.Total Expenses,income_statement.Total Operating Income As Reported,income_statement.Diluted Average Shares,income_statement.Basic Average Shares,income_statement.Diluted EPS,income_statement.Basic EPS,income_statement.Diluted NI Availto Com Stockholders,income_statement.Net Income Common Stockholders,income_statement.Otherunder Preferred Stock Dividend,income_statement.Net Income,income_statement.Minority Interests,income_statement.Net Income Including Noncontrolling Interests,income_statement.Net Income Continuous Operations,income_statement.Tax Provision,income_statement.Pretax Income,income_statement.Net Non Operating Interest Income Expense,income_statement.Interest Expense Non Operating,income_statement.Interest Income Non Operating,income_statement.Operating Income,income_statement.Operating Expense,income_statement.Other Operating Expenses,income_statement.Total Revenue,income_statement.Operating Revenue,balance_sheet.Treasury Shares Number,balance_sheet.Ordinary Shares Number,balance_sheet.Share Issued,balance_sheet.Net Debt,balance_sheet.Total Debt,balance_sheet.Tangible Book Value,balance_sheet.Invested Capital,balance_sheet.Working Capital,balance_sheet.Net Tangible Assets,balance_sheet.Common Stock Equity,balance_sheet.Total Capitalization,balance_sheet.Total Equity Gross Minority Interest,balance_sheet.Minority Interest,balance_sheet.Stockholders Equity,balance_sheet.Other Equity Interest,balance_sheet.Treasury Stock,balance_sheet.Retained Earnings,balance_sheet.Additional Paid In Capital,balance_sheet.Capital Stock,balance_sheet.Common Stock,balance_sheet.Total Liabilities Net Minority Interest,balance_sheet.Total Non Current Liabilities Net Minority Interest,balance_sheet.Other Non Current Liabilities,balance_sheet.Derivative Product Liabilities,balance_sheet.Non Current Pension And Other Postretirement Benefit Plans,balance_sheet.Non Current Deferred Taxes Liabilities,balance_sheet.Long Term Debt And Capital Lease Obligation,balance_sheet.Long Term Debt,balance_sheet.Long Term Provisions,balance_sheet.Current Liabilities,balance_sheet.Pensionand Other Post Retirement Benefit Plans Current,balance_sheet.Payables,balance_sheet.Total Tax Payable,balance_sheet.Accounts Payable,balance_sheet.Total Assets,balance_sheet.Total Non Current Assets,balance_sheet.Other Non Current Assets,balance_sheet.Non Current Deferred Taxes Assets,balance_sheet.Financial Assets,balance_sheet.Investmentin Financial Assets,balance_sheet.Available For Sale Securities,balance_sheet.Long Term Equity Investment,balance_sheet.Goodwill And Other Intangible Assets,balance_sheet.Other Intangible Assets,balance_sheet.Net PPE,balance_sheet.Current Assets,balance_sheet.Other Receivables,balance_sheet.Accounts Receivable,balance_sheet.Cash Cash Equivalents And Short Term Investments,balance_sheet.Cash And Cash Equivalents,cash_flow_statement.Free Cash Flow,cash_flow_statement.Repayment Of Debt,cash_flow_statement.Issuance Of Debt,cash_flow_statement.Issuance Of Capital Stock,cash_flow_statement.Capital Expenditure,cash_flow_statement.End Cash Position,cash_flow_statement.Beginning Cash Position,cash_flow_statement.Effect Of Exchange Rate Changes,cash_flow_statement.Changes In Cash,cash_flow_statement.Financing Cash Flow,cash_flow_statement.Net Other Financing Charges,cash_flow_statement.Interest Paid Cff,cash_flow_statement.Cash Dividends Paid,cash_flow_statement.Common Stock Dividend Paid,cash_flow_statement.Net Common Stock Issuance,cash_flow_statement.Common Stock Issuance,cash_flow_statement.Net Issuance Payments Of Debt,cash_flow_statement.Net Short Term Debt Issuance,cash_flow_statement.Net Long Term Debt Issuance,cash_flow_statement.Long Term Debt Payments,cash_flow_statement.Long Term Debt Issuance,cash_flow_statement.Investing Cash Flow,cash_flow_statement.Net Other Investing Changes,cash_flow_statement.Net Investment Purchase And Sale,cash_flow_statement.Sale Of Investment,cash_flow_statement.Purchase Of Investment,cash_flow_statement.Net Business Purchase And Sale,cash_flow_statement.Sale Of Business,cash_flow_statement.Purchase Of Business,cash_flow_statement.Net Intangibles Purchase And Sale,cash_flow_statement.Purchase Of Intangibles,cash_flow_statement.Net PPE Purchase And Sale,cash_flow_statement.Purchase Of PPE,cash_flow_statement.Operating Cash Flow,cash_flow_statement.Taxes Refund Paid,cash_flow_statement.Change In Working Capital,cash_flow_statement.Change In Other Current Liabilities,cash_flow_statement.Change In Other Current Assets,cash_flow_statement.Change In Payable,cash_flow_statement.Change In Prepaid Assets,cash_flow_statement.Change In Receivables,cash_flow_statement.Other Non Cash Items,cash_flow_statement.Depreciation And Amortization,cash_flow_statement.Depreciation,cash_flow_statement.Net Income From Continuing Operations
RKUNF,"Rakuten Group, Inc.",Internet Retail,"Rakuten Group, Inc. provides services in e-commerce, fintech, digital content, and communications to various users in Japan and internationally. The company operates through three segments: Internet Services, FinTech, and Mobile. The company operates range of e-commerce sites, such as Rakuten Ichiba, an Internet shopping mall; and online cash-back sites, travel booking sites, portal sites, and digital content sites, as well as offers messaging services. It also offers credit card-related services, banking and securities services via the Internet, intermediation of crypto assets (virtual currency), life insurance services, non-life insurance services, electronic money services, etc.; sells advertising; and manages professional sport teams. In addition, the company provides communication services, communication technology, and operate power supply services. The company was formerly known as Rakuten, Inc. and changed its name to Rakuten Group, Inc. in April 2021. Rakuten Group, Inc. was incorporated in 1997 and is headquartered in Setagaya, Japan.",29334,https://global.rakuten.com/corp,Setagaya,,Japan,Rakuten Crimson House,0.0,0.232,442660000000.0,-162442000000.0,316435000000.0,442660000000.0,126225000000.0,-27666000000.0,109948000000.0,82282000000.0,-162442000000.0,-162442000000.0,2226258000000.0,52975000000.0,2148420001.0,2148420001.0,-75.62,-75.61,-162442000000.0,-162442000000.0,0.0,-162442000000.0,-32957000000.0,-129485000000.0,-129485000000.0,145762000000.0,16277000000.0,-27666000000.0,109948000000.0,82282000000.0,52975000000.0,2226258000000.0,2352042000000.0,2279233000000.0,2279233000000.0,4096.0,2154479504.0,2154483600.0,,5461713000000.0,-155497000000.0,6389581000000.0,14145448000000.0,-155497000000.0,927868000000.0,6389581000000.0,1238514000000.0,310646000000.0,927868000000.0,650536000000.0,4000000.0,-824700000000.0,649389000000.0,452647000000.0,452647000000.0,25276214000000.0,24701228000000.0,11520051000000.0,54968000000.0,47345000000.0,20302000000.0,5461713000000.0,5461713000000.0,473973000000.0,574986000000.0,,574986000000.0,55837000000.0,519149000000.0,26514728000000.0,11794294000000.0,444649000000.0,116642000000.0,248351000000.0,8681992000000.0,8681992000000.0,35113000000.0,1083365000000.0,1083365000000.0,1184182000000.0,14720434000000.0,8127897000000.0,421649000000.0,6170888000000.0,6170888000000.0,947645000000.0,-696195000000.0,1133224000000.0,0.0,-243237000000.0,6170888000000.0,5127674000000.0,16587000000.0,1026627000000.0,757469000000.0,240295000000.0,-63324000000.0,,0.0,0.0,0.0,643308000000.0,206279000000.0,437029000000.0,-696195000000.0,1133224000000.0,-921724000000.0,11322000000.0,-693521000000.0,1177372000000.0,-1870893000000.0,3712000000.0,4113000000.0,-401000000.0,-159285000000.0,-159285000000.0,-83952000000.0,-83952000000.0,1190882000000.0,-44493000000.0,589874000000.0,1275335000000.0,-1141531000000.0,86042000000.0,1603113000000.0,-1233085000000.0,-15802000000.0,316435000000.0,316435000000.0,16277000000.0
