ticker,name,industry,description,employees,website,city,state,country,address,income_statement.Tax Effect Of Unusual Items,income_statement.Tax Rate For Calcs,income_statement.Normalized EBITDA,income_statement.Total Unusual Items,income_statement.Total Unusual Items Excluding Goodwill,income_statement.Net Income From Continuing Operation Net Minority Interest,income_statement.Reconciled Depreciation,income_statement.Reconciled Cost Of Revenue,income_statement.EBITDA,income_statement.EBIT,income_statement.Net Interest Income,income_statement.Interest Expense,income_statement.Interest Income,income_statement.Normalized Income,income_statement.Net Income From Continuing And Discontinued Operation,income_statement.Total Expenses,income_statement.Total Operating Income As Reported,income_statement.Diluted Average Shares,income_statement.Basic Average Shares,income_statement.Diluted EPS,income_statement.Basic EPS,income_statement.Diluted NI Availto Com Stockholders,income_statement.Average Dilution Earnings,income_statement.Net Income Common Stockholders,income_statement.Otherunder Preferred Stock Dividend,income_statement.Net Income,income_statement.Minority Interests,income_statement.Net Income Including Noncontrolling Interests,income_statement.Net Income Continuous Operations,income_statement.Tax Provision,income_statement.Pretax Income,income_statement.Special Income Charges,income_statement.Other Special Charges,income_statement.Write Off,income_statement.Net Non Operating Interest Income Expense,income_statement.Total Other Finance Cost,income_statement.Interest Expense Non Operating,income_statement.Interest Income Non Operating,income_statement.Operating Income,income_statement.Operating Expense,income_statement.Other Operating Expenses,income_statement.Research And Development,income_statement.Selling General And Administration,income_statement.Selling And Marketing Expense,income_statement.General And Administrative Expense,income_statement.Gross Profit,income_statement.Cost Of Revenue,income_statement.Total Revenue,income_statement.Operating Revenue,balance_sheet.Treasury Shares Number,balance_sheet.Ordinary Shares Number,balance_sheet.Share Issued,balance_sheet.Net Debt,balance_sheet.Total Debt,balance_sheet.Tangible Book Value,balance_sheet.Invested Capital,balance_sheet.Working Capital,balance_sheet.Net Tangible Assets,balance_sheet.Capital Lease Obligations,balance_sheet.Common Stock Equity,balance_sheet.Total Capitalization,balance_sheet.Total Equity Gross Minority Interest,balance_sheet.Minority Interest,balance_sheet.Stockholders Equity,balance_sheet.Retained Earnings,balance_sheet.Capital Stock,balance_sheet.Common Stock,balance_sheet.Total Liabilities Net Minority Interest,balance_sheet.Total Non Current Liabilities Net Minority Interest,balance_sheet.Other Non Current Liabilities,balance_sheet.Non Current Pension And Other Postretirement Benefit Plans,balance_sheet.Non Current Deferred Revenue,balance_sheet.Non Current Deferred Taxes Liabilities,balance_sheet.Long Term Debt And Capital Lease Obligation,balance_sheet.Long Term Capital Lease Obligation,balance_sheet.Long Term Debt,balance_sheet.Long Term Provisions,balance_sheet.Current Liabilities,balance_sheet.Other Current Liabilities,balance_sheet.Current Debt And Capital Lease Obligation,balance_sheet.Current Capital Lease Obligation,balance_sheet.Current Debt,balance_sheet.Current Provisions,balance_sheet.Payables,balance_sheet.Other Payable,balance_sheet.Dividends Payable,balance_sheet.Total Tax Payable,balance_sheet.Accounts Payable,balance_sheet.Total Assets,balance_sheet.Total Non Current Assets,balance_sheet.Other Non Current Assets,balance_sheet.Defined Pension Benefit,balance_sheet.Non Current Deferred Taxes Assets,balance_sheet.Investmentin Financial Assets,balance_sheet.Available For Sale Securities,balance_sheet.Financial Assets Designatedas Fair Value Through Profitor Loss Total,balance_sheet.Long Term Equity Investment,balance_sheet.Investmentsin Associatesat Cost,balance_sheet.Goodwill And Other Intangible Assets,balance_sheet.Other Intangible Assets,balance_sheet.Goodwill,balance_sheet.Net PPE,balance_sheet.Accumulated Depreciation,balance_sheet.Gross PPE,balance_sheet.Construction In Progress,balance_sheet.Other Properties,balance_sheet.Machinery Furniture Equipment,balance_sheet.Buildings And Improvements,balance_sheet.Land And Improvements,balance_sheet.Properties,balance_sheet.Current Assets,balance_sheet.Other Current Assets,balance_sheet.Hedging Assets Current,balance_sheet.Assets Held For Sale Current,balance_sheet.Restricted Cash,balance_sheet.Inventory,balance_sheet.Inventories Adjustments Allowances,balance_sheet.Finished Goods,balance_sheet.Work In Process,balance_sheet.Raw Materials,balance_sheet.Other Receivables,balance_sheet.Taxes Receivable,balance_sheet.Accounts Receivable,balance_sheet.Allowance For Doubtful Accounts Receivable,balance_sheet.Gross Accounts Receivable,balance_sheet.Cash Cash Equivalents And Short Term Investments,balance_sheet.Other Short Term Investments,balance_sheet.Cash And Cash Equivalents,balance_sheet.Cash Equivalents,balance_sheet.Cash Financial,cash_flow_statement.Free Cash Flow,cash_flow_statement.Repurchase Of Capital Stock,cash_flow_statement.Repayment Of Debt,cash_flow_statement.Issuance Of Debt,cash_flow_statement.Issuance Of Capital Stock,cash_flow_statement.Capital Expenditure,cash_flow_statement.End Cash Position,cash_flow_statement.Beginning Cash Position,cash_flow_statement.Effect Of Exchange Rate Changes,cash_flow_statement.Changes In Cash,cash_flow_statement.Financing Cash Flow,cash_flow_statement.Net Other Financing Charges,cash_flow_statement.Interest Paid Cff,cash_flow_statement.Cash Dividends Paid,cash_flow_statement.Common Stock Dividend Paid,cash_flow_statement.Net Common Stock Issuance,cash_flow_statement.Common Stock Payments,cash_flow_statement.Common Stock Issuance,cash_flow_statement.Net Issuance Payments Of Debt,cash_flow_statement.Net Short Term Debt Issuance,cash_flow_statement.Net Long Term Debt Issuance,cash_flow_statement.Long Term Debt Payments,cash_flow_statement.Long Term Debt Issuance,cash_flow_statement.Investing Cash Flow,cash_flow_statement.Net Other Investing Changes,cash_flow_statement.Interest Received Cfi,cash_flow_statement.Net Investment Purchase And Sale,cash_flow_statement.Sale Of Investment,cash_flow_statement.Purchase Of Investment,cash_flow_statement.Net Business Purchase And Sale,cash_flow_statement.Sale Of Business,cash_flow_statement.Purchase Of Business,cash_flow_statement.Net Intangibles Purchase And Sale,cash_flow_statement.Sale Of Intangibles,cash_flow_statement.Purchase Of Intangibles,cash_flow_statement.Net PPE Purchase And Sale,cash_flow_statement.Sale Of PPE,cash_flow_statement.Purchase Of PPE,cash_flow_statement.Operating Cash Flow,cash_flow_statement.Taxes Refund Paid,cash_flow_statement.Change In Working Capital,cash_flow_statement.Other Non Cash Items,cash_flow_statement.Stock Based Compensation,cash_flow_statement.Provisionand Write Offof Assets,cash_flow_statement.Deferred Tax,cash_flow_statement.Depreciation And Amortization,cash_flow_statement.Amortization Cash Flow,cash_flow_statement.Depreciation,cash_flow_statement.Pension And Employee Benefit Expense,cash_flow_statement.Gain Loss On Investment Securities,cash_flow_statement.Net Income From Continuing Operations
RHHBY,Roche Holding AG,Drug Manufacturers - General,"Roche Holding AG engages in the pharmaceuticals and diagnostics businesses in Europe, North America, Latin America, Asia, Africa, Australia, and New Zealand. The company offers pharma solutions in the therapeutic areas of anaemia, blood and solid tumors, dermatology, haemophilia, inflammatory and autoimmune, neurological disorders, ophthalmology, respiratory disorders, and transplantation. It also provides in vitro tests for the diagnosis of various diseases, such as cancer, diabetes, Covid-19, hepatitis, human papillomavirus, and others; diagnostic instruments; and digital health solutions. The company was founded in 1896 and is based in Basel, Switzerland.",103249,https://www.roche.com,Basel,,Switzerland,Grenzacherstrasse 124,-23647000.0,0.221,16726000000.0,-107000000.0,-107000000.0,8277000000.0,3423000000.0,16283000000.0,16619000000.0,13196000000.0,-1151000000.0,1403000000.0,260000000.0,8360353000.0,8277000000.0,48978000000.0,13417000000.0,,,,,8277000000.0,0.0,8277000000.0,0.0,8277000000.0,-910000000.0,9187000000.0,9187000000.0,2606000000.0,11793000000.0,-163000000.0,163000000.0,0.0,-1151000000.0,8000000.0,1403000000.0,260000000.0,13417000000.0,32695000000.0,2495000000.0,15304000000.0,14896000000.0,,14896000000.0,46112000000.0,16283000000.0,62395000000.0,62395000000.0,13853005.0,795400695.0,809253700.0,27679000000.0,36354000000.0,6588000000.0,66421000000.0,13013000000.0,6588000000.0,1700000000.0,31767000000.0,62489000000.0,36161000000.0,4394000000.0,31767000000.0,43842000000.0,107000000.0,107000000.0,65640000000.0,38617000000.0,68000000.0,4381000000.0,160000000.0,832000000.0,32097000000.0,1375000000.0,30722000000.0,1079000000.0,27023000000.0,,4257000000.0,325000000.0,3932000000.0,1726000000.0,8179000000.0,730000000.0,3000000.0,3462000000.0,3984000000.0,101801000000.0,61765000000.0,822000000.0,2463000000.0,8569000000.0,600000000.0,251000000.0,349000000.0,258000000.0,258000000.0,25179000000.0,17303000000.0,7876000000.0,23740000000.0,-25642000000.0,49382000000.0,3818000000.0,,21524000000.0,22783000000.0,1257000000.0,0.0,40036000000.0,225000000.0,178000000.0,0.0,,7606000000.0,-694000000.0,1566000000.0,5121000000.0,1613000000.0,1509000000.0,1196000000.0,12005000000.0,-453000000.0,12458000000.0,17317000000.0,10342000000.0,6975000000.0,2843000000.0,4132000000.0,15085000000.0,,-3387000000.0,7915000000.0,-1130000000.0,-5009000000.0,6975000000.0,5376000000.0,-283000000.0,1882000000.0,-6819000000.0,-3000000.0,-1145000000.0,-7650000000.0,,-1130000000.0,,-1130000000.0,3819000000.0,-709000000.0,4528000000.0,-3387000000.0,7915000000.0,-11393000000.0,1156000000.0,232000000.0,-4998000000.0,198000000.0,-5196000000.0,-2835000000.0,1000000.0,-2836000000.0,-1480000000.0,0.0,-1480000000.0,-3468000000.0,61000000.0,-3529000000.0,20094000000.0,-3727000000.0,1161000000.0,1640000000.0,855000000.0,883000000.0,2606000000.0,3423000000.0,742000000.0,2681000000.0,504000000.0,-616000000.0,9187000000.0
