ticker,name,industry,description,employees,website,city,state,country,address
NWFAX,Nationwide A,,"The fund invests in a diversified portfolio of common stocks to produce an overall blended equity portfolio consisting of various types of stocks that the subadviser believes offer the potential for capital growth and/or dividend income. Most of the stocks in which the fund invests are issued by large-capitalization companies. The subadviser employs a ""bottom-up"" approach to selecting securities, emphasizing those that the advisor believes to represent above-average potential for total return, based on fundamental research and analysis.",,,,,,"King of Prussia, PA 19406"
