ticker,name,industry,description,employees,website,city,state,country,address
NEAGX,Needham Aggressive Growth Retail,,"Under normal conditions, the fund invests at least 65% of its total assets in the equity securities (principally, common stock) of domestic issuers listed on a nationally recognized securities exchange. It invests principally in markets and industries with strong growth potential, focusing primarily on the market leaders in these areas as these companies often garner a disproportionate share of the positive financial returns.",,,,,,"New York, NY 10022"
