ticker,name,industry,description,employees,website,city,state,country,address
WWSIX,TETON Westwood SmallCap Equity I,,"The fund normally invests at least 80% of its net assets (which includes, for purposes of this test, the amount of any borrowings for investment purposes) in a portfolio of common stocks of smaller companies. The Adviser characterizes small capitalization companies as those companies with a market capitalization between $100 million and $2.5 billion at the time of the fund's initial investment. It may also invest up to 25% of its total assets in foreign securities and in European Depositary Receipts (""EDRs"") or American Depositary Receipts (""ADRs"").",,,,,,"Rye, NY 10580-1434"
