ticker,name,industry,description,employees,website,city,state,country,address,income_statement.Tax Effect Of Unusual Items,income_statement.Tax Rate For Calcs,income_statement.Normalized EBITDA,income_statement.Total Unusual Items,income_statement.Total Unusual Items Excluding Goodwill,income_statement.Net Income From Continuing Operation Net Minority Interest,income_statement.Reconciled Depreciation,income_statement.Reconciled Cost Of Revenue,income_statement.EBITDA,income_statement.EBIT,income_statement.Net Interest Income,income_statement.Interest Expense,income_statement.Interest Income,income_statement.Normalized Income,income_statement.Net Income From Continuing And Discontinued Operation,income_statement.Total Expenses,income_statement.Total Operating Income As Reported,income_statement.Diluted Average Shares,income_statement.Basic Average Shares,income_statement.Diluted EPS,income_statement.Basic EPS,income_statement.Diluted NI Availto Com Stockholders,income_statement.Net Income Common Stockholders,income_statement.Otherunder Preferred Stock Dividend,income_statement.Net Income,income_statement.Minority Interests,income_statement.Net Income Including Noncontrolling Interests,income_statement.Net Income Extraordinary,income_statement.Net Income Continuous Operations,income_statement.Tax Provision,income_statement.Pretax Income,income_statement.Other Non Operating Income Expenses,income_statement.Special Income Charges,income_statement.Other Special Charges,income_statement.Write Off,income_statement.Impairment Of Capital Assets,income_statement.Net Non Operating Interest Income Expense,income_statement.Total Other Finance Cost,income_statement.Interest Expense Non Operating,income_statement.Interest Income Non Operating,income_statement.Operating Income,income_statement.Operating Expense,income_statement.Other Operating Expenses,income_statement.Depreciation And Amortization In Income Statement,income_statement.Depreciation Income Statement,income_statement.Research And Development,income_statement.Selling General And Administration,income_statement.Selling And Marketing Expense,income_statement.General And Administrative Expense,income_statement.Gross Profit,income_statement.Cost Of Revenue,income_statement.Total Revenue,income_statement.Operating Revenue,balance_sheet.Ordinary Shares Number,balance_sheet.Share Issued,balance_sheet.Net Debt,balance_sheet.Total Debt,balance_sheet.Tangible Book Value,balance_sheet.Invested Capital,balance_sheet.Working Capital,balance_sheet.Net Tangible Assets,balance_sheet.Capital Lease Obligations,balance_sheet.Common Stock Equity,balance_sheet.Total Capitalization,balance_sheet.Total Equity Gross Minority Interest,balance_sheet.Minority Interest,balance_sheet.Stockholders Equity,balance_sheet.Other Equity Interest,balance_sheet.Treasury Stock,balance_sheet.Retained Earnings,balance_sheet.Additional Paid In Capital,balance_sheet.Capital Stock,balance_sheet.Common Stock,balance_sheet.Preferred Stock,balance_sheet.Total Liabilities Net Minority Interest,balance_sheet.Total Non Current Liabilities Net Minority Interest,balance_sheet.Other Non Current Liabilities,balance_sheet.Non Current Deferred Revenue,balance_sheet.Non Current Deferred Taxes Liabilities,balance_sheet.Long Term Debt And Capital Lease Obligation,balance_sheet.Long Term Capital Lease Obligation,balance_sheet.Long Term Debt,balance_sheet.Current Liabilities,balance_sheet.Other Current Liabilities,balance_sheet.Current Debt And Capital Lease Obligation,balance_sheet.Current Capital Lease Obligation,balance_sheet.Current Debt,balance_sheet.Current Provisions,balance_sheet.Payables,balance_sheet.Other Payable,balance_sheet.Dividends Payable,balance_sheet.Total Tax Payable,balance_sheet.Accounts Payable,balance_sheet.Total Assets,balance_sheet.Total Non Current Assets,balance_sheet.Other Non Current Assets,balance_sheet.Non Current Prepaid Assets,balance_sheet.Non Current Deferred Assets,balance_sheet.Non Current Deferred Taxes Assets,balance_sheet.Investmentin Financial Assets,balance_sheet.Available For Sale Securities,balance_sheet.Long Term Equity Investment,balance_sheet.Investmentsin Joint Venturesat Cost,balance_sheet.Investmentsin Associatesat Cost,balance_sheet.Investment Properties,balance_sheet.Goodwill And Other Intangible Assets,balance_sheet.Other Intangible Assets,balance_sheet.Goodwill,balance_sheet.Net PPE,balance_sheet.Accumulated Depreciation,balance_sheet.Gross PPE,balance_sheet.Construction In Progress,balance_sheet.Other Properties,balance_sheet.Machinery Furniture Equipment,balance_sheet.Buildings And Improvements,balance_sheet.Land And Improvements,balance_sheet.Properties,balance_sheet.Current Assets,balance_sheet.Other Current Assets,balance_sheet.Hedging Assets Current,balance_sheet.Assets Held For Sale Current,balance_sheet.Restricted Cash,balance_sheet.Prepaid Assets,balance_sheet.Inventory,balance_sheet.Inventories Adjustments Allowances,balance_sheet.Other Inventories,balance_sheet.Finished Goods,balance_sheet.Work In Process,balance_sheet.Raw Materials,balance_sheet.Other Receivables,balance_sheet.Accounts Receivable,balance_sheet.Allowance For Doubtful Accounts Receivable,balance_sheet.Gross Accounts Receivable,balance_sheet.Cash Cash Equivalents And Short Term Investments,balance_sheet.Other Short Term Investments,balance_sheet.Cash And Cash Equivalents,balance_sheet.Cash Equivalents,balance_sheet.Cash Financial,cash_flow_statement.Free Cash Flow,cash_flow_statement.Repayment Of Debt,cash_flow_statement.Issuance Of Debt,cash_flow_statement.Capital Expenditure,cash_flow_statement.End Cash Position,cash_flow_statement.Beginning Cash Position,cash_flow_statement.Effect Of Exchange Rate Changes,cash_flow_statement.Changes In Cash,cash_flow_statement.Financing Cash Flow,cash_flow_statement.Net Other Financing Charges,cash_flow_statement.Interest Paid Cff,cash_flow_statement.Cash Dividends Paid,cash_flow_statement.Net Issuance Payments Of Debt,cash_flow_statement.Net Short Term Debt Issuance,cash_flow_statement.Short Term Debt Payments,cash_flow_statement.Short Term Debt Issuance,cash_flow_statement.Net Long Term Debt Issuance,cash_flow_statement.Long Term Debt Payments,cash_flow_statement.Long Term Debt Issuance,cash_flow_statement.Investing Cash Flow,cash_flow_statement.Net Other Investing Changes,cash_flow_statement.Dividends Received Cfi,cash_flow_statement.Net Investment Purchase And Sale,cash_flow_statement.Sale Of Investment,cash_flow_statement.Purchase Of Investment,cash_flow_statement.Net Business Purchase And Sale,cash_flow_statement.Sale Of Business,cash_flow_statement.Purchase Of Business,cash_flow_statement.Net Intangibles Purchase And Sale,cash_flow_statement.Purchase Of Intangibles,cash_flow_statement.Net PPE Purchase And Sale,cash_flow_statement.Sale Of PPE,cash_flow_statement.Purchase Of PPE,cash_flow_statement.Capital Expenditure Reported,cash_flow_statement.Operating Cash Flow,cash_flow_statement.Taxes Refund Paid,cash_flow_statement.Interest Received Cfo,cash_flow_statement.Change In Working Capital,cash_flow_statement.Change In Other Current Assets,cash_flow_statement.Change In Payable,cash_flow_statement.Change In Prepaid Assets,cash_flow_statement.Change In Inventory,cash_flow_statement.Change In Receivables,cash_flow_statement.Other Non Cash Items,cash_flow_statement.Stock Based Compensation,cash_flow_statement.Deferred Tax,cash_flow_statement.Depreciation And Amortization,cash_flow_statement.Amortization Cash Flow,cash_flow_statement.Depreciation,cash_flow_statement.Gain Loss On Investment Securities,cash_flow_statement.Gain Loss On Sale Of PPE,cash_flow_statement.Gain Loss On Sale Of Business,cash_flow_statement.Net Income From Continuing Operations,cash_flow_statement.Cash Flowsfromusedin Operating Activities Direct,cash_flow_statement.Taxes Refund Paid Direct,cash_flow_statement.Classesof Cash Payments,cash_flow_statement.Other Cash Paymentsfrom Operating Activities,cash_flow_statement.Paymentson Behalfof Employees,cash_flow_statement.Paymentsto Suppliersfor Goodsand Services,cash_flow_statement.Classesof Cash Receiptsfrom Operating Activities,cash_flow_statement.Other Cash Receiptsfrom Operating Activities,cash_flow_statement.Receiptsfrom Customers
BYDDF,BYD Company Limited,Auto Manufacturers,"BYD Company Limited, together with its subsidiaries, engages in automobiles and batteries business in the People's Republic of China, Hong Kong, Macau, Taiwan, and internationally. It operates in two segments, Mobile Handset Components, Assembly Service and Other Products; and Automobiles and Related Products and Other Products. The Mobile Handset Components, Assembly Service and Other Products segment manufactures and sells mobile handset components, such as housings and electronic components; and offers assembly services. The Automobiles and Related Products and Other Products segment is involved in the manufacturing and sale of automobiles, and auto-related molds and components; rail transport and related business; and provision of automobile leasing and after sales services, automobile power batteries, lithium-ion batteries, photovoltaic, and iron battery products. The company develops urban rail transportation business. BYD Company Limited was founded in 1995 and is headquartered in Shenzhen, China.",968900,https://www.byd.com,Shenzhen,,China,"No.3009, BYD Road",-818872992.024424,0.162895,121880504000.0,-5026997000.0,-5026997000.0,40254346000.0,65079049000.0,626046616000.0,116853507000.0,51774458000.0,315439000.0,2093781000.0,2483756000.0,44462470007.97558,40254346000.0,722672091000.0,50486047000.0,2908551012.0,2908551012.0,13.84,13.84,,40254346000.0,0.0,40254346000.0,-1333594000.0,41587940000.0,,41587940000.0,8092737000.0,49680677000.0,-805370000.0,-5551519000.0,126527000.0,1553315000.0,3871677000.0,315439000.0,74536000.0,2093781000.0,2483756000.0,54430364000.0,96625475000.0,14752402000.0,9296283000.0,9296283000.0,53194745000.0,13369450000.0,11805433000.0,1564017000.0,151055839000.0,626046616000.0,777102455000.0,777102455000.0,2909265855.0,2909265855.0,,40459600000.0,141891570000.0,205612162000.0,-125412932000.0,141891570000.0,9875967000.0,185251104000.0,193508890000.0,198688209000.0,13437105000.0,185251104000.0,14894442000.0,723968000.0,98647794000.0,,2909266000.0,2909266000.0,,584667646000.0,88682470000.0,67761233000.0,,2787484000.0,18133753000.0,9875967000.0,8257786000.0,495985176000.0,8971026000.0,22325847000.0,,12103272000.0,,420956725000.0,166832393000.0,,10096912000.0,244027420000.0,783355855000.0,412783611000.0,22535955000.0,,5006717000.0,8559492000.0,11156338000.0,11156338000.0,19082496000.0,,,60228000.0,43359534000.0,38931963000.0,4427571000.0,292816717000.0,-143338526000.0,436155243000.0,19954343000.0,45950525000.0,255701338000.0,,,114549037000.0,370572244000.0,29108664000.0,35093000.0,,,3974023000.0,116036237000.0,,,,,,15869009000.0,62298988000.0,-4457036000.0,66756024000.0,143250230000.0,40511496000.0,102738734000.0,,,36094105000.0,-50103695000.0,40623666000.0,-97359768000.0,102256542000.0,108511745000.0,-359247000.0,-5895956000.0,-10267547000.0,9263563000.0,,-9636015000.0,-9480029000.0,,,,-9480029000.0,-50103695000.0,40623666000.0,-129082282000.0,-29618480000.0,,-3068287000.0,597972000.0,-3666259000.0,-103763000.0,21674000.0,-125437000.0,,,-96291752000.0,1068016000.0,-97359768000.0,,133453873000.0,,,18291311000.0,-3179245000.0,67559896000.0,,-31248137000.0,-14841203000.0,3735269000.0,,,65079049000.0,5514039000.0,59565010000.0,-2830819000.0,1758636000.0,,41587940000.0,133453873000.0,-40623207000.0,-628666625000.0,-21732800000.0,-117067584000.0,-489866241000.0,802743705000.0,28396310000.0,774347395000.0
