ticker,name,industry,description,employees,website,city,state,country,address,income_statement.Tax Effect Of Unusual Items,income_statement.Tax Rate For Calcs,income_statement.Normalized EBITDA,income_statement.Net Income From Continuing Operation Net Minority Interest,income_statement.Reconciled Depreciation,income_statement.Reconciled Cost Of Revenue,income_statement.EBITDA,income_statement.EBIT,income_statement.Net Interest Income,income_statement.Interest Expense,income_statement.Interest Income,income_statement.Normalized Income,income_statement.Net Income From Continuing And Discontinued Operation,income_statement.Total Expenses,income_statement.Total Operating Income As Reported,income_statement.Diluted Average Shares,income_statement.Basic Average Shares,income_statement.Diluted EPS,income_statement.Basic EPS,income_statement.Diluted NI Availto Com Stockholders,income_statement.Net Income Common Stockholders,income_statement.Otherunder Preferred Stock Dividend,income_statement.Net Income,income_statement.Minority Interests,income_statement.Net Income Including Noncontrolling Interests,income_statement.Net Income Continuous Operations,income_statement.Tax Provision,income_statement.Pretax Income,income_statement.Net Non Operating Interest Income Expense,income_statement.Interest Expense Non Operating,income_statement.Interest Income Non Operating,income_statement.Operating Income,income_statement.Operating Expense,income_statement.Other Operating Expenses,income_statement.Selling General And Administration,income_statement.General And Administrative Expense,income_statement.Gross Profit,income_statement.Cost Of Revenue,income_statement.Total Revenue,income_statement.Operating Revenue,balance_sheet.Treasury Shares Number,balance_sheet.Ordinary Shares Number,balance_sheet.Share Issued,balance_sheet.Net Debt,balance_sheet.Total Debt,balance_sheet.Tangible Book Value,balance_sheet.Invested Capital,balance_sheet.Working Capital,balance_sheet.Net Tangible Assets,balance_sheet.Capital Lease Obligations,balance_sheet.Common Stock Equity,balance_sheet.Total Capitalization,balance_sheet.Total Equity Gross Minority Interest,balance_sheet.Minority Interest,balance_sheet.Stockholders Equity,balance_sheet.Other Equity Interest,balance_sheet.Treasury Stock,balance_sheet.Retained Earnings,balance_sheet.Additional Paid In Capital,balance_sheet.Capital Stock,balance_sheet.Common Stock,balance_sheet.Total Liabilities Net Minority Interest,balance_sheet.Total Non Current Liabilities Net Minority Interest,balance_sheet.Other Non Current Liabilities,balance_sheet.Non Current Pension And Other Postretirement Benefit Plans,balance_sheet.Non Current Deferred Taxes Liabilities,balance_sheet.Long Term Debt And Capital Lease Obligation,balance_sheet.Long Term Capital Lease Obligation,balance_sheet.Long Term Debt,balance_sheet.Long Term Provisions,balance_sheet.Current Liabilities,balance_sheet.Other Current Liabilities,balance_sheet.Current Debt And Capital Lease Obligation,balance_sheet.Current Capital Lease Obligation,balance_sheet.Current Debt,balance_sheet.Current Provisions,balance_sheet.Payables,balance_sheet.Total Tax Payable,balance_sheet.Accounts Payable,balance_sheet.Total Assets,balance_sheet.Total Non Current Assets,balance_sheet.Other Non Current Assets,balance_sheet.Non Current Deferred Taxes Assets,balance_sheet.Investmentin Financial Assets,balance_sheet.Available For Sale Securities,balance_sheet.Long Term Equity Investment,balance_sheet.Investment Properties,balance_sheet.Goodwill And Other Intangible Assets,balance_sheet.Other Intangible Assets,balance_sheet.Goodwill,balance_sheet.Net PPE,balance_sheet.Gross PPE,balance_sheet.Other Properties,balance_sheet.Current Assets,balance_sheet.Other Current Assets,balance_sheet.Inventory,balance_sheet.Other Receivables,balance_sheet.Accounts Receivable,balance_sheet.Cash Cash Equivalents And Short Term Investments,balance_sheet.Other Short Term Investments,balance_sheet.Cash And Cash Equivalents,cash_flow_statement.Free Cash Flow,cash_flow_statement.Repayment Of Debt,cash_flow_statement.Issuance Of Debt,cash_flow_statement.Capital Expenditure,cash_flow_statement.End Cash Position,cash_flow_statement.Other Cash Adjustment Outside Changein Cash,cash_flow_statement.Beginning Cash Position,cash_flow_statement.Effect Of Exchange Rate Changes,cash_flow_statement.Changes In Cash,cash_flow_statement.Financing Cash Flow,cash_flow_statement.Net Other Financing Charges,cash_flow_statement.Cash Dividends Paid,cash_flow_statement.Common Stock Dividend Paid,cash_flow_statement.Net Common Stock Issuance,cash_flow_statement.Net Issuance Payments Of Debt,cash_flow_statement.Net Short Term Debt Issuance,cash_flow_statement.Net Long Term Debt Issuance,cash_flow_statement.Long Term Debt Payments,cash_flow_statement.Long Term Debt Issuance,cash_flow_statement.Investing Cash Flow,cash_flow_statement.Net Other Investing Changes,cash_flow_statement.Net Investment Purchase And Sale,cash_flow_statement.Sale Of Investment,cash_flow_statement.Purchase Of Investment,cash_flow_statement.Net Business Purchase And Sale,cash_flow_statement.Sale Of Business,cash_flow_statement.Purchase Of Business,cash_flow_statement.Net PPE Purchase And Sale,cash_flow_statement.Sale Of PPE,cash_flow_statement.Purchase Of PPE,cash_flow_statement.Operating Cash Flow,cash_flow_statement.Taxes Refund Paid,cash_flow_statement.Interest Received Cfo,cash_flow_statement.Interest Paid Cfo,cash_flow_statement.Dividend Received Cfo,cash_flow_statement.Change In Working Capital,cash_flow_statement.Change In Other Current Liabilities,cash_flow_statement.Change In Other Current Assets,cash_flow_statement.Change In Payable,cash_flow_statement.Change In Inventory,cash_flow_statement.Change In Receivables,cash_flow_statement.Other Non Cash Items,cash_flow_statement.Depreciation And Amortization,cash_flow_statement.Depreciation,cash_flow_statement.Gain Loss On Sale Of PPE,cash_flow_statement.Net Income From Continuing Operations
IHICY,IHI Corporation,Specialty Industrial Machinery,"IHI Corporation designs and builds engineering solutions in Japan and internationally. The company operates through four segments: Resources, Energy and Environment; Social Infrastructure; Industrial Systems and General-Purpose Machinery; and Aero Engine, Space and Defense. The company engages in the manufacturing, sale, and provision of services related to power systems plants for land use and power systems for chips; carbon solutions comprising boilers and storage facilities; components for nuclear power plants; bridges and water gates, transport systems, shield systems, and concrete construction materials; vehicular turbochargers, parking, heat treatment and surface engineering; transport machineries; logistics and industrial systems; and rotating machineries comprising compressors, separation systems, and turbochargers for ships. It also offers 3D laser radars, X-ray inspection systems, monitoring equipment, oil leak monitors, vibration control systems and seismic isolation floor systems, and disaster prevention equipment; environmental monitoring; cryogenic products, material handling systems, steelmaking equipment, pulp and paper machinery, agricultural machinery, life associated equipment; aero engines; rocket, space utilization, defense, and traffic control systems; and communication, electronic, electric measuring, information processing machines, and other instruments and equipment. In addition, the company sells and rents real estate. The company was formerly known as Ishikawajima-Harima Heavy Industries Co., Ltd and changed its name to IHI Corporation in 2007. IHI Corporation was founded in 1853 and is headquartered in Tokyo, Japan.",,https://www.ihi.co.jp,Tokyo,,Japan,Toyosu IHI Building,0.0,0.102795,11363000000.0,-68214000000.0,75828000000.0,1177736000000.0,11363000000.0,-64465000000.0,-2916000000.0,7815000000.0,4899000000.0,-68214000000.0,-68214000000.0,1392729000000.0,-70138000000.0,605300000.0,605300000.0,-112.695,-112.695,-68214000000.0,-68214000000.0,0.0,-68214000000.0,-3364000000.0,-64850000000.0,-64850000000.0,-7430000000.0,-72280000000.0,-2916000000.0,7815000000.0,4899000000.0,-70138000000.0,214993000000.0,12362000000.0,212837000000.0,212837000000.0,144855000000.0,1177736000000.0,1322591000000.0,1322591000000.0,3323344.0,151356610.0,154679954.0,310348000000.0,574376000000.0,242592000000.0,825142000000.0,159644000000.0,242592000000.0,125223000000.0,375989000000.0,648121000000.0,402268000000.0,26279000000.0,375989000000.0,53648000000.0,8589000000.0,177403000000.0,46362000000.0,107165000000.0,107165000000.0,1695542000000.0,644478000000.0,15688000000.0,156124000000.0,4080000000.0,379713000000.0,107581000000.0,272132000000.0,6631000000.0,1051064000000.0,340922000000.0,194663000000.0,17642000000.0,177021000000.0,25190000000.0,265858000000.0,7277000000.0,258581000000.0,2097810000000.0,887102000000.0,69455000000.0,98173000000.0,50799000000.0,50799000000.0,61873000000.0,134724000000.0,133397000000.0,127059000000.0,6338000000.0,338681000000.0,338681000000.0,338681000000.0,1210708000000.0,62499000000.0,422251000000.0,130734000000.0,452665000000.0,142559000000.0,3754000000.0,138805000000.0,1124000000.0,-74393000000.0,85822000000.0,-60993000000.0,138805000000.0,,124743000000.0,6213000000.0,7849000000.0,-2569000000.0,-13805000000.0,-15145000000.0,-15145000000.0,96000000.0,53630000000.0,42201000000.0,11429000000.0,-74393000000.0,85822000000.0,-51699000000.0,-3183000000.0,136000000.0,4189000000.0,-4053000000.0,160000000.0,160000000.0,0.0,-48812000000.0,12181000000.0,-60993000000.0,62117000000.0,-19037000000.0,2268000000.0,-4926000000.0,1317000000.0,62775000000.0,154037000000.0,2378000000.0,6406000000.0,-44815000000.0,-63123000000.0,23890000000.0,75828000000.0,75828000000.0,-6944000000.0,-72280000000.0
