ticker,name,industry,description,employees,website,city,state,country,address
BIVRX,Invenomic Investor,,"The fund invests primarily in both long and short positions in equity securities principally traded in United States markets. Under normal market conditions, the Sub-Adviser seeks to be fully invested in the long portfolio (greater than 80%), while allowing the size of the short portfolio to fluctuate based on the market opportunity. The fund may invest in equity securities of any type and across all market capitalizations. It may invest in securities of companies operating less than three years (""unseasoned issuers"") and in initial public offerings of securities (""IPO"").",,,,,,"Omaha, NE 68137"
