ticker,name,industry,description,employees,website,city,state,country,address
PGKRX,PGIM Jennison Technology R6,,"The fund normally invests at least 80% of the fund's investable assets in equity and equity-related securities of technology or technology-related companies. The term ""investable assets"" refers to the fund's net assets plus any borrowings for investment purposes. The fund's investable assets will be less than its total assets to the extent that it has borrowed money for non-investment purposes, such as to meet anticipated redemptions. It may participate in the initial public offering (""IPO"") market. The fund is non-diversified.",,,,,,NEWARK DE 07102-4077
