ticker,name,industry,description,employees,website,city,state,country,address
TARZX,Third Avenue Real Estate Value Z,,"The fund seeks to achieve its objective primarily by investing in equity securities, including common stocks and convertible securities, of well-financed real estate and real estate-related companies, or in companies which own significant real estate assets or derive a significant portion of gross revenues or net profits from real estate-related companies at the time of investment. Under normal circumstances, at least 80% of the fund's net assets (plus the amount of any borrowing for investment purposes) will be invested in securities of real estate and real estate-related companies.",,,,,,New York NY 10017
