ticker,name,industry,description,employees,website,city,state,country,address
FSTKX,Federated Hermes MDT Large Cap Value Svc,,The fund invests primarily in the common stock of large-cap U.S. companies undervalued relative to the market. Its investment adviser's investment strategy utilizes a large-cap value approach by selecting most of its investments from companies listed in the Russell 1000® Value Index. The adviser will notify shareholders at least 60 days in advance of any change in its investment policies that would enable the fund to normally invest less than 80% of its net assets (plus any borrowings for investment purposes) in large-cap investments.,,,,,,"Warrendale, PA 15086-7561"
