ticker,name,industry,description,employees,website,city,state,country,address
DGNG,"Diguang International Development Co., Ltd.",Electronic Components,"Diguang International Development Co., Ltd. engages in the design, production, and distribution of small to medium-sized light emitting diode and cold cathode fluorescent lamp backlights primarily for large and medium sized companies. The company offers backlights for liquid crystal displays in various applications, such as color displays for cell phones, car televisions and navigation systems, digital cameras, televisions, computer displays, camcorders, PDAs, DVDs, CD and MP3/MP4 players, and appliance displays, as well as for indoor and outdoor lighting, and home and office use. It sells its products to customers primarily in Taiwan, Hong Kong, North America, Europe, Japan, Southeast Asia, and China Mainland. The company was founded in 2004 and is headquartered in Shenzhen, the People's Republic of China. Diguang International Development Co., Ltd. is a subsidiary of Sino Olympics Industrial Limited.",2177,,Shenzhen,,China,23rd Floor Building A Galaxy Century Building
