ticker,name,industry,description,employees,website,city,state,country,address
CYPSX,ProFunds Consumer Disctnry Ultra Sec Svc,,"The fund invests in financial instruments that the fund advisors believes, in combination, should produce daily returns consistent with the Daily Target. The index is designed to measure the performance of consumer discretionary companies included in the S&P 500 Index. The fund is non-diversified.",,,,,,"Columbus, OH 43219"
