ticker,name,industry,description,employees,website,city,state,country,address
GMCFX,GMO International Equity Fund,,"The adviser seeks to achieve the fund's investment objective by investing the fund’s assets primarily in non-U.S. developed market equities. Under normal circumstances, the fund invests directly and indirectly at least 80% of its assets in equities. It also may invest in U.S. Treasury fund, in money market funds unaffiliated with GMO, and directly in the types of investments typically held by money market funds.",,,,,,Boston MA 02110
