ticker,name,industry,description,employees,website,city,state,country,address,income_statement.Tax Effect Of Unusual Items,income_statement.Tax Rate For Calcs,income_statement.Normalized EBITDA,income_statement.Net Income From Continuing Operation Net Minority Interest,income_statement.Reconciled Depreciation,income_statement.Reconciled Cost Of Revenue,income_statement.EBITDA,income_statement.EBIT,income_statement.Net Interest Income,income_statement.Interest Expense,income_statement.Interest Income,income_statement.Normalized Income,income_statement.Net Income From Continuing And Discontinued Operation,income_statement.Total Expenses,income_statement.Total Operating Income As Reported,income_statement.Diluted Average Shares,income_statement.Basic Average Shares,income_statement.Diluted EPS,income_statement.Basic EPS,income_statement.Diluted NI Availto Com Stockholders,income_statement.Net Income Common Stockholders,income_statement.Net Income,income_statement.Net Income Including Noncontrolling Interests,income_statement.Net Income Continuous Operations,income_statement.Tax Provision,income_statement.Pretax Income,income_statement.Other Income Expense,income_statement.Other Non Operating Income Expenses,income_statement.Net Non Operating Interest Income Expense,income_statement.Interest Expense Non Operating,income_statement.Interest Income Non Operating,income_statement.Operating Income,income_statement.Operating Expense,income_statement.Depreciation Amortization Depletion Income Statement,income_statement.Depreciation And Amortization In Income Statement,income_statement.Selling General And Administration,income_statement.Gross Profit,income_statement.Cost Of Revenue,income_statement.Total Revenue,income_statement.Operating Revenue,balance_sheet.Ordinary Shares Number,balance_sheet.Share Issued,balance_sheet.Total Debt,balance_sheet.Tangible Book Value,balance_sheet.Invested Capital,balance_sheet.Working Capital,balance_sheet.Net Tangible Assets,balance_sheet.Capital Lease Obligations,balance_sheet.Common Stock Equity,balance_sheet.Total Capitalization,balance_sheet.Total Equity Gross Minority Interest,balance_sheet.Stockholders Equity,balance_sheet.Retained Earnings,balance_sheet.Additional Paid In Capital,balance_sheet.Capital Stock,balance_sheet.Common Stock,balance_sheet.Total Liabilities Net Minority Interest,balance_sheet.Total Non Current Liabilities Net Minority Interest,balance_sheet.Long Term Debt And Capital Lease Obligation,balance_sheet.Long Term Capital Lease Obligation,balance_sheet.Long Term Debt,balance_sheet.Current Liabilities,balance_sheet.Current Deferred Liabilities,balance_sheet.Current Deferred Revenue,balance_sheet.Current Debt And Capital Lease Obligation,balance_sheet.Current Capital Lease Obligation,balance_sheet.Current Debt,balance_sheet.Other Current Borrowings,balance_sheet.Payables And Accrued Expenses,balance_sheet.Payables,balance_sheet.Other Payable,balance_sheet.Dueto Related Parties Current,balance_sheet.Total Tax Payable,balance_sheet.Income Tax Payable,balance_sheet.Accounts Payable,balance_sheet.Total Assets,balance_sheet.Total Non Current Assets,balance_sheet.Other Non Current Assets,balance_sheet.Goodwill And Other Intangible Assets,balance_sheet.Other Intangible Assets,balance_sheet.Net PPE,balance_sheet.Accumulated Depreciation,balance_sheet.Gross PPE,balance_sheet.Other Properties,balance_sheet.Machinery Furniture Equipment,balance_sheet.Current Assets,balance_sheet.Other Current Assets,balance_sheet.Current Deferred Assets,balance_sheet.Prepaid Assets,balance_sheet.Receivables,balance_sheet.Other Receivables,balance_sheet.Duefrom Related Parties Current,balance_sheet.Taxes Receivable,balance_sheet.Loans Receivable,balance_sheet.Accounts Receivable,balance_sheet.Allowance For Doubtful Accounts Receivable,balance_sheet.Gross Accounts Receivable,balance_sheet.Cash Cash Equivalents And Short Term Investments,balance_sheet.Cash And Cash Equivalents,balance_sheet.Cash Financial,cash_flow_statement.Free Cash Flow,cash_flow_statement.Repayment Of Debt,cash_flow_statement.Issuance Of Debt,cash_flow_statement.Issuance Of Capital Stock,cash_flow_statement.Capital Expenditure,cash_flow_statement.Interest Paid Supplemental Data,cash_flow_statement.Income Tax Paid Supplemental Data,cash_flow_statement.End Cash Position,cash_flow_statement.Beginning Cash Position,cash_flow_statement.Effect Of Exchange Rate Changes,cash_flow_statement.Changes In Cash,cash_flow_statement.Financing Cash Flow,cash_flow_statement.Cash Flow From Continuing Financing Activities,cash_flow_statement.Net Other Financing Charges,cash_flow_statement.Net Common Stock Issuance,cash_flow_statement.Common Stock Issuance,cash_flow_statement.Net Issuance Payments Of Debt,cash_flow_statement.Net Long Term Debt Issuance,cash_flow_statement.Long Term Debt Payments,cash_flow_statement.Long Term Debt Issuance,cash_flow_statement.Investing Cash Flow,cash_flow_statement.Cash Flow From Continuing Investing Activities,cash_flow_statement.Net Intangibles Purchase And Sale,cash_flow_statement.Purchase Of Intangibles,cash_flow_statement.Net PPE Purchase And Sale,cash_flow_statement.Purchase Of PPE,cash_flow_statement.Operating Cash Flow,cash_flow_statement.Cash Flow From Continuing Operating Activities,cash_flow_statement.Change In Working Capital,cash_flow_statement.Change In Other Working Capital,cash_flow_statement.Change In Other Current Liabilities,cash_flow_statement.Change In Other Current Assets,cash_flow_statement.Change In Payables And Accrued Expense,cash_flow_statement.Change In Payable,cash_flow_statement.Change In Account Payable,cash_flow_statement.Change In Prepaid Assets,cash_flow_statement.Change In Receivables,cash_flow_statement.Changes In Account Receivables,cash_flow_statement.Depreciation Amortization Depletion,cash_flow_statement.Depreciation And Amortization,cash_flow_statement.Operating Gains Losses,cash_flow_statement.Net Foreign Currency Exchange Gain Loss,cash_flow_statement.Net Income From Continuing Operations
BLMZ,BloomZ Inc.,Entertainment,"BloomZ Inc. operates as an audio producing and voice actor managing company in Japan. It offers audio production services; and VTuber, a virtual character that enables streamers to provide their voice to stream real-time videos of human facial expressions and gestures. The company also provides voice acting educational services to Japanese youths. BloomZ Inc. was founded in 2017 and is based in Tokyo, Japan.",10,https://www.bloomz-inc.com,Tokyo,,Japan,Toyo Recording,0.0,0.0,-206950000.0,-221023000.0,13580000.0,153879000.0,-206950000.0,-220530000.0,-131000.0,493000.0,362000.0,-221023000.0,-221023000.0,405930000.0,-185902000.0,,,,,-221023000.0,-221023000.0,-221023000.0,-221023000.0,-221023000.0,0.0,-221023000.0,-34990000.0,-34990000.0,-131000.0,493000.0,362000.0,-185902000.0,252051000.0,13580000.0,13580000.0,238471000.0,66149000.0,153879000.0,220028000.0,211230000.0,13429800.0,13429800.0,39429000.0,377981000.0,512899000.0,394600000.0,377981000.0,9789000.0,483259000.0,506659000.0,483259000.0,483259000.0,-237512000.0,720771000.0,0.0,0.0,245744000.0,27775000.0,27775000.0,4375000.0,23400000.0,217969000.0,119335000.0,119335000.0,11654000.0,5414000.0,6240000.0,6240000.0,86980000.0,86980000.0,5843000.0,2041000.0,,,79096000.0,729003000.0,116434000.0,330000.0,105278000.0,105278000.0,10826000.0,-324000.0,11150000.0,10465000.0,685000.0,612569000.0,10103000.0,176264000.0,61508000.0,216055000.0,7209000.0,555000.0,637000.0,200362000.0,7292000.0,-517000.0,7809000.0,148639000.0,148639000.0,148639000.0,-536290000.0,-5631000.0,17930000.0,715446000.0,-95250000.0,493000.0,0.0,148639000.0,59955000.0,-34649000.0,123333000.0,659623000.0,659623000.0,-68122000.0,715446000.0,715446000.0,12299000.0,12299000.0,-5631000.0,17930000.0,-95250000.0,-95250000.0,-95250000.0,-95250000.0,0.0,0.0,-441040000.0,-441040000.0,-268246000.0,-148636000.0,85496000.0,-182000.0,51894000.0,51894000.0,51894000.0,-68673000.0,-188145000.0,12217000.0,13580000.0,13580000.0,34649000.0,34649000.0,-221023000.0
