ticker,filing_date,fiscal_year,fiscal_period,start_date,end_date,source_filing_url,income_statement.revenues,income_statement.benefits_costs_expenses,income_statement.cost_of_revenue,income_statement.cost_of_revenue_goods,income_statement.cost_of_revenue_services,income_statement.costs_and_expenses,income_statement.gross_profit,income_statement.gain_loss_on_sale_properties_net_tax,income_statement.nonoperating_income_loss,income_statement.operating_expenses,income_statement.selling_general_and_administrative_expenses,income_statement.depreciation_and_amortization,income_statement.research_and_development,income_statement.other_operating_expenses,income_statement.operating_income_loss,income_statement.other_operating_income_expenses,income_statement.income_loss_before_equity_method_investments,income_statement.income_loss_from_continuing_operations_after_tax,income_statement.income_loss_from_continuing_operations_before_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax_adjustment_to_prior_year_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_during_phase_out,income_statement.income_loss_from_discontinued_operations_net_of_tax_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_provision_for_gain_loss_on_disposal,income_statement.income_loss_from_equity_method_investments,income_statement.income_tax_expense_benefit,income_statement.income_tax_expense_benefit_current,income_statement.income_tax_expense_benefit_deferred,income_statement.interest_and_debt_expense,income_statement.interest_and_dividend_income_operating,income_statement.interest_expense_operating,income_statement.interest_income_expense_after_provision_for_losses,income_statement.interest_income_expense_operating_net,income_statement.noninterest_expense,income_statement.noninterest_income,income_statement.provision_for_loan_lease_and_other_losses,income_statement.net_income_loss,income_statement.net_income_loss_attributable_to_noncontrolling_interest,income_statement.net_income_loss_attributable_to_nonredeemable_noncontrolling_interest,income_statement.net_income_loss_attributable_to_parent,income_statement.net_income_loss_attributable_to_redeemable_noncontrolling_interest,income_statement.net_income_loss_available_to_common_stockholders_basic,income_statement.participating_securities_distributed_and_undistributed_earnings_loss_basic,income_statement.undistributed_earnings_loss_allocated_to_participating_securities_basic,income_statement.preferred_stock_dividends_and_other_adjustments,income_statement.basic_earnings_per_share,income_statement.diluted_earnings_per_share,income_statement.basic_average_shares,income_statement.diluted_average_shares,income_statement.common_stock_dividends,balance_sheet.assets,balance_sheet.current_assets,balance_sheet.cash,balance_sheet.accounts_receivable,balance_sheet.inventory,balance_sheet.prepaid_expenses,balance_sheet.other_current_assets,balance_sheet.noncurrent_assets,balance_sheet.long_term_investments,balance_sheet.fixed_assets,balance_sheet.intangible_assets,balance_sheet.noncurrent_prepaid_expense,balance_sheet.other_noncurrent_assets,balance_sheet.liabilities,balance_sheet.current_liabilities,balance_sheet.accounts_payable,balance_sheet.interest_payable,balance_sheet.wages,balance_sheet.other_current_liabilities,balance_sheet.noncurrent_liabilities,balance_sheet.long_term_debt,balance_sheet.other_noncurrent_liabilities,balance_sheet.commitments_and_contingencies,balance_sheet.redeemable_noncontrolling_interest,balance_sheet.redeemable_noncontrolling_interest_common,balance_sheet.redeemable_noncontrolling_interest_other,balance_sheet.redeemable_noncontrolling_interest_preferred,balance_sheet.equity,balance_sheet.equity_attributable_to_noncontrolling_interest,balance_sheet.equity_attributable_to_parent,balance_sheet.temporary_equity,balance_sheet.temporary_equity_attributable_to_parent,balance_sheet.liabilities_and_equity,comprehensive_income.comprehensive_income_loss,comprehensive_income.comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.comprehensive_income_loss_attributable_to_parent,comprehensive_income.other_comprehensive_income_loss,comprehensive_income.other_comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.other_comprehensive_income_loss_attributable_to_parent,cash_flow_statement.net_cash_flow_from_operating_activities,cash_flow_statement.net_cash_flow_from_operating_activities_continuing,cash_flow_statement.net_cash_flow_from_operating_activities_discontinued,cash_flow_statement.net_cash_flow_from_investing_activities,cash_flow_statement.net_cash_flow_from_investing_activities_continuing,cash_flow_statement.net_cash_flow_from_investing_activities_discontinued,cash_flow_statement.net_cash_flow_from_financing_activities,cash_flow_statement.net_cash_flow_from_financing_activities_continuing,cash_flow_statement.net_cash_flow_from_financing_activities_discontinued,cash_flow_statement.exchange_gains_losses,cash_flow_statement.net_cash_flow,cash_flow_statement.net_cash_flow_continuing,cash_flow_statement.net_cash_flow_discontinued
SANM,2025-04-28,2025,Q2,2024-12-29,2025-03-29,https://api.polygon.io/v1/reference/sec/filings/0000897723-25-000016,1984080000.0,1895675000.0,1807845000.0,,,1895675000.0,176235000.0,,-3211000.0,84619000.0,76313000.0,,7316000.0,990000.0,91616000.0,,,70515000.0,88405000.0,,,,,,,17890000.0,,,,,,,,,,,70515000.0,6307000.0,,64208000.0,,64208000.0,0,,0,1.18,1.16,54405000.0,55511000.0,,4966632000.0,4067059000.0,,,1548093000.0,,2518966000.0,899573000.0,,608749000.0,,,290824000.0,2571062000.0,2073104000.0,1351087000.0,,134879000.0,587138000.0,497958000.0,,,,,,,,2395570000.0,0,2395570000.0,,,4966632000.0,72240000.0,6307000.0,65933000.0,1725000.0,,,,,,,,,,,,,,,
SANM,2024-07-31,2024,Q3,2024-03-31,2024-06-29,https://api.polygon.io/v1/reference/sec/filings/0000897723-24-000046,1841430000.0,1766792000.0,1687891000.0,,,1766792000.0,153539000.0,,-7729000.0,71172000.0,61720000.0,,7659000.0,1793000.0,82367000.0,,,54738000.0,74638000.0,,,,,,,19900000.0,,6655000.0,,,,,,,,,54738000.0,3136000.0,,51602000.0,,51602000.0,0,,0,0.93,0.91,55466000.0,56711000.0,,4663531000.0,3693335000.0,,,1384332000.0,,2309003000.0,970196000.0,,630254000.0,,,339942000.0,2322193000.0,1821556000.0,1433803000.0,,126824000.0,260929000.0,500637000.0,,,,,,,,2341338000.0,0,2341338000.0,,,4663531000.0,54193000.0,3136000.0,51057000.0,-545000.0,,,89999000.0,89999000.0,,-23372000.0,-23372000.0,,-59004000.0,-59004000.0,,-772000.0,6851000.0,7623000.0,
SANM,2024-05-01,2024,Q2,2023-12-31,2024-03-30,https://api.polygon.io/v1/reference/sec/filings/0000897723-24-000031,1834595000.0,1760164000.0,1679838000.0,,,1760164000.0,154757000.0,,-1530000.0,78796000.0,69199000.0,,6323000.0,3274000.0,75961000.0,,,55309000.0,74431000.0,,,,,,,19122000.0,,1879000.0,,,8218000.0,,,,,,55309000.0,2824000.0,,52485000.0,,52485000.0,0,,0,0.94,0.93,55585000.0,56699000.0,,4686263000.0,3697479000.0,,,1383739000.0,,2313740000.0,988784000.0,,641008000.0,,,347776000.0,2359171000.0,1847756000.0,1443002000.0,,127168000.0,277586000.0,511415000.0,,,,,,,,2327092000.0,0,2327092000.0,,,4686263000.0,57303000.0,2824000.0,54479000.0,1994000.0,,,72317000.0,72317000.0,,-30311000.0,-30311000.0,,-21852000.0,-21852000.0,,-886000.0,19268000.0,20154000.0,
SANM,2024-01-31,2024,Q1,2023-10-01,2023-12-30,https://api.polygon.io/v1/reference/sec/filings/0000897723-24-000009,1874798000.0,1793110000.0,1713958000.0,,,1793110000.0,160840000.0,,-5888000.0,73264000.0,64785000.0,,6289000.0,2190000.0,87576000.0,,,60364000.0,81688000.0,,,,,,,21324000.0,,6080000.0,,,8412000.0,,,,,,60364000.0,3296000.0,,57068000.0,,57068000.0,0,,0,1.01,0.98,56538000.0,58240000.0,,4616976000.0,3630256000.0,,,1391720000.0,,2238536000.0,986720000.0,,634912000.0,,,351808000.0,2344361000.0,1822118000.0,1422229000.0,,131919000.0,267970000.0,522243000.0,,,,,,,,2272615000.0,0,2272615000.0,,,4616976000.0,57024000.0,3296000.0,53728000.0,-3340000.0,,,126025000.0,126025000.0,,-34816000.0,-34816000.0,,-128439000.0,-128439000.0,,1250000.0,-35980000.0,-37230000.0,
SANM,2023-11-16,2023,FY,2022-10-02,2023-09-30,https://api.polygon.io/v1/reference/sec/filings/0000897723-23-000028,8935048000.0,8522241000.0,8191837000.0,,,8522241000.0,743211000.0,,-42851000.0,287553000.0,255072000.0,,26427000.0,6054000.0,455658000.0,,,327513000.0,412807000.0,,,,,,,85294000.0,,28753000.0,,,36290000.0,,,,,,327513000.0,17543000.0,,309970000.0,,309970000.0,0,,0,5.36,5.18,57847000.0,59815000.0,,4873968000.0,3879570000.0,,,1477223000.0,,2402347000.0,994398000.0,,632836000.0,,,361562000.0,2555343000.0,2033332000.0,1612833000.0,,127406000.0,293093000.0,522011000.0,,,,,,,,2318625000.0,0,2318625000.0,,,4873968000.0,342067000.0,17543000.0,324524000.0,14554000.0,,,235168000.0,235168000.0,,-192458000.0,-192458000.0,,94505000.0,94505000.0,,498000.0,137713000.0,137215000.0,
SANM,2023-08-02,2023,Q3,2023-04-02,2023-07-01,https://api.polygon.io/v1/reference/sec/filings/0000897723-23-000016,2207118000.0,2108114000.0,2023910000.0,,,2108114000.0,183208000.0,,-8361000.0,75843000.0,68828000.0,,6719000.0,296000.0,107365000.0,,,81737000.0,99004000.0,,,,,,,17267000.0,,7674000.0,,,10066000.0,,,,,,81737000.0,5243000.0,,76494000.0,,76494000.0,0,,0,1.32,1.28,57987000.0,59592000.0,,4957892000.0,3953020000.0,,,1489200000.0,,2463820000.0,1004872000.0,,631744000.0,,,373128000.0,2692164000.0,2157864000.0,1724034000.0,,138815000.0,295015000.0,534300000.0,,,,,,,,2265728000.0,0,2265728000.0,,,4957892000.0,86489000.0,5243000.0,81246000.0,4752000.0,,,56509000.0,56509000.0,,-52667000.0,-52667000.0,,-65005000.0,-65005000.0,,-452000.0,-61615000.0,-61163000.0,
SANM,2023-05-22,2023,Q2,2023-01-01,2023-04-01,https://api.polygon.io/v1/reference/sec/filings/0001104659-23-062830,2320103000.0,2209017000.0,2128914000.0,,,2209017000.0,191189000.0,,-9515000.0,70588000.0,63390000.0,,6394000.0,804000.0,120601000.0,,,85307000.0,111086000.0,,,,,,,25779000.0,,5113000.0,,,9286000.0,,,,,,85307000.0,5686000.0,,79621000.0,,79621000.0,0,,0,1.37,1.33,58269000.0,59819000.0,,5029456000.0,4034960000.0,,,1552568000.0,,2482392000.0,994496000.0,,616998000.0,,,377498000.0,2811462000.0,2254986000.0,1828699000.0,,126373000.0,299914000.0,556476000.0,,,,,,,,2217994000.0,0,2217994000.0,,,5029456000.0,83162000.0,5686000.0,77476000.0,-2145000.0,,,64578000.0,64578000.0,,-64158000.0,-64158000.0,,-17751000.0,-17751000.0,,220000.0,-17111000.0,-17331000.0,
SANM,2023-02-01,2023,Q1,2022-10-02,2022-12-31,https://api.polygon.io/v1/reference/sec/filings/0000897723-23-000007,2361361000.0,2250074000.0,2170654000.0,,,2250074000.0,190707000.0,,-12460000.0,66960000.0,60730000.0,,5599000.0,631000.0,123747000.0,,,91499000.0,111287000.0,,,,,,,19788000.0,,8445000.0,,,8681000.0,,,,,,91499000.0,3100000.0,,88399000.0,,88399000.0,0,,0,1.53,1.48,57727000.0,59867000.0,,5307212000.0,4354533000.0,,,1728000000.0,,2626533000.0,952679000.0,,591155000.0,,,361524000.0,3133420000.0,2585037000.0,2139445000.0,,135880000.0,309712000.0,548383000.0,,,,,,,,2173792000.0,0,2173792000.0,,,5307212000.0,98449000.0,3100000.0,95349000.0,6950000.0,,,37224000.0,37224000.0,,-37330000.0,-37330000.0,,203588000.0,203588000.0,,1975000.0,205457000.0,203482000.0,
SANM,2022-11-10,2022,FY,2021-10-03,2022-10-01,https://api.polygon.io/v1/reference/sec/filings/0000897723-22-000029,7890475000.0,7569847000.0,7249961000.0,,,7569847000.0,640514000.0,,-47159000.0,272727000.0,244569000.0,,21343000.0,6815000.0,367787000.0,,,256121000.0,320628000.0,,,,,,,64507000.0,,31733000.0,,,22473000.0,,,,,,256121000.0,0.0,,256121000.0,,256121000.0,0,,0,4.18,4.06,61310000.0,63117000.0,,4859500000.0,3925550000.0,,,1691081000.0,,2234469000.0,933950000.0,,575170000.0,,,358780000.0,2998231000.0,2453661000.0,2029534000.0,,130892000.0,293235000.0,544570000.0,,,,,,,,1861269000.0,0,1861269000.0,,,4859500000.0,271756000.0,0.0,271756000.0,271756000.0,,15635000.0,330854000.0,330854000.0,,-132214000.0,-132214000.0,,-314299000.0,-314299000.0,,-4510000.0,-120169000.0,-115659000.0,
SANM,2022-08-03,2022,Q3,2022-04-03,2022-07-02,https://api.polygon.io/v1/reference/sec/filings/0000897723-22-000025,2019059000.0,1937290000.0,1853870000.0,,,1937290000.0,165189000.0,,-12849000.0,70571000.0,61506000.0,,5071000.0,3994000.0,94618000.0,,,79543000.0,81769000.0,,,,,,,2226000.0,,7451000.0,,,5615000.0,,,,,,79543000.0,0.0,,79543000.0,,79543000.0,0,,0,1.33,1.29,59970000.0,61702000.0,,4743672000.0,3835984000.0,,,1591111000.0,,2244873000.0,907688000.0,,545673000.0,,,362015000.0,2939739000.0,2431678000.0,1976533000.0,,133319000.0,321826000.0,508061000.0,,,,,,,,1803933000.0,0,1803933000.0,,,4743672000.0,79525000.0,0.0,79525000.0,79525000.0,,-18000.0,101683000.0,101683000.0,,-38134000.0,-38134000.0,,-128553000.0,-128553000.0,,-1584000.0,-66588000.0,-65004000.0,
