ticker,filing_date,fiscal_year,fiscal_period,start_date,end_date,source_filing_url,income_statement.revenues,income_statement.benefits_costs_expenses,income_statement.cost_of_revenue,income_statement.cost_of_revenue_goods,income_statement.cost_of_revenue_services,income_statement.costs_and_expenses,income_statement.gross_profit,income_statement.gain_loss_on_sale_properties_net_tax,income_statement.nonoperating_income_loss,income_statement.operating_expenses,income_statement.selling_general_and_administrative_expenses,income_statement.depreciation_and_amortization,income_statement.research_and_development,income_statement.other_operating_expenses,income_statement.operating_income_loss,income_statement.other_operating_income_expenses,income_statement.income_loss_before_equity_method_investments,income_statement.income_loss_from_continuing_operations_after_tax,income_statement.income_loss_from_continuing_operations_before_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax_adjustment_to_prior_year_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_during_phase_out,income_statement.income_loss_from_discontinued_operations_net_of_tax_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_provision_for_gain_loss_on_disposal,income_statement.income_loss_from_equity_method_investments,income_statement.income_tax_expense_benefit,income_statement.income_tax_expense_benefit_current,income_statement.income_tax_expense_benefit_deferred,income_statement.interest_and_debt_expense,income_statement.interest_and_dividend_income_operating,income_statement.interest_expense_operating,income_statement.interest_income_expense_after_provision_for_losses,income_statement.interest_income_expense_operating_net,income_statement.noninterest_expense,income_statement.noninterest_income,income_statement.provision_for_loan_lease_and_other_losses,income_statement.net_income_loss,income_statement.net_income_loss_attributable_to_noncontrolling_interest,income_statement.net_income_loss_attributable_to_nonredeemable_noncontrolling_interest,income_statement.net_income_loss_attributable_to_parent,income_statement.net_income_loss_attributable_to_redeemable_noncontrolling_interest,income_statement.net_income_loss_available_to_common_stockholders_basic,income_statement.participating_securities_distributed_and_undistributed_earnings_loss_basic,income_statement.undistributed_earnings_loss_allocated_to_participating_securities_basic,income_statement.preferred_stock_dividends_and_other_adjustments,income_statement.basic_earnings_per_share,income_statement.diluted_earnings_per_share,income_statement.basic_average_shares,income_statement.diluted_average_shares,income_statement.common_stock_dividends,balance_sheet.assets,balance_sheet.current_assets,balance_sheet.cash,balance_sheet.accounts_receivable,balance_sheet.inventory,balance_sheet.prepaid_expenses,balance_sheet.other_current_assets,balance_sheet.noncurrent_assets,balance_sheet.long_term_investments,balance_sheet.fixed_assets,balance_sheet.intangible_assets,balance_sheet.noncurrent_prepaid_expense,balance_sheet.other_noncurrent_assets,balance_sheet.liabilities,balance_sheet.current_liabilities,balance_sheet.accounts_payable,balance_sheet.interest_payable,balance_sheet.wages,balance_sheet.other_current_liabilities,balance_sheet.noncurrent_liabilities,balance_sheet.long_term_debt,balance_sheet.other_noncurrent_liabilities,balance_sheet.commitments_and_contingencies,balance_sheet.redeemable_noncontrolling_interest,balance_sheet.redeemable_noncontrolling_interest_common,balance_sheet.redeemable_noncontrolling_interest_other,balance_sheet.redeemable_noncontrolling_interest_preferred,balance_sheet.equity,balance_sheet.equity_attributable_to_noncontrolling_interest,balance_sheet.equity_attributable_to_parent,balance_sheet.temporary_equity,balance_sheet.temporary_equity_attributable_to_parent,balance_sheet.liabilities_and_equity,comprehensive_income.comprehensive_income_loss,comprehensive_income.comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.comprehensive_income_loss_attributable_to_parent,comprehensive_income.other_comprehensive_income_loss,comprehensive_income.other_comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.other_comprehensive_income_loss_attributable_to_parent,cash_flow_statement.net_cash_flow_from_operating_activities,cash_flow_statement.net_cash_flow_from_operating_activities_continuing,cash_flow_statement.net_cash_flow_from_operating_activities_discontinued,cash_flow_statement.net_cash_flow_from_investing_activities,cash_flow_statement.net_cash_flow_from_investing_activities_continuing,cash_flow_statement.net_cash_flow_from_investing_activities_discontinued,cash_flow_statement.net_cash_flow_from_financing_activities,cash_flow_statement.net_cash_flow_from_financing_activities_continuing,cash_flow_statement.net_cash_flow_from_financing_activities_discontinued,cash_flow_statement.exchange_gains_losses,cash_flow_statement.net_cash_flow,cash_flow_statement.net_cash_flow_continuing,cash_flow_statement.net_cash_flow_discontinued
UTI,2025-05-08,2025,Q2,2025-01-01,2025-03-31,https://api.polygon.io/v1/reference/sec/filings/0001261654-25-000012,207447000.0,190613000.0,,,,190613000.0,,,-19000.0,190594000.0,88106000.0,,,102488000.0,16853000.0,,,11446000.0,16834000.0,,,,,,,5388000.0,,,,,,,,,,,11446000.0,0,,11446000.0,,11446000.0,0.0,0.0,0.0,0.21,0.21,54383000.0,55442000.0,,720443000.0,198452000.0,,,,14058000.0,184394000.0,521991000.0,,,17782000.0,,504209000.0,426530000.0,185100000.0,19823000.0,,34129000.0,131148000.0,241430000.0,94421000.0,147009000.0,,,,,,293913000.0,0,293913000.0,,,720443000.0,11060000.0,0,11060000.0,11060000.0,,,,,,,,,,,,,,,
UTI,2024-12-05,2024,FY,2023-10-01,2024-09-30,https://api.polygon.io/v1/reference/sec/filings/0001261654-24-000062,732687000.0,676457000.0,,,,676457000.0,,,-2661000.0,673796000.0,289267000.0,,,384529000.0,58891000.0,,,42001000.0,56230000.0,,,,,,,14229000.0,8885000.0,4439000.0,,,,,,,,,42001000.0,0,,42001000.0,,38049000.0,6807000.0,2855000.0,3952000.0,0.77,0.75,49429000.0,50851000.0,,744575000.0,221951000.0,,,,11945000.0,210006000.0,522624000.0,,,18229000.0,,504395000.0,484344000.0,204963000.0,26273000.0,,35660000.0,143030000.0,279381000.0,125704000.0,153677000.0,,,,,,260231000.0,0,260231000.0,,,744575000.0,40644000.0,0,40644000.0,40644000.0,,,85895000.0,85895000.0,,-24002000.0,-24002000.0,,-51345000.0,-51345000.0,,,10548000.0,10548000.0,
UTI,2024-05-09,2024,Q2,2024-01-01,2024-03-31,https://api.polygon.io/v1/reference/sec/filings/0001261654-24-000045,184176000.0,173622000.0,,,,173622000.0,,,-638000.0,172984000.0,75496000.0,,,97488000.0,11192000.0,,,7787000.0,10554000.0,,,,,,,2767000.0,,416000.0,,,2184000.0,,,,,,7787000.0,0,,7787000.0,,7787000.0,0.0,0.0,0.0,0.14,0.14,53757000.0,54770000.0,,702088000.0,170234000.0,,,,12200000.0,158034000.0,531854000.0,,,18627000.0,,513227000.0,469475000.0,166442000.0,17658000.0,,28971000.0,119813000.0,303033000.0,141917000.0,161116000.0,,,,,,232613000.0,0,232613000.0,,,702088000.0,8140000.0,0,8140000.0,8140000.0,,,-2491000.0,-2491000.0,,-5911000.0,-5911000.0,,-19876000.0,-19876000.0,,,-28278000.0,-28278000.0,
UTI,2024-02-08,2024,Q1,2023-10-01,2023-12-31,https://api.polygon.io/v1/reference/sec/filings/0001261654-24-000011,174695000.0,161146000.0,,,,161146000.0,,,-682000.0,160464000.0,68055000.0,,,92409000.0,14231000.0,,,10389000.0,13549000.0,,,,,,,3160000.0,,-730000.0,,,2871000.0,,,,,,10389000.0,0,,10389000.0,,6437000.0,0.0,2855000.0,0.0,0.18,0.17,36434000.0,37439000.0,,732413000.0,197442000.0,,,,12117000.0,185325000.0,534971000.0,,,18801000.0,,516170000.0,510228000.0,181935000.0,17992000.0,,27605000.0,136338000.0,0.0,161522000.0,166771000.0,,,,,,222185000.0,0,222185000.0,,,732413000.0,10389000.0,0,9503000.0,0.0,,,10836000.0,10836000.0,,-3848000.0,-3848000.0,,-15089000.0,-15089000.0,,,-8101000.0,-8101000.0,
UTI,2023-12-01,2023,FY,2022-10-01,2023-09-30,https://api.polygon.io/v1/reference/sec/filings/0001261654-23-000101,607408000.0,589321000.0,,,,589321000.0,,,-3312000.0,586009000.0,256139000.0,25215000.0,,304655000.0,21399000.0,,,12322000.0,18087000.0,,,,,,,5765000.0,1129000.0,4636000.0,,,9656000.0,,,,,,12322000.0,0,,12322000.0,,4541000.0,10493000.0,2712000.0,7781000.0,0.13,0.13,33985000.0,34479000.0,,740685000.0,204985000.0,,,,9412000.0,195573000.0,535700000.0,,,18975000.0,,516725000.0,514718000.0,184700000.0,14438000.0,,36332000.0,133930000.0,330018000.0,162117000.0,167901000.0,,,,,,225967000.0,0,225967000.0,,,740685000.0,12572000.0,0,12572000.0,12572000.0,,,49148000.0,49148000.0,,-44066000.0,-44066000.0,,81846000.0,81846000.0,,,86928000.0,86928000.0,
UTI,2023-08-08,2023,Q3,2023-04-01,2023-06-30,https://api.polygon.io/v1/reference/sec/filings/0001261654-23-000090,153286000.0,153859000.0,,,,153859000.0,,,-1236000.0,152623000.0,64246000.0,,,88377000.0,663000.0,,,-509000.0,-573000.0,,,,,,,-64000.0,,115000.0,,,2957000.0,,,,,,-509000.0,0,,-509000.0,,-1772000.0,1263000.0,0.0,1263000.0,-0.05,-0.05,34067000.0,34067000.0,,706736000.0,164479000.0,,,,11153000.0,153326000.0,542257000.0,,,19148000.0,,523109000.0,486608000.0,150935000.0,13619000.0,,32180000.0,105136000.0,335673000.0,162703000.0,172970000.0,,,,,,220128000.0,0,220128000.0,,,706736000.0,4000.0,0,4000.0,4000.0,,,-418000.0,-418000.0,,-9614000.0,-9614000.0,,-477000.0,-477000.0,,,-10509000.0,-10509000.0,
UTI,2023-05-09,2023,Q2,2023-01-01,2023-03-31,https://api.polygon.io/v1/reference/sec/filings/0001261654-23-000081,163820000.0,158577000.0,,,,158577000.0,,,-706000.0,157871000.0,70941000.0,,,86930000.0,5949000.0,,,3480000.0,5243000.0,,,,,,,1763000.0,,1411000.0,,,2637000.0,,,,,,3480000.0,0,,3480000.0,,1396000.0,0.0,833000.0,0.0,0.04,0.04,33999000.0,34553000.0,,712715000.0,174606000.0,,,,9883000.0,164723000.0,538109000.0,,,19322000.0,,518787000.0,491848000.0,154542000.0,11827000.0,,29153000.0,113562000.0,0.0,163144000.0,174162000.0,,,,,,220867000.0,0,220867000.0,,,712715000.0,3480000.0,0,2942000.0,0.0,,,-7127000.0,-7127000.0,,-31859000.0,-31859000.0,,-3193000.0,-3193000.0,,,-42179000.0,-42179000.0,
UTI,2023-02-09,2023,Q1,2022-10-01,2022-12-31,https://api.polygon.io/v1/reference/sec/filings/0001261654-23-000037,120004000.0,115831000.0,,,,115831000.0,,,-275000.0,115556000.0,54148000.0,,,61408000.0,4448000.0,,,2648000.0,4173000.0,,,,,,,1525000.0,,1068000.0,,,1423000.0,,,,,,2648000.0,0,,2648000.0,,1371000.0,0.0,514000.0,0.0,0.03,0.02,33805000.0,34408000.0,,748073000.0,215043000.0,,,,11422000.0,203621000.0,533030000.0,,,18895000.0,,514135000.0,530787000.0,169212000.0,13039000.0,,27453000.0,128720000.0,0.0,162974000.0,198601000.0,,,,,,217286000.0,0,217286000.0,,,748073000.0,2648000.0,0,2522000.0,0.0,,,2812000.0,2812000.0,,5245000.0,5245000.0,,88718000.0,88718000.0,,,96775000.0,96775000.0,
UTI,2022-12-12,2022,FY,2021-10-01,2022-09-30,https://api.polygon.io/v1/reference/sec/filings/0001261654-22-000105,418765000.0,398324000.0,,,,398324000.0,,,-1933000.0,396391000.0,189158000.0,16884000.0,,190349000.0,22374000.0,,,25848000.0,20441000.0,,,,,,,-5407000.0,1082000.0,-6014000.0,,,2002000.0,,,,,,25848000.0,0,,25848000.0,,20689000.0,13006000.0,7847000.0,5159000.0,0.39,0.38,33218000.0,33743000.0,,552911000.0,135953000.0,,,,6139000.0,129814000.0,416958000.0,,,14215000.0,,402743000.0,337514000.0,137722000.0,21746000.0,,28430000.0,87546000.0,199792000.0,67538000.0,132254000.0,,,,,,215397000.0,0,215397000.0,,,552911000.0,28340000.0,0,28340000.0,28340000.0,,,46031000.0,46031000.0,,-134597000.0,-134597000.0,,12585000.0,12585000.0,,,-75981000.0,-75981000.0,
UTI,2022-08-04,2022,Q3,2022-04-01,2022-06-30,https://api.polygon.io/v1/reference/sec/filings/0001261654-22-000091,100966000.0,99787000.0,,,,99787000.0,,,-775000.0,99012000.0,45796000.0,,,53216000.0,1954000.0,,,843000.0,1179000.0,,,,,,,336000.0,,273000.0,,,552000.0,,,,,,843000.0,0,,843000.0,,-453000.0,1296000.0,0.0,1296000.0,-0.01,-0.01,33257000.0,33257000.0,,540282000.0,121939000.0,,,,7093000.0,114846000.0,418343000.0,,,16244000.0,,402099000.0,328638000.0,120933000.0,13824000.0,,28048000.0,79061000.0,207705000.0,67761000.0,139944000.0,,,,,,211644000.0,0,211644000.0,,,540282000.0,1177000.0,0,1177000.0,1177000.0,,,-2494000.0,-2494000.0,,-16459000.0,-16459000.0,,19314000.0,19314000.0,,,361000.0,361000.0,
