ticker,filing_date,fiscal_year,fiscal_period,start_date,end_date,source_filing_url,income_statement.revenues,income_statement.benefits_costs_expenses,income_statement.cost_of_revenue,income_statement.cost_of_revenue_goods,income_statement.cost_of_revenue_services,income_statement.costs_and_expenses,income_statement.gross_profit,income_statement.gain_loss_on_sale_properties_net_tax,income_statement.nonoperating_income_loss,income_statement.operating_expenses,income_statement.selling_general_and_administrative_expenses,income_statement.depreciation_and_amortization,income_statement.research_and_development,income_statement.other_operating_expenses,income_statement.operating_income_loss,income_statement.other_operating_income_expenses,income_statement.income_loss_before_equity_method_investments,income_statement.income_loss_from_continuing_operations_after_tax,income_statement.income_loss_from_continuing_operations_before_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax_adjustment_to_prior_year_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_during_phase_out,income_statement.income_loss_from_discontinued_operations_net_of_tax_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_provision_for_gain_loss_on_disposal,income_statement.income_loss_from_equity_method_investments,income_statement.income_tax_expense_benefit,income_statement.income_tax_expense_benefit_current,income_statement.income_tax_expense_benefit_deferred,income_statement.interest_and_debt_expense,income_statement.interest_and_dividend_income_operating,income_statement.interest_expense_operating,income_statement.interest_income_expense_after_provision_for_losses,income_statement.interest_income_expense_operating_net,income_statement.noninterest_expense,income_statement.noninterest_income,income_statement.provision_for_loan_lease_and_other_losses,income_statement.net_income_loss,income_statement.net_income_loss_attributable_to_noncontrolling_interest,income_statement.net_income_loss_attributable_to_nonredeemable_noncontrolling_interest,income_statement.net_income_loss_attributable_to_parent,income_statement.net_income_loss_attributable_to_redeemable_noncontrolling_interest,income_statement.net_income_loss_available_to_common_stockholders_basic,income_statement.participating_securities_distributed_and_undistributed_earnings_loss_basic,income_statement.undistributed_earnings_loss_allocated_to_participating_securities_basic,income_statement.preferred_stock_dividends_and_other_adjustments,income_statement.basic_earnings_per_share,income_statement.diluted_earnings_per_share,income_statement.basic_average_shares,income_statement.diluted_average_shares,income_statement.common_stock_dividends,balance_sheet.assets,balance_sheet.current_assets,balance_sheet.cash,balance_sheet.accounts_receivable,balance_sheet.inventory,balance_sheet.prepaid_expenses,balance_sheet.other_current_assets,balance_sheet.noncurrent_assets,balance_sheet.long_term_investments,balance_sheet.fixed_assets,balance_sheet.intangible_assets,balance_sheet.noncurrent_prepaid_expense,balance_sheet.other_noncurrent_assets,balance_sheet.liabilities,balance_sheet.current_liabilities,balance_sheet.accounts_payable,balance_sheet.interest_payable,balance_sheet.wages,balance_sheet.other_current_liabilities,balance_sheet.noncurrent_liabilities,balance_sheet.long_term_debt,balance_sheet.other_noncurrent_liabilities,balance_sheet.commitments_and_contingencies,balance_sheet.redeemable_noncontrolling_interest,balance_sheet.redeemable_noncontrolling_interest_common,balance_sheet.redeemable_noncontrolling_interest_other,balance_sheet.redeemable_noncontrolling_interest_preferred,balance_sheet.equity,balance_sheet.equity_attributable_to_noncontrolling_interest,balance_sheet.equity_attributable_to_parent,balance_sheet.temporary_equity,balance_sheet.temporary_equity_attributable_to_parent,balance_sheet.liabilities_and_equity,comprehensive_income.comprehensive_income_loss,comprehensive_income.comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.comprehensive_income_loss_attributable_to_parent,comprehensive_income.other_comprehensive_income_loss,comprehensive_income.other_comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.other_comprehensive_income_loss_attributable_to_parent,cash_flow_statement.net_cash_flow_from_operating_activities,cash_flow_statement.net_cash_flow_from_operating_activities_continuing,cash_flow_statement.net_cash_flow_from_operating_activities_discontinued,cash_flow_statement.net_cash_flow_from_investing_activities,cash_flow_statement.net_cash_flow_from_investing_activities_continuing,cash_flow_statement.net_cash_flow_from_investing_activities_discontinued,cash_flow_statement.net_cash_flow_from_financing_activities,cash_flow_statement.net_cash_flow_from_financing_activities_continuing,cash_flow_statement.net_cash_flow_from_financing_activities_discontinued,cash_flow_statement.exchange_gains_losses,cash_flow_statement.net_cash_flow,cash_flow_statement.net_cash_flow_continuing,cash_flow_statement.net_cash_flow_discontinued
ADNT,2025-05-07,2025,Q2,2025-01-01,2025-03-31,https://api.polygon.io/v1/reference/sec/filings/0001670541-25-000056,3611000000.0,3876000000.0,3350000000.0,,,3876000000.0,261000000.0,,,477000000.0,144000000.0,,,333000000.0,-216000000.0,,-283000000.0,-313000000.0,-265000000.0,,,,,,18000000.0,48000000.0,,,,,,-48000000.0,-48000000.0,,,0,-313000000.0,22000000.0,,-335000000.0,,-335000000.0,0,,0,-3.99,-3.99,84000000.0,84000000.0,,8589000000.0,3892000000.0,,,719000000.0,,3173000000.0,4697000000.0,,1344000000.0,336000000.0,,3017000000.0,6640000000.0,3509000000.0,2472000000.0,,327000000.0,710000000.0,3060000000.0,,,,71000000.0,,71000000.0,,1949000000.0,297000000.0,1652000000.0,71000000.0,,8589000000.0,-202000000.0,27000000.0,-229000000.0,111000000.0,,,,,,,,,,,,,,,
ADNT,2024-11-18,2024,FY,2023-10-01,2024-09-30,https://api.polygon.io/v1/reference/sec/filings/0001670541-24-000109,14688000000.0,14555000000.0,13760000000.0,,,14555000000.0,928000000.0,,,585000000.0,507000000.0,,372000000.0,,343000000.0,,43000000.0,101000000.0,133000000.0,,,,,,90000000.0,32000000.0,33000000.0,-1000000.0,,,,-189000000.0,-189000000.0,,,0,101000000.0,83000000.0,,18000000.0,,18000000.0,0,,0,0.2,0.2,89500000.0,90100000.0,,9351000000.0,4086000000.0,,,758000000.0,,3328000000.0,5265000000.0,,1410000000.0,371000000.0,,3484000000.0,6908000000.0,3678000000.0,2552000000.0,,358000000.0,768000000.0,3139000000.0,,,,91000000.0,,91000000.0,,2443000000.0,309000000.0,2134000000.0,91000000.0,,9351000000.0,273000000.0,106000000.0,167000000.0,172000000.0,,,543000000.0,543000000.0,,-253000000.0,-253000000.0,,-502000000.0,-502000000.0,,47000000.0,-165000000.0,-212000000.0,
ADNT,2024-08-06,2024,Q3,2024-04-01,2024-06-30,https://api.polygon.io/v1/reference/sec/filings/0001670541-24-000098,3716000000.0,3671000000.0,3509000000.0,,,3671000000.0,207000000.0,,,113000000.0,121000000.0,,,-8000000.0,94000000.0,,21000000.0,5000000.0,45000000.0,,,,,,24000000.0,40000000.0,,,,,,-48000000.0,-48000000.0,,,0,5000000.0,16000000.0,,-11000000.0,,-11000000.0,0,,0,-0.12,-0.12,88600000.0,88600000.0,,9095000000.0,3999000000.0,,,775000000.0,,3224000000.0,5096000000.0,,1365000000.0,369000000.0,,3362000000.0,6873000000.0,3686000000.0,2462000000.0,,352000000.0,872000000.0,3124000000.0,,,,63000000.0,,63000000.0,,2222000000.0,295000000.0,1927000000.0,63000000.0,,9095000000.0,-67000000.0,11000000.0,-78000000.0,-72000000.0,,,158000000.0,158000000.0,,-70000000.0,-70000000.0,,-92000000.0,-92000000.0,,-11000000.0,-15000000.0,-4000000.0,
ADNT,2024-05-03,2024,Q2,2024-01-01,2024-03-31,https://api.polygon.io/v1/reference/sec/filings/0001670541-24-000072,3750000000.0,3791000000.0,3520000000.0,,,3791000000.0,230000000.0,,,222000000.0,115000000.0,,,107000000.0,8000000.0,,-59000000.0,-49000000.0,-41000000.0,,,,,,18000000.0,8000000.0,,,,,,-47000000.0,-47000000.0,,,0,-49000000.0,21000000.0,,-70000000.0,,-70000000.0,0,,0,-0.77,-0.77,90500000.0,90500000.0,,9278000000.0,4125000000.0,,,791000000.0,,3334000000.0,5153000000.0,,1371000000.0,382000000.0,,3400000000.0,-2402000000.0,3658000000.0,2512000000.0,,344000000.0,802000000.0,3160000000.0,,,,58000000.0,,58000000.0,,2402000000.0,327000000.0,2075000000.0,58000000.0,,9278000000.0,-157000000.0,11000000.0,-168000000.0,-108000000.0,,,81000000.0,81000000.0,,-69000000.0,-69000000.0,,-66000000.0,-66000000.0,,-31000000.0,-85000000.0,-54000000.0,
ADNT,2024-02-07,2024,Q1,2023-10-01,2023-12-31,https://api.polygon.io/v1/reference/sec/filings/0001670541-24-000030,3660000000.0,3595000000.0,3414000000.0,,,3595000000.0,246000000.0,,,135000000.0,147000000.0,,,-12000000.0,111000000.0,,42000000.0,45000000.0,65000000.0,,,,,,23000000.0,20000000.0,,,,,,-44000000.0,-44000000.0,,,0,45000000.0,25000000.0,,20000000.0,,20000000.0,0,,0,0.22,0.21,92900000.0,93600000.0,,9297000000.0,4074000000.0,,,833000000.0,,3241000000.0,5223000000.0,,1401000000.0,401000000.0,,3421000000.0,-2616000000.0,3548000000.0,2422000000.0,,329000000.0,797000000.0,3076000000.0,,,,57000000.0,,57000000.0,,2616000000.0,331000000.0,2285000000.0,57000000.0,,9297000000.0,196000000.0,38000000.0,158000000.0,151000000.0,,,41000000.0,41000000.0,,-44000000.0,-44000000.0,,-155000000.0,-155000000.0,,38000000.0,-120000000.0,-158000000.0,
ADNT,2023-11-17,2023,FY,2022-10-01,2023-09-30,https://api.polygon.io/v1/reference/sec/filings/0001670541-23-000153,15395000000.0,15100000000.0,14362000000.0,,,15100000000.0,1033000000.0,,,510000000.0,554000000.0,,362000000.0,,523000000.0,,211000000.0,295000000.0,295000000.0,,,,,,84000000.0,0.0,124000000.0,-124000000.0,,,,-195000000.0,-195000000.0,,,0,295000000.0,90000000.0,,205000000.0,,205000000.0,0,,0,2.17,2.15,94500000.0,95400000.0,,9424000000.0,4316000000.0,,,841000000.0,,3475000000.0,5108000000.0,,1382000000.0,408000000.0,,3318000000.0,6878000000.0,3738000000.0,2526000000.0,,400000000.0,812000000.0,3083000000.0,,,,57000000.0,,57000000.0,,2546000000.0,318000000.0,2228000000.0,57000000.0,,9424000000.0,299000000.0,91000000.0,208000000.0,4000000.0,,,667000000.0,667000000.0,,-229000000.0,-229000000.0,,-271000000.0,-271000000.0,,-4000000.0,163000000.0,167000000.0,
ADNT,2023-08-02,2023,Q3,2023-04-01,2023-06-30,https://api.polygon.io/v1/reference/sec/filings/0001670541-23-000130,4055000000.0,3932000000.0,3753000000.0,,,3932000000.0,302000000.0,,,129000000.0,148000000.0,,,,173000000.0,,98000000.0,95000000.0,123000000.0,,,,,,25000000.0,28000000.0,,,,,,-49000000.0,-49000000.0,,,0,95000000.0,22000000.0,,73000000.0,,73000000.0,0,,0,0.78,0.77,94100000.0,94900000.0,,9482000000.0,4406000000.0,,,877000000.0,,3529000000.0,5076000000.0,,1397000000.0,421000000.0,,3258000000.0,6997000000.0,3720000000.0,2646000000.0,,383000000.0,691000000.0,3220000000.0,,,,57000000.0,,57000000.0,,2485000000.0,311000000.0,2174000000.0,57000000.0,,9482000000.0,14000000.0,8000000.0,6000000.0,-81000000.0,,,203000000.0,203000000.0,,-53000000.0,-53000000.0,,-43000000.0,-43000000.0,,-25000000.0,82000000.0,107000000.0,
ADNT,2023-05-03,2023,Q2,2023-01-01,2023-03-31,https://api.polygon.io/v1/reference/sec/filings/0001670541-23-000104,3912000000.0,3877000000.0,3662000000.0,,,3877000000.0,250000000.0,,,154000000.0,141000000.0,,,13000000.0,96000000.0,,31000000.0,10000000.0,35000000.0,,,,,,4000000.0,25000000.0,,,,,,-59000000.0,-59000000.0,,,0,10000000.0,25000000.0,,-15000000.0,,-15000000.0,0,,0,-0.16,-0.16,95300000.0,95300000.0,,9479000000.0,4269000000.0,,,919000000.0,,3350000000.0,5210000000.0,,1416000000.0,455000000.0,,3339000000.0,-2532000000.0,3671000000.0,2677000000.0,,350000000.0,644000000.0,3221000000.0,,,,55000000.0,,55000000.0,,2532000000.0,335000000.0,2197000000.0,55000000.0,,9479000000.0,58000000.0,30000000.0,28000000.0,48000000.0,,,126000000.0,126000000.0,,-61000000.0,-61000000.0,,-149000000.0,-149000000.0,,9000000.0,-75000000.0,-84000000.0,
ADNT,2023-02-07,2023,Q1,2022-10-01,2022-12-31,https://api.polygon.io/v1/reference/sec/filings/0001670541-23-000050,3699000000.0,3635000000.0,3468000000.0,,,3635000000.0,231000000.0,,,117000000.0,138000000.0,,,,114000000.0,,36000000.0,33000000.0,64000000.0,,,,,,28000000.0,31000000.0,,,,,,-41000000.0,-41000000.0,,,0,33000000.0,21000000.0,,12000000.0,,12000000.0,0,,0,0.13,0.13,95100000.0,95900000.0,,9273000000.0,4087000000.0,,,972000000.0,,3115000000.0,5186000000.0,,1419000000.0,463000000.0,,3304000000.0,-2509000000.0,3418000000.0,2422000000.0,,314000000.0,682000000.0,3301000000.0,,,,45000000.0,,45000000.0,,2509000000.0,317000000.0,2192000000.0,45000000.0,,9273000000.0,164000000.0,37000000.0,127000000.0,131000000.0,,,44000000.0,44000000.0,,-50000000.0,-50000000.0,,-69000000.0,-69000000.0,,29000000.0,-46000000.0,-75000000.0,
ADNT,2022-11-22,2022,FY,2021-10-01,2022-09-30,https://api.polygon.io/v1/reference/sec/filings/0001670541-22-000118,14121000000.0,14067000000.0,13314000000.0,,,14067000000.0,807000000.0,,,548000000.0,598000000.0,,322000000.0,,259000000.0,,-21000000.0,-40000000.0,54000000.0,,,,,,75000000.0,94000000.0,89000000.0,5000000.0,,,,-215000000.0,-215000000.0,,,0,-40000000.0,80000000.0,,-120000000.0,,-120000000.0,0,,0,-1.27,-1.27,94800000.0,94800000.0,,9158000000.0,4163000000.0,,,953000000.0,,3210000000.0,4995000000.0,,1377000000.0,467000000.0,,3151000000.0,6783000000.0,3501000000.0,2478000000.0,,340000000.0,683000000.0,3237000000.0,,,,45000000.0,,45000000.0,,2375000000.0,302000000.0,2073000000.0,45000000.0,,9158000000.0,-289000000.0,49000000.0,-338000000.0,-249000000.0,,,274000000.0,274000000.0,,484000000.0,484000000.0,,-1273000000.0,-1273000000.0,,-59000000.0,-574000000.0,-515000000.0,
