ticker,filing_date,fiscal_year,fiscal_period,start_date,end_date,source_filing_url,income_statement.revenues,income_statement.benefits_costs_expenses,income_statement.cost_of_revenue,income_statement.cost_of_revenue_goods,income_statement.cost_of_revenue_services,income_statement.costs_and_expenses,income_statement.gross_profit,income_statement.gain_loss_on_sale_properties_net_tax,income_statement.nonoperating_income_loss,income_statement.operating_expenses,income_statement.selling_general_and_administrative_expenses,income_statement.depreciation_and_amortization,income_statement.research_and_development,income_statement.other_operating_expenses,income_statement.operating_income_loss,income_statement.other_operating_income_expenses,income_statement.income_loss_before_equity_method_investments,income_statement.income_loss_from_continuing_operations_after_tax,income_statement.income_loss_from_continuing_operations_before_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax_adjustment_to_prior_year_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_during_phase_out,income_statement.income_loss_from_discontinued_operations_net_of_tax_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_provision_for_gain_loss_on_disposal,income_statement.income_loss_from_equity_method_investments,income_statement.income_tax_expense_benefit,income_statement.income_tax_expense_benefit_current,income_statement.income_tax_expense_benefit_deferred,income_statement.interest_and_debt_expense,income_statement.interest_and_dividend_income_operating,income_statement.interest_expense_operating,income_statement.interest_income_expense_after_provision_for_losses,income_statement.interest_income_expense_operating_net,income_statement.noninterest_expense,income_statement.noninterest_income,income_statement.provision_for_loan_lease_and_other_losses,income_statement.net_income_loss,income_statement.net_income_loss_attributable_to_noncontrolling_interest,income_statement.net_income_loss_attributable_to_nonredeemable_noncontrolling_interest,income_statement.net_income_loss_attributable_to_parent,income_statement.net_income_loss_attributable_to_redeemable_noncontrolling_interest,income_statement.net_income_loss_available_to_common_stockholders_basic,income_statement.participating_securities_distributed_and_undistributed_earnings_loss_basic,income_statement.undistributed_earnings_loss_allocated_to_participating_securities_basic,income_statement.preferred_stock_dividends_and_other_adjustments,income_statement.basic_earnings_per_share,income_statement.diluted_earnings_per_share,income_statement.basic_average_shares,income_statement.diluted_average_shares,income_statement.common_stock_dividends,balance_sheet.assets,balance_sheet.current_assets,balance_sheet.cash,balance_sheet.accounts_receivable,balance_sheet.inventory,balance_sheet.prepaid_expenses,balance_sheet.other_current_assets,balance_sheet.noncurrent_assets,balance_sheet.long_term_investments,balance_sheet.fixed_assets,balance_sheet.intangible_assets,balance_sheet.noncurrent_prepaid_expense,balance_sheet.other_noncurrent_assets,balance_sheet.liabilities,balance_sheet.current_liabilities,balance_sheet.accounts_payable,balance_sheet.interest_payable,balance_sheet.wages,balance_sheet.other_current_liabilities,balance_sheet.noncurrent_liabilities,balance_sheet.long_term_debt,balance_sheet.other_noncurrent_liabilities,balance_sheet.commitments_and_contingencies,balance_sheet.redeemable_noncontrolling_interest,balance_sheet.redeemable_noncontrolling_interest_common,balance_sheet.redeemable_noncontrolling_interest_other,balance_sheet.redeemable_noncontrolling_interest_preferred,balance_sheet.equity,balance_sheet.equity_attributable_to_noncontrolling_interest,balance_sheet.equity_attributable_to_parent,balance_sheet.temporary_equity,balance_sheet.temporary_equity_attributable_to_parent,balance_sheet.liabilities_and_equity,comprehensive_income.comprehensive_income_loss,comprehensive_income.comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.comprehensive_income_loss_attributable_to_parent,comprehensive_income.other_comprehensive_income_loss,comprehensive_income.other_comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.other_comprehensive_income_loss_attributable_to_parent,cash_flow_statement.net_cash_flow_from_operating_activities,cash_flow_statement.net_cash_flow_from_operating_activities_continuing,cash_flow_statement.net_cash_flow_from_operating_activities_discontinued,cash_flow_statement.net_cash_flow_from_investing_activities,cash_flow_statement.net_cash_flow_from_investing_activities_continuing,cash_flow_statement.net_cash_flow_from_investing_activities_discontinued,cash_flow_statement.net_cash_flow_from_financing_activities,cash_flow_statement.net_cash_flow_from_financing_activities_continuing,cash_flow_statement.net_cash_flow_from_financing_activities_discontinued,cash_flow_statement.exchange_gains_losses,cash_flow_statement.net_cash_flow,cash_flow_statement.net_cash_flow_continuing,cash_flow_statement.net_cash_flow_discontinued
FERG,2025-03-11,2025,Q2,2024-11-01,2025-01-31,https://api.polygon.io/v1/reference/sec/filings/0002011641-25-000006,6872000000.0,6502000000.0,4830000000.0,,,6502000000.0,2042000000.0,,8000000.0,1632000000.0,1540000000.0,92000000.0,,,410000000.0,,,276000000.0,370000000.0,,,,,,,94000000.0,,,,,,-48000000.0,-48000000.0,,,0.0,276000000.0,0.0,,276000000.0,,276000000.0,0.0,,0.0,1.38,1.38,199600000.0,199800000.0,,16530000000.0,9225000000.0,,,4273000000.0,,4952000000.0,7305000000.0,,1808000000.0,699000000.0,,4798000000.0,11041000000.0,5057000000.0,3027000000.0,,,2030000000.0,5984000000.0,,,,,,,,5489000000.0,0.0,5489000000.0,,,16530000000.0,245000000.0,0.0,245000000.0,245000000.0,,-31000000.0,,,,,,,,,,,,,
FERG,2024-06-05,2024,Q3,2024-02-01,2024-04-30,https://api.polygon.io/v1/reference/sec/filings/0001832433-24-000010,7308000000.0,6727000000.0,5076000000.0,,,6727000000.0,2232000000.0,,-1000000.0,1607000000.0,1522000000.0,85000000.0,,,625000000.0,,,443000000.0,581000000.0,,,,,,,138000000.0,,,,,,-43000000.0,-43000000.0,,,0.0,443000000.0,0.0,,443000000.0,,443000000.0,0.0,,0.0,2.19,2.18,202600000.0,203200000.0,0.79,16458000000.0,9314000000.0,,,4115000000.0,,5199000000.0,7144000000.0,,1692000000.0,767000000.0,,4685000000.0,10936000000.0,5529000000.0,3638000000.0,,,1891000000.0,5407000000.0,,,,,,,,5522000000.0,0.0,5522000000.0,,,16458000000.0,426000000.0,0.0,426000000.0,426000000.0,,-17000000.0,644000000.0,644000000.0,0.0,-187000000.0,-187000000.0,,-398000000.0,-398000000.0,,,59000000.0,59000000.0,0.0
FERG,2024-03-06,2024,Q2,2023-11-01,2024-01-31,https://api.polygon.io/v1/reference/sec/filings/0001832433-24-000004,6673000000.0,6240000000.0,4644000000.0,,,6240000000.0,2029000000.0,,0.0,1552000000.0,1469000000.0,83000000.0,,,477000000.0,,,322000000.0,433000000.0,,,,,,,111000000.0,,,,,,-44000000.0,-44000000.0,,,0.0,322000000.0,0.0,,322000000.0,,322000000.0,0.0,,0.0,1.58,1.58,203400000.0,203900000.0,0.79,15687000000.0,8616000000.0,,,3968000000.0,,4648000000.0,7071000000.0,,1675000000.0,755000000.0,,4641000000.0,10269000000.0,4788000000.0,2985000000.0,,,1803000000.0,0.0,,,,,,,,5418000000.0,0.0,5418000000.0,,,15687000000.0,347000000.0,0.0,347000000.0,347000000.0,,25000000.0,306000000.0,306000000.0,0.0,-135000000.0,-135000000.0,,-284000000.0,-284000000.0,,,-113000000.0,-113000000.0,0.0
FERG,2023-12-06,2024,Q1,2023-08-01,2023-10-31,https://api.polygon.io/v1/reference/sec/filings/0001832433-23-000070,7708000000.0,7017000000.0,5377000000.0,,,7017000000.0,2331000000.0,,-3000000.0,1592000000.0,1512000000.0,80000000.0,,,739000000.0,,,519000000.0,691000000.0,,,,,,,172000000.0,,,,,,-45000000.0,-45000000.0,,,0.0,519000000.0,0.0,,519000000.0,,519000000.0,0.0,,0.0,2.55,2.54,203800000.0,204600000.0,0.75,16418000000.0,9470000000.0,,,4106000000.0,,5364000000.0,6948000000.0,,1625000000.0,760000000.0,,4563000000.0,11058000000.0,5537000000.0,3555000000.0,,,1982000000.0,0.0,,,,,,,,5360000000.0,0.0,5360000000.0,,,16418000000.0,485000000.0,0.0,485000000.0,485000000.0,,-34000000.0,557000000.0,557000000.0,0.0,-96000000.0,-96000000.0,,-313000000.0,-313000000.0,,,148000000.0,148000000.0,0.0
FERG,2023-09-26,2023,FY,2022-08-01,2023-07-31,https://api.polygon.io/v1/reference/sec/filings/0001832433-23-000066,29734000000.0,27270000000.0,20709000000.0,,,27270000000.0,9025000000.0,,-11000000.0,6366000000.0,5920000000.0,321000000.0,,125000000.0,2659000000.0,,,1889000000.0,2464000000.0,0.0,,,,,,575000000.0,679000000.0,-104000000.0,,,,-184000000.0,-184000000.0,,,0.0,1889000000.0,0.0,,1889000000.0,,1889000000.0,0.0,,0.0,9.15,9.12,206400000.0,207200000.0,4.16,15994000000.0,9077000000.0,,,3898000000.0,,5179000000.0,6917000000.0,,1595000000.0,783000000.0,,4539000000.0,10957000000.0,5429000000.0,3408000000.0,,,2021000000.0,5528000000.0,3805000000.0,1723000000.0,,,,,,5037000000.0,0.0,5037000000.0,,,15994000000.0,1831000000.0,0.0,1831000000.0,1831000000.0,,-58000000.0,2723000000.0,2727000000.0,-4000000.0,-1054000000.0,-1054000000.0,0.0,-1807000000.0,-1807000000.0,,22000000.0,-116000000.0,-134000000.0,-4000000.0
FERG,2023-06-07,2023,Q3,2023-02-01,2023-04-30,https://api.polygon.io/v1/reference/sec/filings/0001832433-23-000048,7140000000.0,6693000000.0,5000000000.0,,,6693000000.0,2140000000.0,,-2000000.0,1643000000.0,1435000000.0,81000000.0,,127000000.0,497000000.0,,,336000000.0,447000000.0,0.0,,,,,,111000000.0,,,,,,-48000000.0,-48000000.0,,,0.0,336000000.0,0.0,,336000000.0,,336000000.0,0.0,,0.0,1.64,1.63,205400000.0,206100000.0,0.75,15364000000.0,8909000000.0,,,4089000000.0,,4820000000.0,6455000000.0,,1542000000.0,661000000.0,,4252000000.0,10643000000.0,5125000000.0,3297000000.0,,,1828000000.0,5518000000.0,,,,,,,,4721000000.0,0.0,4721000000.0,,,15364000000.0,333000000.0,0.0,333000000.0,333000000.0,,-3000000.0,631000000.0,631000000.0,0.0,-118000000.0,-118000000.0,0.0,-483000000.0,-483000000.0,,1000000.0,31000000.0,30000000.0,0.0
FERG,2023-03-08,2023,Q2,2022-11-01,2023-01-31,https://api.polygon.io/v1/reference/sec/filings/0001832433-23-000020,6825000000.0,6330000000.0,4763000000.0,,,6330000000.0,2062000000.0,,-7000000.0,1513000000.0,1432000000.0,81000000.0,,,549000000.0,,,374000000.0,495000000.0,0.0,,,,,,121000000.0,,,,,,-47000000.0,-47000000.0,,,0.0,374000000.0,0.0,,374000000.0,,374000000.0,0.0,,0.0,1.81,1.8,207100000.0,207800000.0,2.66,15216000000.0,8768000000.0,,,4173000000.0,,4595000000.0,6448000000.0,,1482000000.0,799000000.0,,4167000000.0,10491000000.0,4914000000.0,3155000000.0,,,1759000000.0,0.0,,,,,,,,4725000000.0,0.0,4725000000.0,,,15216000000.0,400000000.0,0.0,400000000.0,400000000.0,,26000000.0,673000000.0,674000000.0,-1000000.0,-321000000.0,-321000000.0,0.0,-387000000.0,-387000000.0,,27000000.0,-8000000.0,-34000000.0,-1000000.0
FERG,2022-12-08,2023,Q1,2022-08-01,2022-10-31,https://api.polygon.io/v1/reference/sec/filings/0001832433-22-000105,7931000000.0,7139000000.0,5510000000.0,,,7139000000.0,2421000000.0,,2000000.0,1590000000.0,1509000000.0,81000000.0,,,831000000.0,,,595000000.0,792000000.0,0.0,,,,,,197000000.0,,,,,,-41000000.0,-41000000.0,,,0.0,595000000.0,0.0,,595000000.0,,595000000.0,0.0,,0.0,2.85,2.84,208700000.0,209800000.0,0.0,15525000000.0,9382000000.0,,,4233000000.0,,5149000000.0,6143000000.0,,1410000000.0,760000000.0,,3973000000.0,10404000000.0,5095000000.0,3335000000.0,,,1760000000.0,0.0,,,,,,,,5121000000.0,0.0,5121000000.0,,,15525000000.0,558000000.0,0.0,558000000.0,558000000.0,,-37000000.0,498000000.0,501000000.0,-3000000.0,-104000000.0,-104000000.0,0.0,-519000000.0,-519000000.0,,-8000000.0,-133000000.0,-122000000.0,-3000000.0
FERG,2022-09-27,2022,FY,2021-08-01,2022-07-31,https://api.polygon.io/v1/reference/sec/filings/0001832433-22-000086,28566000000.0,25858000000.0,19810000000.0,,,25858000000.0,8756000000.0,,-1000000.0,5936000000.0,5635000000.0,301000000.0,,,2820000000.0,,,2099000000.0,2708000000.0,-23000000.0,,,,,,609000000.0,568000000.0,41000000.0,,,111000000.0,,,,,,2076000000.0,-46000000.0,,2122000000.0,,2122000000.0,0.0,,0.0,9.75,9.69,217700000.0,218900000.0,2.505,15661000000.0,9551000000.0,,,4333000000.0,,5218000000.0,6110000000.0,,1376000000.0,782000000.0,,3952000000.0,10996000000.0,5799000000.0,3607000000.0,,,2192000000.0,5197000000.0,3960000000.0,1237000000.0,,,,,,4665000000.0,0.0,4665000000.0,,,15661000000.0,2088000000.0,0.0,2088000000.0,2088000000.0,,-34000000.0,1149000000.0,1149000000.0,0.0,-922000000.0,-946000000.0,24000000.0,-744000000.0,-744000000.0,,-40000000.0,-557000000.0,-541000000.0,24000000.0
FERG,,,TTM,2024-02-01,2025-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16530000000.0,9225000000.0,,,4273000000.0,,4952000000.0,7305000000.0,,1808000000.0,699000000.0,,4798000000.0,11041000000.0,5057000000.0,3027000000.0,,,2030000000.0,5984000000.0,,,,,,,,5489000000.0,0.0,5489000000.0,,,16530000000.0,,,,,,,,,,,,,,,,,,,
