ticker,filing_date,fiscal_year,fiscal_period,start_date,end_date,source_filing_url,income_statement.revenues,income_statement.benefits_costs_expenses,income_statement.cost_of_revenue,income_statement.cost_of_revenue_goods,income_statement.cost_of_revenue_services,income_statement.costs_and_expenses,income_statement.gross_profit,income_statement.gain_loss_on_sale_properties_net_tax,income_statement.nonoperating_income_loss,income_statement.operating_expenses,income_statement.selling_general_and_administrative_expenses,income_statement.depreciation_and_amortization,income_statement.research_and_development,income_statement.other_operating_expenses,income_statement.operating_income_loss,income_statement.other_operating_income_expenses,income_statement.income_loss_before_equity_method_investments,income_statement.income_loss_from_continuing_operations_after_tax,income_statement.income_loss_from_continuing_operations_before_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax_adjustment_to_prior_year_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_during_phase_out,income_statement.income_loss_from_discontinued_operations_net_of_tax_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_provision_for_gain_loss_on_disposal,income_statement.income_loss_from_equity_method_investments,income_statement.income_tax_expense_benefit,income_statement.income_tax_expense_benefit_current,income_statement.income_tax_expense_benefit_deferred,income_statement.interest_and_debt_expense,income_statement.interest_and_dividend_income_operating,income_statement.interest_expense_operating,income_statement.interest_income_expense_after_provision_for_losses,income_statement.interest_income_expense_operating_net,income_statement.noninterest_expense,income_statement.noninterest_income,income_statement.provision_for_loan_lease_and_other_losses,income_statement.net_income_loss,income_statement.net_income_loss_attributable_to_noncontrolling_interest,income_statement.net_income_loss_attributable_to_nonredeemable_noncontrolling_interest,income_statement.net_income_loss_attributable_to_parent,income_statement.net_income_loss_attributable_to_redeemable_noncontrolling_interest,income_statement.net_income_loss_available_to_common_stockholders_basic,income_statement.participating_securities_distributed_and_undistributed_earnings_loss_basic,income_statement.undistributed_earnings_loss_allocated_to_participating_securities_basic,income_statement.preferred_stock_dividends_and_other_adjustments,income_statement.basic_earnings_per_share,income_statement.diluted_earnings_per_share,income_statement.basic_average_shares,income_statement.diluted_average_shares,income_statement.common_stock_dividends,balance_sheet.assets,balance_sheet.current_assets,balance_sheet.cash,balance_sheet.accounts_receivable,balance_sheet.inventory,balance_sheet.prepaid_expenses,balance_sheet.other_current_assets,balance_sheet.noncurrent_assets,balance_sheet.long_term_investments,balance_sheet.fixed_assets,balance_sheet.intangible_assets,balance_sheet.noncurrent_prepaid_expense,balance_sheet.other_noncurrent_assets,balance_sheet.liabilities,balance_sheet.current_liabilities,balance_sheet.accounts_payable,balance_sheet.interest_payable,balance_sheet.wages,balance_sheet.other_current_liabilities,balance_sheet.noncurrent_liabilities,balance_sheet.long_term_debt,balance_sheet.other_noncurrent_liabilities,balance_sheet.commitments_and_contingencies,balance_sheet.redeemable_noncontrolling_interest,balance_sheet.redeemable_noncontrolling_interest_common,balance_sheet.redeemable_noncontrolling_interest_other,balance_sheet.redeemable_noncontrolling_interest_preferred,balance_sheet.equity,balance_sheet.equity_attributable_to_noncontrolling_interest,balance_sheet.equity_attributable_to_parent,balance_sheet.temporary_equity,balance_sheet.temporary_equity_attributable_to_parent,balance_sheet.liabilities_and_equity,comprehensive_income.comprehensive_income_loss,comprehensive_income.comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.comprehensive_income_loss_attributable_to_parent,comprehensive_income.other_comprehensive_income_loss,comprehensive_income.other_comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.other_comprehensive_income_loss_attributable_to_parent,cash_flow_statement.net_cash_flow_from_operating_activities,cash_flow_statement.net_cash_flow_from_operating_activities_continuing,cash_flow_statement.net_cash_flow_from_operating_activities_discontinued,cash_flow_statement.net_cash_flow_from_investing_activities,cash_flow_statement.net_cash_flow_from_investing_activities_continuing,cash_flow_statement.net_cash_flow_from_investing_activities_discontinued,cash_flow_statement.net_cash_flow_from_financing_activities,cash_flow_statement.net_cash_flow_from_financing_activities_continuing,cash_flow_statement.net_cash_flow_from_financing_activities_discontinued,cash_flow_statement.exchange_gains_losses,cash_flow_statement.net_cash_flow,cash_flow_statement.net_cash_flow_continuing,cash_flow_statement.net_cash_flow_discontinued
FARM,2025-05-08,2025,Q3,2025-01-01,2025-03-31,https://api.polygon.io/v1/reference/sec/filings/0000034563-25-000047,82054000.0,86843000.0,47550000.0,,,86843000.0,34504000.0,,-1226000.0,38067000.0,,,,,-3563000.0,,,-4976000.0,-4789000.0,,,,,,,187000.0,,,,,,,,,,,-4976000.0,0,,-4976000.0,,-4976000.0,0.0,,0,-0.23,-0.23,21446194.0,21446194.0,,163159000.0,84560000.0,,,51252000.0,4226000.0,29082000.0,78599000.0,,28890000.0,9583000.0,,40126000.0,125895000.0,64943000.0,36648000.0,,8444000.0,19851000.0,60952000.0,,,,,,,,37264000.0,0,37264000.0,,,163159000.0,-4747000.0,0,-4747000.0,-4747000.0,,,,,,,,,,,,,,,
FARM,2024-11-07,2025,Q1,2024-07-01,2024-09-30,https://api.polygon.io/v1/reference/sec/filings/0000034563-24-000092,85066000.0,89935000.0,47748000.0,,,89935000.0,37318000.0,,-2041000.0,40146000.0,,2897000.0,,37249000.0,-2828000.0,,,-5002000.0,-4869000.0,,,,,,,133000.0,,,,,,,,,,,-5002000.0,0,,-5002000.0,,-5002000.0,0.0,,0,-0.24,-0.24,21263245.0,21263245.0,,181983000.0,102673000.0,,,57615000.0,4874000.0,40184000.0,79310000.0,,33343000.0,10683000.0,,35284000.0,141057000.0,77926000.0,49660000.0,,10454000.0,17812000.0,0.0,,,,,,,,40926000.0,0,40926000.0,,,181983000.0,-5002000.0,0,-5117000.0,0.0,,,2493000.0,2493000.0,,-3304000.0,-3304000.0,,-56000.0,-56000.0,,,-867000.0,-867000.0,
FARM,2024-09-12,2024,FY,2023-07-01,2024-06-30,https://api.polygon.io/v1/reference/sec/filings/0000034563-24-000070,341094000.0,344955000.0,207201000.0,,,344955000.0,133893000.0,,-1611000.0,136143000.0,,11588000.0,,124555000.0,-2250000.0,,,-3875000.0,-3861000.0,0.0,,,,,,14000.0,14000.0,0.0,,,,,,,,,-3875000.0,0,,-3875000.0,,-3875000.0,0.0,,0,-0.19,-0.19,20873266.0,20873266.0,,185213000.0,102981000.0,,,57230000.0,4236000.0,41515000.0,82232000.0,,34002000.0,11233000.0,,36997000.0,139664000.0,77033000.0,48478000.0,,10782000.0,17773000.0,62631000.0,,,,,,,,45549000.0,0,45549000.0,,,185213000.0,3630000.0,0,3630000.0,3630000.0,,,-14147000.0,-14147000.0,,14723000.0,14723000.0,,10000.0,10000.0,,,586000.0,586000.0,
FARM,2024-05-09,2024,Q3,2024-01-01,2024-03-31,https://api.polygon.io/v1/reference/sec/filings/0000034563-24-000046,85358000.0,86040000.0,51127000.0,,,86040000.0,34231000.0,,-214000.0,34699000.0,,2883000.0,,31814000.0,-468000.0,,,-682000.0,-682000.0,0.0,,,,,,0.0,,,,,1849000.0,,,,,,-682000.0,0,,-682000.0,,-682000.0,0.0,,0,-0.03,-0.03,21104728.0,21104728.0,,179101000.0,100657000.0,,,54394000.0,4482000.0,41781000.0,78444000.0,,33973000.0,11783000.0,,32688000.0,135956000.0,70723000.0,42867000.0,,10895000.0,16961000.0,65233000.0,,,,,,,,43145000.0,0,43145000.0,,,179101000.0,-514000.0,0,-514000.0,-514000.0,,,-2285000.0,-2285000.0,,936000.0,936000.0,,-59000.0,-59000.0,,,-1408000.0,-1408000.0,
FARM,2024-02-08,2024,Q2,2023-10-01,2023-12-31,https://api.polygon.io/v1/reference/sec/filings/0000034563-24-000022,89453000.0,86585000.0,53344000.0,,,86585000.0,36109000.0,,-1583000.0,31658000.0,,2844000.0,,28813000.0,4451000.0,,,2704000.0,2868000.0,0.0,,,,,,164000.0,,,,,1907000.0,,,,,,2704000.0,0,,2704000.0,,2704000.0,0.0,,0,0.13,0.13,20728699.0,20917562.0,,181846000.0,104418000.0,,,55469000.0,5140000.0,43809000.0,77428000.0,,33933000.0,12330000.0,,31165000.0,138585000.0,73544000.0,44204000.0,,12681000.0,16659000.0,0.0,,,,,,,,43261000.0,0,43261000.0,,,181846000.0,2704000.0,0,4112000.0,0.0,,,-3730000.0,-3730000.0,,6683000.0,6683000.0,,-59000.0,-59000.0,,,2894000.0,2894000.0,
FARM,2023-11-09,2024,Q1,2023-07-01,2023-09-30,https://api.polygon.io/v1/reference/sec/filings/0000034563-23-000080,81888000.0,83327000.0,51100000.0,,,83327000.0,30788000.0,,649000.0,32876000.0,,2948000.0,,29928000.0,-2088000.0,,,-1307000.0,-1439000.0,0.0,,,,,,-132000.0,,,,,2222000.0,,,,,,-1307000.0,0,,-1307000.0,,-1307000.0,0.0,0.0,0,-0.06,-0.06,20366017.0,20366017.0,,178110000.0,104999000.0,,,54291000.0,5119000.0,45589000.0,73111000.0,,33778000.0,12900000.0,,26433000.0,140312000.0,76660000.0,52608000.0,,11276000.0,12776000.0,0.0,,,,,,,,37798000.0,0,37798000.0,,,178110000.0,-1307000.0,0,-1935000.0,0.0,,,-7137000.0,-7137000.0,,5747000.0,5747000.0,,184000.0,184000.0,,,-1206000.0,-1206000.0,
FARM,2023-09-12,2023,FY,2022-07-01,2023-06-30,https://api.polygon.io/v1/reference/sec/filings/0000034563-23-000067,339964000.0,374327000.0,225351000.0,,,374327000.0,114613000.0,,-13404000.0,135572000.0,,22168000.0,,113404000.0,-20959000.0,,,-34038000.0,-34363000.0,-45142000.0,,,,,,-325000.0,142000.0,-467000.0,,,9162000.0,,,,,,-79180000.0,0,,-79180000.0,,-79180000.0,3272000.0,3272000.0,0,-1.74,-1.74,19621992.0,19621992.0,,187781000.0,112996000.0,,,49276000.0,5334000.0,58386000.0,74785000.0,,33782000.0,13493000.0,,27510000.0,149669000.0,85365000.0,60088000.0,,10082000.0,15195000.0,64304000.0,23021000.0,41283000.0,,,,,,38112000.0,0,38112000.0,,,187781000.0,-73580000.0,0,-73580000.0,5600000.0,,,-6880000.0,-6880000.0,,88445000.0,88445000.0,,-86140000.0,-86140000.0,,,-4575000.0,-4575000.0,
FARM,2023-05-10,2023,Q3,2023-01-01,2023-03-31,https://api.polygon.io/v1/reference/sec/filings/0000034563-23-000052,124234000.0,135627000.0,95563000.0,,,135627000.0,28671000.0,,-1757000.0,38307000.0,,5409000.0,,32897000.0,-9636000.0,,,-11423000.0,-11393000.0,,,,,,,30000.0,,,,,4210000.0,,,,,,-11423000.0,0,,-11423000.0,,-11423000.0,0.0,0.0,0,-0.57,-0.57,19923577.0,19923577.0,,325047000.0,150307000.0,,,82255000.0,4757000.0,63295000.0,174740000.0,,131399000.0,14086000.0,,29255000.0,251204000.0,90732000.0,65145000.0,,8329000.0,17258000.0,160472000.0,111545000.0,48927000.0,,,,,,73843000.0,0,73843000.0,,,325047000.0,-10668000.0,0,-10668000.0,-10668000.0,,,-9846000.0,-9846000.0,,-1825000.0,-1825000.0,,-838000.0,-838000.0,,,-12509000.0,-12509000.0,
FARM,2023-02-08,2023,Q2,2022-10-01,2022-12-31,https://api.polygon.io/v1/reference/sec/filings/0000034563-23-000007,132692000.0,146260000.0,102303000.0,,,146260000.0,30389000.0,,-6850000.0,37107000.0,,5664000.0,,31444000.0,-6718000.0,,,-13608000.0,-13568000.0,,,,,,,40000.0,,,,,3580000.0,,,,,,-13608000.0,0,,-13608000.0,,-13608000.0,0.0,0.0,0,-0.73,-0.73,18723957.0,18723957.0,,338994000.0,160216000.0,,,83537000.0,4480000.0,72199000.0,178778000.0,,133726000.0,14678000.0,,30374000.0,256056000.0,93626000.0,62616000.0,,8925000.0,22085000.0,0.0,112264000.0,50166000.0,,,,,,82938000.0,0,82938000.0,,,338994000.0,-13608000.0,0,-16213000.0,0.0,,,16982000.0,16982000.0,,-3854000.0,-3854000.0,,-926000.0,-926000.0,,,12202000.0,12202000.0,
FARM,2022-11-04,2023,Q1,2022-07-01,2022-09-30,https://api.polygon.io/v1/reference/sec/filings/0000034563-22-000098,121380000.0,128711000.0,94783000.0,,,128711000.0,26597000.0,,-3033000.0,30895000.0,,5652000.0,,25243000.0,-4298000.0,,,-7374000.0,-7331000.0,,,,,,,43000.0,,,,,4641000.0,,,,,,-7374000.0,0,,-7374000.0,,-7374000.0,0.0,0.0,0,-0.39,-0.39,18948453.0,18948453.0,,339278000.0,158329000.0,,,95759000.0,4480000.0,58090000.0,180949000.0,,135741000.0,15271000.0,,29937000.0,242429000.0,78837000.0,45700000.0,,14003000.0,19134000.0,0.0,112982000.0,50610000.0,,,,,,96849000.0,0,96849000.0,,,339278000.0,-7374000.0,0,-8895000.0,0.0,,,-13419000.0,-13419000.0,,6073000.0,6073000.0,,5090000.0,5090000.0,,,-2256000.0,-2256000.0,
