ticker,filing_date,fiscal_year,fiscal_period,start_date,end_date,source_filing_url,income_statement.revenues,income_statement.benefits_costs_expenses,income_statement.cost_of_revenue,income_statement.cost_of_revenue_goods,income_statement.cost_of_revenue_services,income_statement.costs_and_expenses,income_statement.gross_profit,income_statement.gain_loss_on_sale_properties_net_tax,income_statement.nonoperating_income_loss,income_statement.operating_expenses,income_statement.selling_general_and_administrative_expenses,income_statement.depreciation_and_amortization,income_statement.research_and_development,income_statement.other_operating_expenses,income_statement.operating_income_loss,income_statement.other_operating_income_expenses,income_statement.income_loss_before_equity_method_investments,income_statement.income_loss_from_continuing_operations_after_tax,income_statement.income_loss_from_continuing_operations_before_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax_adjustment_to_prior_year_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_during_phase_out,income_statement.income_loss_from_discontinued_operations_net_of_tax_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_provision_for_gain_loss_on_disposal,income_statement.income_loss_from_equity_method_investments,income_statement.income_tax_expense_benefit,income_statement.income_tax_expense_benefit_current,income_statement.income_tax_expense_benefit_deferred,income_statement.interest_and_debt_expense,income_statement.interest_and_dividend_income_operating,income_statement.interest_expense_operating,income_statement.interest_income_expense_after_provision_for_losses,income_statement.interest_income_expense_operating_net,income_statement.noninterest_expense,income_statement.noninterest_income,income_statement.provision_for_loan_lease_and_other_losses,income_statement.net_income_loss,income_statement.net_income_loss_attributable_to_noncontrolling_interest,income_statement.net_income_loss_attributable_to_nonredeemable_noncontrolling_interest,income_statement.net_income_loss_attributable_to_parent,income_statement.net_income_loss_attributable_to_redeemable_noncontrolling_interest,income_statement.net_income_loss_available_to_common_stockholders_basic,income_statement.participating_securities_distributed_and_undistributed_earnings_loss_basic,income_statement.undistributed_earnings_loss_allocated_to_participating_securities_basic,income_statement.preferred_stock_dividends_and_other_adjustments,income_statement.basic_earnings_per_share,income_statement.diluted_earnings_per_share,income_statement.basic_average_shares,income_statement.diluted_average_shares,income_statement.common_stock_dividends,balance_sheet.assets,balance_sheet.current_assets,balance_sheet.cash,balance_sheet.accounts_receivable,balance_sheet.inventory,balance_sheet.prepaid_expenses,balance_sheet.other_current_assets,balance_sheet.noncurrent_assets,balance_sheet.long_term_investments,balance_sheet.fixed_assets,balance_sheet.intangible_assets,balance_sheet.noncurrent_prepaid_expense,balance_sheet.other_noncurrent_assets,balance_sheet.liabilities,balance_sheet.current_liabilities,balance_sheet.accounts_payable,balance_sheet.interest_payable,balance_sheet.wages,balance_sheet.other_current_liabilities,balance_sheet.noncurrent_liabilities,balance_sheet.long_term_debt,balance_sheet.other_noncurrent_liabilities,balance_sheet.commitments_and_contingencies,balance_sheet.redeemable_noncontrolling_interest,balance_sheet.redeemable_noncontrolling_interest_common,balance_sheet.redeemable_noncontrolling_interest_other,balance_sheet.redeemable_noncontrolling_interest_preferred,balance_sheet.equity,balance_sheet.equity_attributable_to_noncontrolling_interest,balance_sheet.equity_attributable_to_parent,balance_sheet.temporary_equity,balance_sheet.temporary_equity_attributable_to_parent,balance_sheet.liabilities_and_equity,comprehensive_income.comprehensive_income_loss,comprehensive_income.comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.comprehensive_income_loss_attributable_to_parent,comprehensive_income.other_comprehensive_income_loss,comprehensive_income.other_comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.other_comprehensive_income_loss_attributable_to_parent,cash_flow_statement.net_cash_flow_from_operating_activities,cash_flow_statement.net_cash_flow_from_operating_activities_continuing,cash_flow_statement.net_cash_flow_from_operating_activities_discontinued,cash_flow_statement.net_cash_flow_from_investing_activities,cash_flow_statement.net_cash_flow_from_investing_activities_continuing,cash_flow_statement.net_cash_flow_from_investing_activities_discontinued,cash_flow_statement.net_cash_flow_from_financing_activities,cash_flow_statement.net_cash_flow_from_financing_activities_continuing,cash_flow_statement.net_cash_flow_from_financing_activities_discontinued,cash_flow_statement.exchange_gains_losses,cash_flow_statement.net_cash_flow,cash_flow_statement.net_cash_flow_continuing,cash_flow_statement.net_cash_flow_discontinued
SYY,2025-04-30,2025,Q3,2024-12-29,2025-03-29,https://api.polygon.io/v1/reference/sec/filings/0000096021-25-000037,19598000000.0,19075000000.0,16017000000.0,,,19075000000.0,3581000000.0,,,2900000000.0,,,,,681000000.0,,,401000000.0,523000000.0,,,,,,,122000000.0,,,,,,,,,,,401000000.0,0,,401000000.0,,401000000.0,0,,0,0.82,0.82,487519382.0,489331460.0,,26347000000.0,12282000000.0,,,,,,14065000000.0,,,1100000000.0,,12965000000.0,24425000000.0,9735000000.0,6183000000.0,,,3552000000.0,14667000000.0,,,,23000000.0,,,,1922000000.0,0,1922000000.0,23000000.0,,26347000000.0,542000000.0,0,542000000.0,542000000.0,,141000000.0,,,,,,,,,,,,,
SYY,2024-10-30,2025,Q1,2024-06-30,2024-09-28,https://api.polygon.io/v1/reference/sec/filings/0000096021-24-000186,20484000000.0,19842000000.0,16731000000.0,,,19842000000.0,3753000000.0,,,2945000000.0,,,,,808000000.0,,,490000000.0,642000000.0,,,,,,,152000000.0,,,,,,,,,,,490000000.0,0,,490000000.0,,490000000.0,0,,0,1.0,0.99,492023827.0,493785973.0,,25880000000.0,11875000000.0,,,,,,14005000000.0,,,1169000000.0,,12836000000.0,23673000000.0,9399000000.0,6374000000.0,,,3025000000.0,14245000000.0,,,,29000000.0,,,,2207000000.0,0,2207000000.0,29000000.0,,25880000000.0,663000000.0,0,663000000.0,663000000.0,,173000000.0,53000000.0,53000000.0,,-46000000.0,-46000000.0,,-131000000.0,-131000000.0,,13000000.0,-111000000.0,-124000000.0,
SYY,2024-05-01,2024,Q3,2023-12-31,2024-03-30,https://api.polygon.io/v1/reference/sec/filings/0000096021-24-000043,19379500000.0,18825687000.0,15770444000.0,,,18825687000.0,3609056000.0,,-10380000.0,2887010000.0,,,,,722046000.0,,,424688000.0,553813000.0,,,,,,,129125000.0,,,,,,-157853000.0,-157853000.0,,,0.0,424688000.0,0,,424688000.0,,424688000.0,0,,0,0.85,0.85,499642505.0,501921446.0,,24712340000.0,11204875000.0,,,,,,13507465000.0,,5290437000.0,1136869000.0,,7080159000.0,22611387000.0,8366271000.0,5869479000.0,,,2496792000.0,14212559000.0,,,,32557000.0,,,,2100953000.0,0,2100953000.0,32557000.0,,24712340000.0,383220000.0,0,383220000.0,-41468000.0,,-41468000.0,517296000.0,517296000.0,,-195713000.0,-195713000.0,,-717497000.0,-717497000.0,,-7111000.0,-403025000.0,-395914000.0,
SYY,2024-01-31,2024,Q2,2023-10-01,2023-12-30,https://api.polygon.io/v1/reference/sec/filings/0000096021-24-000018,19287942000.0,18742824000.0,15774309000.0,,,18742824000.0,3513633000.0,,-5245000.0,2813590000.0,,,,,700043000.0,,,415242000.0,545118000.0,,,,,,,129876000.0,,,,,,-149680000.0,-149680000.0,,,0.0,415242000.0,0,,415242000.0,,415242000.0,0,,0,0.82,0.82,504312633.0,505929342.0,,24740601000.0,11309600000.0,,,,,,13431001000.0,,5157150000.0,1174151000.0,,7099700000.0,-2404034000.0,8254470000.0,5737726000.0,,,2516744000.0,14048730000.0,,,,33367000.0,,,,2404034000.0,0,2404034000.0,33367000.0,,24740601000.0,552289000.0,0,552289000.0,137047000.0,,137047000.0,768745000.0,768745000.0,,-1125012000.0,-1125012000.0,,711481000.0,711481000.0,,12332000.0,367546000.0,355214000.0,
SYY,2023-11-01,2024,Q1,2023-07-02,2023-09-30,https://api.polygon.io/v1/reference/sec/filings/0000096021-23-000201,19620454000.0,18957846000.0,15972682000.0,,,18957846000.0,3647772000.0,,-6640000.0,2844190000.0,,,,,803582000.0,,,503392000.0,662608000.0,,,,,,,159216000.0,,,,,,-134334000.0,-134334000.0,,,0.0,503392000.0,0,,503392000.0,,503392000.0,0,,0,1.0,0.99,505126492.0,507069435.0,,23272751000.0,10895714000.0,,,,,,12377037000.0,,5021424000.0,874902000.0,,6480711000.0,-2125799000.0,8454164000.0,5796398000.0,,,2657766000.0,12658238000.0,,,,34550000.0,,,,2125799000.0,0,2125799000.0,34550000.0,,23272751000.0,429182000.0,0,429182000.0,-74210000.0,,-74210000.0,87152000.0,87152000.0,,-379924000.0,-379924000.0,,66276000.0,66276000.0,,-11427000.0,-237923000.0,-226496000.0,
SYY,2023-08-25,2023,FY,2022-07-03,2023-07-01,https://api.polygon.io/v1/reference/sec/filings/0000096021-23-000117,76324675000.0,74039320000.0,62369678000.0,,,74039320000.0,13954997000.0,,-226442000.0,10916448000.0,,775604000.0,,10140844000.0,3038549000.0,,,1770124000.0,2285355000.0,,,,,,,515231000.0,531665000.0,-16434000.0,,,,-526752000.0,-526752000.0,,,0.0,1770124000.0,0,,1770124000.0,,1770124000.0,0,,0,3.49,3.47,507362913.0,509719756.0,,22821145000.0,10608364000.0,,,,,,12212781000.0,,4915049000.0,859530000.0,,6438202000.0,20812523000.0,8540433000.0,6025757000.0,,,2514676000.0,12238878000.0,,,,33212000.0,,,,2008622000.0,0,2008622000.0,33212000.0,,22821145000.0,1999588000.0,0,1999588000.0,-1821000.0,,229464000.0,2867602000.0,2867602000.0,,-784613000.0,-784613000.0,,-2055976000.0,-2055976000.0,,7643000.0,34656000.0,27013000.0,
SYY,2023-05-02,2023,Q3,2023-01-01,2023-04-01,https://api.polygon.io/v1/reference/sec/filings/0000096021-23-000065,18875676000.0,18321639000.0,15444316000.0,,,18321639000.0,3431360000.0,,-5209000.0,2737183000.0,,,,,694177000.0,,,429604000.0,554037000.0,,,,,,,124433000.0,,,,,,-134931000.0,-134931000.0,,,0.0,429604000.0,0,,429604000.0,,429604000.0,0,,0,0.85,0.84,507716975.0,509842400.0,,22702033000.0,10898594000.0,,,,,,11803439000.0,,4649356000.0,886629000.0,,6267454000.0,21126731000.0,8980735000.0,5902249000.0,,,3078486000.0,12112992000.0,,,,33004000.0,,,,1575302000.0,0,1575302000.0,33004000.0,,22702033000.0,429604000.0,0,473507000.0,0.0,,43903000.0,922316000.0,922316000.0,,-161946000.0,-161946000.0,,-495578000.0,-495578000.0,,4027000.0,268819000.0,264792000.0,
SYY,2023-02-01,2023,Q2,2022-10-02,2022-12-31,https://api.polygon.io/v1/reference/sec/filings/0000096021-23-000033,18593953000.0,18415477000.0,15244337000.0,,,18415477000.0,3349616000.0,,-330124000.0,2708974000.0,,,,,640642000.0,,,141216000.0,178476000.0,,,,,,,37260000.0,,,,,,-132042000.0,-132042000.0,,,0.0,141216000.0,0,,141216000.0,,141216000.0,0,,0,0.28,0.28,507609696.0,510145794.0,,22087231000.0,10396006000.0,,,,,,11691225000.0,,4562435000.0,911196000.0,,6217594000.0,-1436589000.0,8388521000.0,5420422000.0,,,2968099000.0,12228815000.0,,,,33306000.0,,,,1436589000.0,0,1436589000.0,33306000.0,,22087231000.0,141216000.0,0,527753000.0,0.0,,386537000.0,344860000.0,344860000.0,,-144573000.0,-144573000.0,,-127122000.0,-127122000.0,,9055000.0,82220000.0,73165000.0,
SYY,2022-11-02,2023,Q1,2022-07-03,2022-10-01,https://api.polygon.io/v1/reference/sec/filings/0000096021-22-000211,19126830000.0,18531928000.0,15637975000.0,,,18531928000.0,3488855000.0,,-15281000.0,2754522000.0,,,,,734333000.0,,,465568000.0,594902000.0,,,,,,,129334000.0,,,,,,-124150000.0,-124150000.0,,,0.0,465568000.0,0,,465568000.0,,465568000.0,0,,0,0.92,0.91,507578576.0,510383149.0,,22210943000.0,10767267000.0,,,,,,11443676000.0,,4462608000.0,906385000.0,,6074683000.0,-1115341000.0,8959264000.0,6018227000.0,,,2941037000.0,12105130000.0,,,,31208000.0,,,,1115341000.0,0,1115341000.0,31208000.0,,22210943000.0,465568000.0,0,236297000.0,0.0,,-229271000.0,158606000.0,158606000.0,,-174835000.0,-174835000.0,,-400352000.0,-400352000.0,,-11369000.0,-427950000.0,-416581000.0,
SYY,2022-08-26,2022,FY,2021-07-04,2022-07-02,https://api.polygon.io/v1/reference/sec/filings/0000096021-22-000151,68636146000.0,66889373000.0,56315622000.0,,,66889373000.0,12320524000.0,,31381000.0,9981489000.0,,772881000.0,,9208608000.0,2339035000.0,,,1358768000.0,1746773000.0,,,,,,,388005000.0,452459000.0,-64454000.0,,,,-623643000.0,-623643000.0,,,0.0,1358768000.0,0,,1358768000.0,,1358768000.0,0,,0,2.66,2.64,510630645.0,514005827.0,,22085688000.0,10483219000.0,,,,,,11602469000.0,,4456420000.0,952683000.0,,6193366000.0,20703428000.0,8750054000.0,5752958000.0,,,2997096000.0,11921426000.0,,,,31948000.0,,,,1382260000.0,0,1382260000.0,31948000.0,,22085688000.0,1025478000.0,0,1025478000.0,-9387000.0,,-333290000.0,1791286000.0,1791286000.0,,-1878206000.0,-1878206000.0,,-1986898000.0,-1986898000.0,,-31906000.0,-2105724000.0,-2073818000.0,
