ticker,filing_date,fiscal_year,fiscal_period,start_date,end_date,source_filing_url,income_statement.revenues,income_statement.benefits_costs_expenses,income_statement.cost_of_revenue,income_statement.cost_of_revenue_goods,income_statement.cost_of_revenue_services,income_statement.costs_and_expenses,income_statement.gross_profit,income_statement.gain_loss_on_sale_properties_net_tax,income_statement.nonoperating_income_loss,income_statement.operating_expenses,income_statement.selling_general_and_administrative_expenses,income_statement.depreciation_and_amortization,income_statement.research_and_development,income_statement.other_operating_expenses,income_statement.operating_income_loss,income_statement.other_operating_income_expenses,income_statement.income_loss_before_equity_method_investments,income_statement.income_loss_from_continuing_operations_after_tax,income_statement.income_loss_from_continuing_operations_before_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax_adjustment_to_prior_year_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_during_phase_out,income_statement.income_loss_from_discontinued_operations_net_of_tax_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_provision_for_gain_loss_on_disposal,income_statement.income_loss_from_equity_method_investments,income_statement.income_tax_expense_benefit,income_statement.income_tax_expense_benefit_current,income_statement.income_tax_expense_benefit_deferred,income_statement.interest_and_debt_expense,income_statement.interest_and_dividend_income_operating,income_statement.interest_expense_operating,income_statement.interest_income_expense_after_provision_for_losses,income_statement.interest_income_expense_operating_net,income_statement.noninterest_expense,income_statement.noninterest_income,income_statement.provision_for_loan_lease_and_other_losses,income_statement.net_income_loss,income_statement.net_income_loss_attributable_to_noncontrolling_interest,income_statement.net_income_loss_attributable_to_nonredeemable_noncontrolling_interest,income_statement.net_income_loss_attributable_to_parent,income_statement.net_income_loss_attributable_to_redeemable_noncontrolling_interest,income_statement.net_income_loss_available_to_common_stockholders_basic,income_statement.participating_securities_distributed_and_undistributed_earnings_loss_basic,income_statement.undistributed_earnings_loss_allocated_to_participating_securities_basic,income_statement.preferred_stock_dividends_and_other_adjustments,income_statement.basic_earnings_per_share,income_statement.diluted_earnings_per_share,income_statement.basic_average_shares,income_statement.diluted_average_shares,income_statement.common_stock_dividends,balance_sheet.assets,balance_sheet.current_assets,balance_sheet.cash,balance_sheet.accounts_receivable,balance_sheet.inventory,balance_sheet.prepaid_expenses,balance_sheet.other_current_assets,balance_sheet.noncurrent_assets,balance_sheet.long_term_investments,balance_sheet.fixed_assets,balance_sheet.intangible_assets,balance_sheet.noncurrent_prepaid_expense,balance_sheet.other_noncurrent_assets,balance_sheet.liabilities,balance_sheet.current_liabilities,balance_sheet.accounts_payable,balance_sheet.interest_payable,balance_sheet.wages,balance_sheet.other_current_liabilities,balance_sheet.noncurrent_liabilities,balance_sheet.long_term_debt,balance_sheet.other_noncurrent_liabilities,balance_sheet.commitments_and_contingencies,balance_sheet.redeemable_noncontrolling_interest,balance_sheet.redeemable_noncontrolling_interest_common,balance_sheet.redeemable_noncontrolling_interest_other,balance_sheet.redeemable_noncontrolling_interest_preferred,balance_sheet.equity,balance_sheet.equity_attributable_to_noncontrolling_interest,balance_sheet.equity_attributable_to_parent,balance_sheet.temporary_equity,balance_sheet.temporary_equity_attributable_to_parent,balance_sheet.liabilities_and_equity,comprehensive_income.comprehensive_income_loss,comprehensive_income.comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.comprehensive_income_loss_attributable_to_parent,comprehensive_income.other_comprehensive_income_loss,comprehensive_income.other_comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.other_comprehensive_income_loss_attributable_to_parent,cash_flow_statement.net_cash_flow_from_operating_activities,cash_flow_statement.net_cash_flow_from_operating_activities_continuing,cash_flow_statement.net_cash_flow_from_operating_activities_discontinued,cash_flow_statement.net_cash_flow_from_investing_activities,cash_flow_statement.net_cash_flow_from_investing_activities_continuing,cash_flow_statement.net_cash_flow_from_investing_activities_discontinued,cash_flow_statement.net_cash_flow_from_financing_activities,cash_flow_statement.net_cash_flow_from_financing_activities_continuing,cash_flow_statement.net_cash_flow_from_financing_activities_discontinued,cash_flow_statement.exchange_gains_losses,cash_flow_statement.net_cash_flow,cash_flow_statement.net_cash_flow_continuing,cash_flow_statement.net_cash_flow_discontinued
ASH,2025-05-01,2025,Q2,2025-01-01,2025-03-31,https://api.polygon.io/v1/reference/sec/filings/0000950170-25-061809,479000000.0,440000000.0,332000000.0,,,440000000.0,147000000.0,,,96000000.0,85000000.0,,14000000.0,,51000000.0,,,30000000.0,39000000.0,1000000.0,,,,,,9000000.0,,,,,,-11000000.0,-11000000.0,,,0,31000000.0,0.0,,31000000.0,,31000000.0,0,,0,0.65,0.65,47000000.0,47000000.0,40.5,5233000000.0,1075000000.0,,,542000000.0,,533000000.0,4158000000.0,,1220000000.0,580000000.0,,2358000000.0,2674000000.0,463000000.0,185000000.0,,,278000000.0,2211000000.0,1336000000.0,875000000.0,,,,,,2559000000.0,0.0,2559000000.0,,,5233000000.0,82000000.0,0.0,82000000.0,51000000.0,,,,,,,,,,,,,,,
ASH,2024-11-18,2024,FY,2023-10-01,2024-09-30,https://api.polygon.io/v1/reference/sec/filings/0000950170-24-128009,2113000000.0,2137000000.0,1495000000.0,,,2137000000.0,618000000.0,,,644000000.0,404000000.0,,55000000.0,185000000.0,-26000000.0,,,199000000.0,-24000000.0,-30000000.0,,,,,,-223000000.0,79000000.0,-302000000.0,2000000.0,,,24000000.0,24000000.0,,,0,169000000.0,0.0,,169000000.0,,169000000.0,0,,0,3.4,3.36,49000000.0,50000000.0,1.58,5645000000.0,1195000000.0,,,545000000.0,,650000000.0,4450000000.0,,1303000000.0,751000000.0,,2396000000.0,2777000000.0,490000000.0,214000000.0,,,276000000.0,2287000000.0,1349000000.0,938000000.0,,,,,,2868000000.0,0.0,2868000000.0,,,5645000000.0,224000000.0,0.0,224000000.0,55000000.0,,,411000000.0,462000000.0,-51000000.0,-51000000.0,-51000000.0,0.0,-479000000.0,-479000000.0,,,-119000000.0,-68000000.0,-51000000.0
ASH,2024-08-07,2024,Q3,2024-04-01,2024-06-30,https://api.polygon.io/v1/reference/sec/filings/0000950170-24-092587,544000000.0,614000000.0,358000000.0,,,614000000.0,186000000.0,,,247000000.0,114000000.0,,15000000.0,118000000.0,-61000000.0,,,31000000.0,-70000000.0,-25000000.0,,,,,,-101000000.0,,,,,,-7000000.0,-7000000.0,,,0,6000000.0,0.0,,6000000.0,,6000000.0,0,,0,0.12,0.12,50000000.0,51000000.0,0.385,5747000000.0,1385000000.0,,,532000000.0,,853000000.0,4362000000.0,,1294000000.0,761000000.0,,2307000000.0,2780000000.0,464000000.0,198000000.0,,,266000000.0,2316000000.0,1325000000.0,991000000.0,,,,,,2967000000.0,0.0,2967000000.0,,,5747000000.0,-17000000.0,0.0,-17000000.0,-23000000.0,,,116000000.0,127000000.0,-11000000.0,-5000000.0,-5000000.0,,-151000000.0,-151000000.0,,,-40000000.0,-29000000.0,-11000000.0
ASH,2024-05-01,2024,Q2,2024-01-01,2024-03-31,https://api.polygon.io/v1/reference/sec/filings/0000950170-24-051148,575000000.0,558000000.0,414000000.0,,,558000000.0,161000000.0,,,140000000.0,106000000.0,,14000000.0,20000000.0,21000000.0,,,121000000.0,17000000.0,-1000000.0,,,,,,-104000000.0,,,,,,-2000000.0,-2000000.0,,,0,120000000.0,0.0,,120000000.0,,120000000.0,0,,0,2.42,2.39,50000000.0,51000000.0,0.385,5948000000.0,1427000000.0,,,550000000.0,,877000000.0,4521000000.0,,1340000000.0,851000000.0,,2330000000.0,2814000000.0,453000000.0,207000000.0,,,246000000.0,2361000000.0,1328000000.0,1033000000.0,,,,,,3134000000.0,0.0,3134000000.0,,,5948000000.0,94000000.0,0.0,94000000.0,-26000000.0,,,41000000.0,54000000.0,-13000000.0,-23000000.0,-23000000.0,,-20000000.0,-20000000.0,,,-2000000.0,11000000.0,-13000000.0
ASH,2024-01-31,2024,Q1,2023-10-01,2023-12-31,https://api.polygon.io/v1/reference/sec/filings/0000950170-24-009280,473000000.0,469000000.0,375000000.0,,,469000000.0,98000000.0,,,116000000.0,83000000.0,,12000000.0,21000000.0,-18000000.0,,,28000000.0,4000000.0,-2000000.0,,,,,,-24000000.0,,,,,,24000000.0,24000000.0,,,0,26000000.0,0.0,,26000000.0,,26000000.0,0,,0,0.51,0.51,51000000.0,51000000.0,0.385,5866000000.0,1365000000.0,,,588000000.0,,777000000.0,4501000000.0,,1367000000.0,875000000.0,,2259000000.0,2813000000.0,414000000.0,202000000.0,,,212000000.0,2399000000.0,1341000000.0,1058000000.0,,,,,,3053000000.0,0.0,3053000000.0,,,5866000000.0,79000000.0,0.0,79000000.0,53000000.0,,,187000000.0,201000000.0,-14000000.0,-26000000.0,-26000000.0,,-139000000.0,-139000000.0,,,22000000.0,36000000.0,-14000000.0
ASH,2023-11-17,2023,FY,2022-10-01,2023-09-30,https://api.polygon.io/v1/reference/sec/filings/0000950170-23-064715,2191000000.0,2031000000.0,1523000000.0,,,2031000000.0,668000000.0,,,496000000.0,365000000.0,,51000000.0,80000000.0,172000000.0,,,168000000.0,160000000.0,10000000.0,,,,,,-8000000.0,24000000.0,-32000000.0,3000000.0,,,-6000000.0,-6000000.0,,,0,178000000.0,0.0,,178000000.0,,178000000.0,0,,0,3.36,3.31,53000000.0,54000000.0,1.44,5939000000.0,1506000000.0,,,626000000.0,,880000000.0,4433000000.0,,1373000000.0,886000000.0,,2174000000.0,2842000000.0,456000000.0,210000000.0,,,246000000.0,2386000000.0,1314000000.0,1072000000.0,,,,,,3097000000.0,0.0,3097000000.0,,,5939000000.0,244000000.0,0.0,244000000.0,66000000.0,,,243000000.0,294000000.0,-51000000.0,-109000000.0,-109000000.0,0.0,-371000000.0,-371000000.0,,,-237000000.0,-186000000.0,-51000000.0
ASH,2023-07-27,2023,Q3,2023-04-01,2023-06-30,https://api.polygon.io/v1/reference/sec/filings/0000950170-23-035115,546000000.0,489000000.0,368000000.0,,,489000000.0,178000000.0,,,116000000.0,84000000.0,,12000000.0,20000000.0,62000000.0,,,42000000.0,57000000.0,8000000.0,,,,,,15000000.0,,,,,,-3000000.0,-3000000.0,,,0,50000000.0,0.0,,50000000.0,,50000000.0,0,,0,0.96,0.94,52000000.0,53000000.0,0.385,6029000000.0,1526000000.0,,,712000000.0,,814000000.0,4503000000.0,,1354000000.0,916000000.0,,2233000000.0,2880000000.0,432000000.0,210000000.0,,,222000000.0,2448000000.0,,,,,,,,3149000000.0,0.0,3149000000.0,,,6029000000.0,47000000.0,0.0,47000000.0,-3000000.0,,,140000000.0,136000000.0,4000000.0,-12000000.0,-12000000.0,0.0,-178000000.0,-178000000.0,,,-50000000.0,-54000000.0,4000000.0
ASH,2023-05-03,2023,Q2,2023-01-01,2023-03-31,https://api.polygon.io/v1/reference/sec/filings/0000950170-23-017149,603000000.0,512000000.0,406000000.0,,,512000000.0,197000000.0,,,114000000.0,79000000.0,,12000000.0,23000000.0,83000000.0,,,92000000.0,91000000.0,-1000000.0,,,,,,-1000000.0,,,,,,10000000.0,10000000.0,,,0,91000000.0,0.0,,91000000.0,,91000000.0,0,,0,1.7,1.67,54000000.0,55000000.0,0.335,6183000000.0,1631000000.0,,,730000000.0,,901000000.0,4552000000.0,,1351000000.0,940000000.0,,2261000000.0,2916000000.0,472000000.0,246000000.0,,,226000000.0,2444000000.0,,,,,,,,3267000000.0,0.0,3267000000.0,,,6183000000.0,115000000.0,0.0,115000000.0,24000000.0,,,43000000.0,56000000.0,-13000000.0,-18000000.0,-18000000.0,0.0,-161000000.0,-161000000.0,,,-136000000.0,-123000000.0,-13000000.0
ASH,2023-02-01,2023,Q1,2022-10-01,2022-12-31,https://api.polygon.io/v1/reference/sec/filings/0000950170-23-001594,525000000.0,475000000.0,360000000.0,,,475000000.0,165000000.0,,,128000000.0,93000000.0,,13000000.0,22000000.0,37000000.0,,,42000000.0,50000000.0,-2000000.0,,,,,,8000000.0,,,,,,14000000.0,14000000.0,,,0,40000000.0,0.0,,40000000.0,,40000000.0,0,,0,0.74,0.73,54000000.0,55000000.0,0.335,6259000000.0,1724000000.0,,,724000000.0,,1000000000.0,4535000000.0,,1346000000.0,959000000.0,,2230000000.0,2941000000.0,464000000.0,246000000.0,,,218000000.0,2477000000.0,,,,,,,,3318000000.0,0.0,3318000000.0,,,6259000000.0,118000000.0,0.0,118000000.0,78000000.0,,,-63000000.0,-29000000.0,-34000000.0,-27000000.0,-27000000.0,0.0,-27000000.0,-27000000.0,,,-117000000.0,-83000000.0,-34000000.0
ASH,2022-11-21,2022,FY,2021-10-01,2022-09-30,https://api.polygon.io/v1/reference/sec/filings/0000950170-22-025539,2391000000.0,2185000000.0,1561000000.0,,,2185000000.0,830000000.0,,,497000000.0,393000000.0,,55000000.0,49000000.0,333000000.0,,,181000000.0,206000000.0,746000000.0,,,726000000.0,,,25000000.0,60000000.0,-35000000.0,4000000.0,,,-149000000.0,-149000000.0,,,0,927000000.0,0.0,,927000000.0,,927000000.0,0,,0,16.71,16.41,55000000.0,56000000.0,1.27,6213000000.0,1768000000.0,,,629000000.0,,1139000000.0,4445000000.0,,1338000000.0,963000000.0,,2144000000.0,2993000000.0,553000000.0,265000000.0,,,288000000.0,2440000000.0,,,,,,,,3220000000.0,0.0,3220000000.0,,,6213000000.0,730000000.0,0.0,730000000.0,-197000000.0,,,-213000000.0,193000000.0,-406000000.0,1556000000.0,-102000000.0,1658000000.0,-896000000.0,-896000000.0,,,447000000.0,-805000000.0,1252000000.0
