ticker,filing_date,fiscal_year,fiscal_period,start_date,end_date,source_filing_url,income_statement.revenues,income_statement.benefits_costs_expenses,income_statement.cost_of_revenue,income_statement.cost_of_revenue_goods,income_statement.cost_of_revenue_services,income_statement.costs_and_expenses,income_statement.gross_profit,income_statement.gain_loss_on_sale_properties_net_tax,income_statement.nonoperating_income_loss,income_statement.operating_expenses,income_statement.selling_general_and_administrative_expenses,income_statement.depreciation_and_amortization,income_statement.research_and_development,income_statement.other_operating_expenses,income_statement.operating_income_loss,income_statement.other_operating_income_expenses,income_statement.income_loss_before_equity_method_investments,income_statement.income_loss_from_continuing_operations_after_tax,income_statement.income_loss_from_continuing_operations_before_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax,income_statement.income_loss_from_discontinued_operations_net_of_tax_adjustment_to_prior_year_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_during_phase_out,income_statement.income_loss_from_discontinued_operations_net_of_tax_gain_loss_on_disposal,income_statement.income_loss_from_discontinued_operations_net_of_tax_provision_for_gain_loss_on_disposal,income_statement.income_loss_from_equity_method_investments,income_statement.income_tax_expense_benefit,income_statement.income_tax_expense_benefit_current,income_statement.income_tax_expense_benefit_deferred,income_statement.interest_and_debt_expense,income_statement.interest_and_dividend_income_operating,income_statement.interest_expense_operating,income_statement.interest_income_expense_after_provision_for_losses,income_statement.interest_income_expense_operating_net,income_statement.noninterest_expense,income_statement.noninterest_income,income_statement.provision_for_loan_lease_and_other_losses,income_statement.net_income_loss,income_statement.net_income_loss_attributable_to_noncontrolling_interest,income_statement.net_income_loss_attributable_to_nonredeemable_noncontrolling_interest,income_statement.net_income_loss_attributable_to_parent,income_statement.net_income_loss_attributable_to_redeemable_noncontrolling_interest,income_statement.net_income_loss_available_to_common_stockholders_basic,income_statement.participating_securities_distributed_and_undistributed_earnings_loss_basic,income_statement.undistributed_earnings_loss_allocated_to_participating_securities_basic,income_statement.preferred_stock_dividends_and_other_adjustments,income_statement.basic_earnings_per_share,income_statement.diluted_earnings_per_share,income_statement.basic_average_shares,income_statement.diluted_average_shares,income_statement.common_stock_dividends,balance_sheet.assets,balance_sheet.current_assets,balance_sheet.cash,balance_sheet.accounts_receivable,balance_sheet.inventory,balance_sheet.prepaid_expenses,balance_sheet.other_current_assets,balance_sheet.noncurrent_assets,balance_sheet.long_term_investments,balance_sheet.fixed_assets,balance_sheet.intangible_assets,balance_sheet.noncurrent_prepaid_expense,balance_sheet.other_noncurrent_assets,balance_sheet.liabilities,balance_sheet.current_liabilities,balance_sheet.accounts_payable,balance_sheet.interest_payable,balance_sheet.wages,balance_sheet.other_current_liabilities,balance_sheet.noncurrent_liabilities,balance_sheet.long_term_debt,balance_sheet.other_noncurrent_liabilities,balance_sheet.commitments_and_contingencies,balance_sheet.redeemable_noncontrolling_interest,balance_sheet.redeemable_noncontrolling_interest_common,balance_sheet.redeemable_noncontrolling_interest_other,balance_sheet.redeemable_noncontrolling_interest_preferred,balance_sheet.equity,balance_sheet.equity_attributable_to_noncontrolling_interest,balance_sheet.equity_attributable_to_parent,balance_sheet.temporary_equity,balance_sheet.temporary_equity_attributable_to_parent,balance_sheet.liabilities_and_equity,comprehensive_income.comprehensive_income_loss,comprehensive_income.comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.comprehensive_income_loss_attributable_to_parent,comprehensive_income.other_comprehensive_income_loss,comprehensive_income.other_comprehensive_income_loss_attributable_to_noncontrolling_interest,comprehensive_income.other_comprehensive_income_loss_attributable_to_parent,cash_flow_statement.net_cash_flow_from_operating_activities,cash_flow_statement.net_cash_flow_from_operating_activities_continuing,cash_flow_statement.net_cash_flow_from_operating_activities_discontinued,cash_flow_statement.net_cash_flow_from_investing_activities,cash_flow_statement.net_cash_flow_from_investing_activities_continuing,cash_flow_statement.net_cash_flow_from_investing_activities_discontinued,cash_flow_statement.net_cash_flow_from_financing_activities,cash_flow_statement.net_cash_flow_from_financing_activities_continuing,cash_flow_statement.net_cash_flow_from_financing_activities_discontinued,cash_flow_statement.exchange_gains_losses,cash_flow_statement.net_cash_flow,cash_flow_statement.net_cash_flow_continuing,cash_flow_statement.net_cash_flow_discontinued
SSY,2025-05-13,2025,Q3,2025-01-01,2025-03-31,https://api.polygon.io/v1/reference/sec/filings/0000950170-25-069879,7323000.0,7953000.0,,,,7953000.0,,,,8006000.0,,319000.0,,7687000.0,-683000.0,,,-630000.0,-630000.0,-41000.0,,,,,,0.0,,,,,,67000.0,67000.0,,,0.0,-671000.0,0,,-671000.0,,-671000.0,0,,0,-0.09,-0.09,7041000.0,7041000.0,,17474000.0,13705000.0,,2940000.0,1462000.0,,9303000.0,3769000.0,,1896000.0,1180000.0,,693000.0,4064000.0,3501000.0,1473000.0,,731000.0,1297000.0,563000.0,,,,,,,,13410000.0,0,13410000.0,,,17474000.0,-671000.0,0,-671000.0,-671000.0,,0,,,,,,,,,,,,,
SSY,2024-11-12,2025,Q1,2024-07-01,2024-09-30,https://api.polygon.io/v1/reference/sec/filings/0000950170-24-125190,7923000.0,8365000.0,,,,8365000.0,,,,9117000.0,,313000.0,,8804000.0,-1194000.0,,,-442000.0,-442000.0,-107000.0,,,,,,0.0,,,,,,58000.0,58000.0,,,0.0,-549000.0,0,,-549000.0,,-549000.0,0,,0,-0.08,-0.08,7041000.0,7041000.0,,19629000.0,15616000.0,,3011000.0,1547000.0,,11058000.0,4013000.0,,2316000.0,1180000.0,,517000.0,-15424000.0,3851000.0,1338000.0,,1351000.0,1162000.0,354000.0,,,,,,,,15424000.0,0,15424000.0,,,19629000.0,-549000.0,0,-549000.0,0.0,,0,-915000.0,-915000.0,,1274000.0,1274000.0,,-359000.0,-359000.0,,,0.0,0.0,
SSY,2024-09-30,2024,FY,2023-07-01,2024-06-30,https://api.polygon.io/v1/reference/sec/filings/0000950170-24-110311,32440000.0,34756000.0,18253000.0,,,34756000.0,14187000.0,,,16598000.0,,1373000.0,,15225000.0,-2411000.0,,,-2311000.0,-2316000.0,784000.0,,,,,,-5000.0,0.0,-5000.0,,,,93000.0,93000.0,,,0.0,-1527000.0,0,,-1527000.0,,-1527000.0,0,,0,-0.22,-0.22,7038000.0,7038000.0,,20612000.0,15664000.0,,3371000.0,1553000.0,,10740000.0,4948000.0,,2809000.0,1180000.0,,959000.0,4639000.0,4213000.0,1905000.0,,955000.0,1353000.0,426000.0,,,,,,,,15973000.0,0,15973000.0,,,20612000.0,-1450000.0,0,-1450000.0,77000.0,,77000,-2978000.0,-2978000.0,,5670000.0,5670000.0,,-8000.0,-8000.0,,,2684000.0,2684000.0,
SSY,2024-05-15,2024,Q3,2024-01-01,2024-03-31,https://api.polygon.io/v1/reference/sec/filings/0000950170-24-060341,7462000.0,8296000.0,,,,8296000.0,,,,8315000.0,,342000.0,,7973000.0,-853000.0,,,-824000.0,-834000.0,-572000.0,,,,,,-10000.0,,,,,,19000.0,19000.0,,,0.0,-1396000.0,0,,-1396000.0,,-1396000.0,0,,0,-0.2,-0.2,7041.0,7041.0,,16144000.0,10966000.0,,3078000.0,1561000.0,,6327000.0,5178000.0,,2903000.0,1180000.0,,1095000.0,4536000.0,3959000.0,1532000.0,,857000.0,1570000.0,577000.0,,,,,,,,11608000.0,0,11608000.0,,,16144000.0,-1396000.0,0,-1396000.0,-1396000.0,,0,-1062000.0,-1062000.0,,218000.0,218000.0,,0.0,0.0,,,-844000.0,-844000.0,
SSY,2024-02-13,2024,Q2,2023-10-01,2023-12-31,https://api.polygon.io/v1/reference/sec/filings/0000950170-24-014629,8510000.0,8914000.0,,,,8914000.0,,,,8943000.0,,318000.0,,8625000.0,-433000.0,,,-407000.0,-404000.0,-2668000.0,,,,,,3000.0,,,,,,29000.0,29000.0,,,0.0,-3075000.0,0,,-3075000.0,,-3075000.0,0,,0,-0.44,-0.44,7040.0,7040.0,,18787000.0,13710000.0,,3061000.0,1593000.0,,9056000.0,5077000.0,,2921000.0,1180000.0,,976000.0,-13004000.0,5228000.0,1420000.0,,924000.0,2884000.0,555000.0,,,,,,,,13004000.0,0,13004000.0,,,18787000.0,-3075000.0,0,-3075000.0,0.0,,0,-393000.0,-393000.0,,-369000.0,-369000.0,,-3000.0,-3000.0,,,-765000.0,-765000.0,
SSY,2023-11-17,2024,Q1,2023-07-01,2023-09-30,https://api.polygon.io/v1/reference/sec/filings/0000950170-23-064813,8555000.0,8981000.0,,,,8981000.0,,,,9005000.0,,300000.0,,8705000.0,-450000.0,,,-428000.0,-426000.0,-916000.0,,,,,,2000.0,,,,,,22000.0,22000.0,,,0.0,-1344000.0,0,,-1344000.0,,-1344000.0,0,,0,-0.19,-0.13,7033000.0,7033000.0,,21723000.0,16531000.0,,2764000.0,1602000.0,,12165000.0,5192000.0,,2891000.0,1180000.0,,1121000.0,-16079000.0,4993000.0,1359000.0,,853000.0,2781000.0,651000.0,,,,,,,,16079000.0,0,16079000.0,,,21723000.0,-1344000.0,0,-1344000.0,0.0,,0,-1137000.0,-1137000.0,,-524000.0,-524000.0,,-5000.0,-5000.0,,,-1666000.0,-1666000.0,
SSY,2023-09-28,2023,FY,2022-07-01,2023-06-30,https://api.polygon.io/v1/reference/sec/filings/0000950170-23-050285,47949000.0,49611000.0,,,,49611000.0,,,,50271000.0,,1765000.0,,48506000.0,-2322000.0,,,-1655000.0,-1662000.0,-140000.0,,,,,,-7000.0,31000.0,-38000.0,,,,120000.0,120000.0,,,0.0,-1795000.0,0,,-1795000.0,,-1795000.0,0,,0,-0.26,-0.26,7019000.0,7019000.0,,23269000.0,12274000.0,,4251000.0,1754000.0,,6269000.0,10995000.0,,8281000.0,1180000.0,,1534000.0,5852000.0,4869000.0,1849000.0,,1388000.0,1632000.0,983000.0,14000.0,969000.0,,,,,,17417000.0,0,17417000.0,,,23269000.0,-1751000.0,0,-1751000.0,44000.0,,44000,-540000.0,-540000.0,,-1776000.0,-1776000.0,,8000.0,8000.0,,,-2308000.0,-2308000.0,
SSY,2023-05-10,2023,Q3,2023-01-01,2023-03-31,https://api.polygon.io/v1/reference/sec/filings/0000950170-23-020620,11533000.0,12266000.0,,,,12266000.0,,,,12307000.0,,414000.0,,11893000.0,-774000.0,,,-727000.0,-733000.0,-35000.0,,,,,,-6000.0,,,,,,41000.0,41000.0,,,0.0,-762000.0,0,,-762000.0,,-762000.0,0,,0,-0.1,-0.11,7032000.0,7032000.0,,24430000.0,13304000.0,,4394000.0,1787000.0,,7123000.0,11126000.0,,8394000.0,1182000.0,,1550000.0,5631000.0,4677000.0,1569000.0,,1203000.0,1905000.0,954000.0,,,,,,,,18799000.0,0,18799000.0,,,24430000.0,-762000.0,0,-762000.0,-762000.0,,0,606000.0,606000.0,,-374000.0,-374000.0,,-6000.0,-6000.0,,,226000.0,226000.0,
SSY,2023-02-14,2023,Q2,2022-10-01,2022-12-31,https://api.polygon.io/v1/reference/sec/filings/0000950170-23-002731,14392000.0,12341000.0,,,,12341000.0,,,,12352000.0,,387000.0,,11965000.0,2040000.0,,,2052000.0,2051000.0,-101000.0,,,,,,1000.0,,,,,,-9000.0,-9000.0,,,0.0,1951000.0,0,,1951000.0,,1951000.0,0,,0,0.28,0.28,7031000.0,7033000.0,,24430000.0,15024000.0,,4475000.0,1812000.0,,8737000.0,0.0,,8427000.0,1188000.0,,1530000.0,4869000.0,5633000.0,1876000.0,,1416000.0,2341000.0,975000.0,,,,,,,,19561000.0,0,19561000.0,,,26169000.0,1951000.0,0,1951000.0,0.0,,0,546000.0,546000.0,,-376000.0,-376000.0,,35000.0,35000.0,,,205000.0,205000.0,
SSY,2022-11-14,2023,Q1,2022-07-01,2022-09-30,https://api.polygon.io/v1/reference/sec/filings/0001564590-22-037559,11037000.0,12581000.0,,,,12581000.0,,,,12650000.0,,368000.0,,12282000.0,-1613000.0,,,-1544000.0,-1544000.0,-14000.0,,,,,,0.0,,,,,,-4000.0,-4000.0,,,0.0,-1558000.0,0,,-1558000.0,,-1558000.0,0,,0,-0.22,-0.22,6983000.0,6983000.0,,26826000.0,15406000.0,,4686000.0,1842000.0,,8878000.0,11420000.0,,8482000.0,1195000.0,,1743000.0,-17610000.0,8163000.0,1831000.0,,1344000.0,4988000.0,1053000.0,,,,,,,,17610000.0,0,17610000.0,,,26826000.0,-1558000.0,0,-1558000.0,0.0,,0,-1271000.0,-1271000.0,,-562000.0,-562000.0,,-10000.0,-10000.0,,,-1843000.0,-1843000.0,
